,xpaths,text,all_nodes_ordering,highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size,tagged_sequence
0,/html/body/document/type,EX-2.1,0,,,,,,,,,,,,,,o
1,/html/body/document/type/sequence,2,1,,,,,,,,,,,,,,o
2,/html/body/document/type/sequence/filename,d934276dex21.htm,2,,,,,,,,,,,,,,o
3,/html/body/document/type/sequence/filename/description,EX-2.1,3,,,,,,,,,,,,,,o
4,/html/body/document/type/sequence/filename/description/text/title,EX-2.1,4,,,,,,,,,,,,,,o
5,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[1]/b,Exhibit 2.1,5,,,,,,,,,,,,,,o
6,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[2]/b/i,Execution Version,6,,,,,,,,,,,,,,o
7,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[6]/b,AGREEMENT AND PLAN OF MERGER,7,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[6]/b,AGREEMENT AND PLAN OF MERGER,t,0,"[0.00220400765280435, 0.21368421052631578, 0.5726315789473684, 0.004665525459000436]",29.0,0.0,0.00220400765280435,0.21368421052631578,0.5726315789473684,0.004665525459000436,0.00220400765280435,29.0,b_t
8,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[7],by and among:,8,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[7],by and among:,t,0,"[0.00220400765280435, 0.21368421052631578, 0.5726315789473684, 0.004665525459000436]",29.0,1.0,0.00220400765280435,0.21368421052631578,0.5726315789473684,0.004665525459000436,0.00220400765280435,29.0,i_t
9,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[8]/b,A,9,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[8]/b,A,t,0,"[0.00220400765280435, 0.21368421052631578, 0.5726315789473684, 0.004665525459000436]",29.0,2.0,0.00220400765280435,0.21368421052631578,0.5726315789473684,0.004665525459000436,0.00220400765280435,29.0,i_t
10,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[8]/b/small[1],NALOG,10,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[8]/b/small[1],NALOG,t,0,"[0.00220400765280435, 0.21368421052631578, 0.5726315789473684, 0.004665525459000436]",29.0,3.0,0.00220400765280435,0.21368421052631578,0.5726315789473684,0.004665525459000436,0.00220400765280435,29.0,i_t
11,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[8]/b,D,11,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[8]/b,D,t,0,"[0.00220400765280435, 0.21368421052631578, 0.5726315789473684, 0.004665525459000436]",29.0,4.0,0.00220400765280435,0.21368421052631578,0.5726315789473684,0.004665525459000436,0.00220400765280435,29.0,i_t
12,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[8]/b/small[2],EVICES,12,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[8]/b/small[2],EVICES,t,0,"[0.00220400765280435, 0.21368421052631578, 0.5726315789473684, 0.004665525459000436]",29.0,5.0,0.00220400765280435,0.21368421052631578,0.5726315789473684,0.004665525459000436,0.00220400765280435,29.0,i_t
13,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[8]/b,", I",13,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[8]/b,", I",t,0,"[0.00220400765280435, 0.21368421052631578, 0.5726315789473684, 0.004665525459000436]",29.0,6.0,0.00220400765280435,0.21368421052631578,0.5726315789473684,0.004665525459000436,0.00220400765280435,29.0,i_t
14,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[8]/b/small[3],NC,14,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[8]/b/small[3],NC,t,0,"[0.00220400765280435, 0.21368421052631578, 0.5726315789473684, 0.004665525459000436]",29.0,7.0,0.00220400765280435,0.21368421052631578,0.5726315789473684,0.004665525459000436,0.00220400765280435,29.0,i_t
15,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[8]/b,".,",15,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[8]/b,".,",t,0,"[0.00220400765280435, 0.21368421052631578, 0.5726315789473684, 0.004665525459000436]",29.0,8.0,0.00220400765280435,0.21368421052631578,0.5726315789473684,0.004665525459000436,0.00220400765280435,29.0,i_t
16,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[9],a Massachusetts corporation;,16,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[9],a Massachusetts corporation;,t,0,"[0.00220400765280435, 0.21368421052631578, 0.5726315789473684, 0.004665525459000436]",29.0,9.0,0.00220400765280435,0.21368421052631578,0.5726315789473684,0.004665525459000436,0.00220400765280435,29.0,i_t
17,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[10]/b,M,17,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[10]/b,M,t,0,"[0.00220400765280435, 0.21368421052631578, 0.5726315789473684, 0.004665525459000436]",29.0,10.0,0.00220400765280435,0.21368421052631578,0.5726315789473684,0.004665525459000436,0.00220400765280435,29.0,i_t
18,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[10]/b/small[1],AGNETO,18,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[10]/b/small[1],AGNETO,t,0,"[0.00220400765280435, 0.21368421052631578, 0.5726315789473684, 0.004665525459000436]",29.0,11.0,0.00220400765280435,0.21368421052631578,0.5726315789473684,0.004665525459000436,0.00220400765280435,29.0,i_t
