,xpaths,text,all_nodes_ordering,highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size,tagged_sequence
0,/html/body/document/type,EX-2.1,0,,,,,,,,,,,,,,o
1,/html/body/document/type/sequence,2,1,,,,,,,,,,,,,,o
2,/html/body/document/type/sequence/filename,tm218586d1_ex2-1.htm,2,,,,,,,,,,,,,,o
3,/html/body/document/type/sequence/filename/description,EXHIBIT 2.1,3,,,,,,,,,,,,,,o
4,/html/body/document/type/sequence/filename/description/text/p[2]/b,Exhibit 2.1,4,,,,,,,,,,,,,,o
5,/html/body/document/type/sequence/filename/description/text/p[4]/font/b/i,Execution Version,5,,,,,,,,,,,,,,o
6,/html/body/document/type/sequence/filename/description/text/p[6]/b,AGREEMENT AND PLAN OF MERGER,6,/html/body/document/type/sequence/filename/description/text/p[6]/b,AGREEMENT AND PLAN OF MERGER,t,0,"[0.0022555215614462137, 0.005614035087719298, 0.9887719298245614, 0.005181000022331897]",8.0,0.0,0.0022555215614462137,0.005614035087719298,0.9887719298245614,0.005181000022331897,0.0022555215614462137,8.0,b_t
7,/html/body/document/type/sequence/filename/description/text/p[8],dated as of,7,/html/body/document/type/sequence/filename/description/text/p[8],dated as of,t,0,"[0.0022555215614462137, 0.005614035087719298, 0.9887719298245614, 0.005181000022331897]",8.0,1.0,0.0022555215614462137,0.005614035087719298,0.9887719298245614,0.005181000022331897,0.0022555215614462137,8.0,i_t
8,/html/body/document/type/sequence/filename/description/text/p[10],"March 2, 2021",8,/html/body/document/type/sequence/filename/description/text/p[10],"March 2, 2021",t,0,"[0.0022555215614462137, 0.005614035087719298, 0.9887719298245614, 0.005181000022331897]",8.0,2.0,0.0022555215614462137,0.005614035087719298,0.9887719298245614,0.005181000022331897,0.0022555215614462137,8.0,i_t
9,/html/body/document/type/sequence/filename/description/text/p[12],among,9,/html/body/document/type/sequence/filename/description/text/p[12],among,t,0,"[0.0022555215614462137, 0.005614035087719298, 0.9887719298245614, 0.005181000022331897]",8.0,3.0,0.0022555215614462137,0.005614035087719298,0.9887719298245614,0.005181000022331897,0.0022555215614462137,8.0,i_t
10,/html/body/document/type/sequence/filename/description/text/p[14]/b,"THE MICHAELS COMPANIES, INC.,",10,/html/body/document/type/sequence/filename/description/text/p[14]/b,"THE MICHAELS COMPANIES, INC.,",t,0,"[0.0022555215614462137, 0.005614035087719298, 0.9887719298245614, 0.005181000022331897]",8.0,4.0,0.0022555215614462137,0.005614035087719298,0.9887719298245614,0.005181000022331897,0.0022555215614462137,8.0,i_t
11,/html/body/document/type/sequence/filename/description/text/p[16]/b,"MAGIC ACQUIRECO, INC.",11,/html/body/document/type/sequence/filename/description/text/p[16]/b,"MAGIC ACQUIRECO, INC.",t,0,"[0.0022555215614462137, 0.005614035087719298, 0.9887719298245614, 0.005181000022331897]",8.0,5.0,0.0022555215614462137,0.005614035087719298,0.9887719298245614,0.005181000022331897,0.0022555215614462137,8.0,i_t
12,/html/body/document/type/sequence/filename/description/text/p[18],and,12,/html/body/document/type/sequence/filename/description/text/p[18],and,t,0,"[0.0022555215614462137, 0.005614035087719298, 0.9887719298245614, 0.005181000022331897]",8.0,6.0,0.0022555215614462137,0.005614035087719298,0.9887719298245614,0.005181000022331897,0.0022555215614462137,8.0,i_t
13,/html/body/document/type/sequence/filename/description/text/p[20]/b,"MAGIC MERGECO, INC.",13,/html/body/document/type/sequence/filename/description/text/p[20]/b,"MAGIC MERGECO, INC.",t,0,"[0.0022555215614462137, 0.005614035087719298, 0.9887719298245614, 0.005181000022331897]",8.0,7.0,0.0022555215614462137,0.005614035087719298,0.9887719298245614,0.005181000022331897,0.0022555215614462137,8.0,e_t
14,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr/td/p/font/b,Table of Contents,14,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr/td/p/font/b,Table of Contents,st,1,"[0.00974787288684428, 0.45009894736842104, 0.09980280701754385, 0.0003349784497197347]",1.0,8.0,0.00974787288684428,0.45009894736842104,0.09980280701754385,0.0003349784497197347,0.00974787288684428,1.0,s_st
15,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr/td[2]/p/font/b/u,Page,15,,,,,,,,,,,,,,o
16,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[1]/td[1]/font,Article,16,,,,,,,,,,,,,,o
17,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[1]/td[1],1 Definitions,17,,,,,,,,,,,,,,o
18,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[1]/td[2],2,18,,,,,,,,,,,,,,o
19,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[2]/td[1],Section 1.01.   Definitions,19,,,,,,,,,,,,,,o
20,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[2]/td[2],2,20,,,,,,,,,,,,,,o
21,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[3]/td[1]/font,Article,21,,,,,,,,,,,,,,o
22,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[3]/td[1],2 The Offer and the Merger,22,,,,,,,,,,,,,,o
23,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[3]/td[2],16,23,,,,,,,,,,,,,,o
24,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[4]/td[1],Section 2.01.   The     Offer,24,,,,,,,,,,,,,,o
25,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[4]/td[2],16,25,,,,,,,,,,,,,,o
