,xpaths,text,all_nodes_ordering,highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size,tagged_sequence
0,/html/body/document/type,EX-2.1,0,,,,,,,,,,,,,,o
1,/html/body/document/type/sequence,2,1,,,,,,,,,,,,,,o
2,/html/body/document/type/sequence/filename,ex_216475.htm,2,,,,,,,,,,,,,,o
3,/html/body/document/type/sequence/filename/description,EXHIBIT 2.1,3,,,,,,,,,,,,,,o
4,/html/body/document/type/sequence/filename/description/text/title,ex_216475.htm,4,,,,,,,,,,,,,,o
5,/html/body/document/type/sequence/filename/description/text/p[1]/font/b,Exhibit 2.1,5,,,,,,,,,,,,,,o
6,/html/body/document/type/sequence/filename/description/text/p[3]/b,EXECUTION VERSION,6,,,,,,,,,,,,,,o
7,/html/body/document/type/sequence/filename/description/text/p[7]/b,AGREEMENT AND PLAN OF MERGER,7,/html/body/document/type/sequence/filename/description/text/p[7]/b,AGREEMENT AND PLAN OF MERGER,t,0,"[0.002461180944332946, 0.012346526315789474, 0.9753052631578947, 0.00424632935460019]",8.0,0.0,0.002461180944332946,0.012346526315789474,0.9753052631578947,0.00424632935460019,0.002461180944332946,8.0,b_t
8,/html/body/document/type/sequence/filename/description/text/p[9],Among,8,/html/body/document/type/sequence/filename/description/text/p[9],Among,t,0,"[0.002461180944332946, 0.012346526315789474, 0.9753052631578947, 0.00424632935460019]",8.0,1.0,0.002461180944332946,0.012346526315789474,0.9753052631578947,0.00424632935460019,0.002461180944332946,8.0,i_t
9,/html/body/document/type/sequence/filename/description/text/p[11]/b[1],SEACOR HOLDINGS INC.,9,/html/body/document/type/sequence/filename/description/text/p[11]/b[1],SEACOR HOLDINGS INC.,t,0,"[0.002461180944332946, 0.012346526315789474, 0.9753052631578947, 0.00424632935460019]",8.0,2.0,0.002461180944332946,0.012346526315789474,0.9753052631578947,0.00424632935460019,0.002461180944332946,8.0,i_t
10,/html/body/document/type/sequence/filename/description/text/p[11]/b[2],",",10,/html/body/document/type/sequence/filename/description/text/p[11]/b[2],",",t,0,"[0.002461180944332946, 0.012346526315789474, 0.9753052631578947, 0.00424632935460019]",8.0,3.0,0.002461180944332946,0.012346526315789474,0.9753052631578947,0.00424632935460019,0.002461180944332946,8.0,i_t
11,/html/body/document/type/sequence/filename/description/text/p[13]/b,"SAFARI PARENT, INC.",11,/html/body/document/type/sequence/filename/description/text/p[13]/b,"SAFARI PARENT, INC.",t,0,"[0.002461180944332946, 0.012346526315789474, 0.9753052631578947, 0.00424632935460019]",8.0,4.0,0.002461180944332946,0.012346526315789474,0.9753052631578947,0.00424632935460019,0.002461180944332946,8.0,i_t
12,/html/body/document/type/sequence/filename/description/text/p[15],and,12,/html/body/document/type/sequence/filename/description/text/p[15],and,t,0,"[0.002461180944332946, 0.012346526315789474, 0.9753052631578947, 0.00424632935460019]",8.0,5.0,0.002461180944332946,0.012346526315789474,0.9753052631578947,0.00424632935460019,0.002461180944332946,8.0,i_t
13,/html/body/document/type/sequence/filename/description/text/p[17]/b,"SAFARI MERGER SUBSIDIARY, INC.",13,/html/body/document/type/sequence/filename/description/text/p[17]/b,"SAFARI MERGER SUBSIDIARY, INC.",t,0,"[0.002461180944332946, 0.012346526315789474, 0.9753052631578947, 0.00424632935460019]",8.0,6.0,0.002461180944332946,0.012346526315789474,0.9753052631578947,0.00424632935460019,0.002461180944332946,8.0,i_t
14,/html/body/document/type/sequence/filename/description/text/p[19],"Dated as of December 4, 2020",14,/html/body/document/type/sequence/filename/description/text/p[19],"Dated as of December 4, 2020",t,0,"[0.002461180944332946, 0.012346526315789474, 0.9753052631578947, 0.00424632935460019]",8.0,7.0,0.002461180944332946,0.012346526315789474,0.9753052631578947,0.00424632935460019,0.002461180944332946,8.0,e_t
15,/html/body/document/type/sequence/filename/description/text/p[24]/u/b,TABLE OF CONTENTS,15,/html/body/document/type/sequence/filename/description/text/p[24]/u/b,TABLE OF CONTENTS,st,1,"[0.009334065701911904, 0.45009894736842104, 0.09980280701754385, 0.00031689025034329775]",1.0,8.0,0.009334065701911904,0.45009894736842104,0.09980280701754385,0.00031689025034329775,0.009334065701911904,1.0,s_st
16,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[1]/td[1]/p/b,ARTICLE I THE OFFER,16,,,,,,,,,,,,,,o
17,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[1]/td[2]/b,2,17,,,,,,,,,,,,,,o
18,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[3]/td[1]/p,SECTION 1.1,18,,,,,,,,,,,,,,o
19,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[3]/td[2]/p,The Offer,19,,,,,,,,,,,,,,o
20,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[3]/td[3]/p,2,20,,,,,,,,,,,,,,o
21,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[4]/td[1]/p,SECTION 1.2,21,,,,,,,,,,,,,,o
22,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[4]/td[2]/p,Company Actions,22,,,,,,,,,,,,,,o
23,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[4]/td[3]/p,5,23,,,,,,,,,,,,,,o
24,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[6]/td[1]/p/b,ARTICLE II THE MERGER,24,,,,,,,,,,,,,,o
25,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[6]/td[2]/b,6,25,,,,,,,,,,,,,,o
