,xpaths,text,all_nodes_ordering,highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size,tagged_sequence
0,/html/body/document/type,EX-2.1,0,,,,,,,,,,,,,,o
1,/html/body/document/type/sequence,2,1,,,,,,,,,,,,,,o
2,/html/body/document/type/sequence/filename,d57202dex21.htm,2,,,,,,,,,,,,,,o
3,/html/body/document/type/sequence/filename/description,EX-2.1,3,,,,,,,,,,,,,,o
4,/html/body/document/type/sequence/filename/description/text/title,EX-2.1,4,,,,,,,,,,,,,,o
5,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[1]/b,Exhibit 2.1,5,,,,,,,,,,,,,,o
6,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[2]/b,CONFIDENTIAL,6,,,,,,,,,,,,,,o
7,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[3]/b,Execution Version,7,,,,,,,,,,,,,,o
8,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[7]/b,AGREEMENT AND PLAN OF MERGER,8,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[7]/b,AGREEMENT AND PLAN OF MERGER,t,0,"[0.0024030776549806045, 0.25862389118864576, 0.48255470136014195, 0.007648393471419161]",13.0,0.0,0.0024030776549806045,0.25862389118864576,0.48255470136014195,0.007648393471419161,0.0024030776549806045,13.0,b_t
9,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[8],among:,9,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[8],among:,t,0,"[0.0024030776549806045, 0.25862389118864576, 0.48255470136014195, 0.007648393471419161]",13.0,1.0,0.0024030776549806045,0.25862389118864576,0.48255470136014195,0.007648393471419161,0.0024030776549806045,13.0,i_t
10,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[9]/b,"VIELA BIO, INC.,",10,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[9]/b,"VIELA BIO, INC.,",t,0,"[0.0024030776549806045, 0.25862389118864576, 0.48255470136014195, 0.007648393471419161]",13.0,2.0,0.0024030776549806045,0.25862389118864576,0.48255470136014195,0.007648393471419161,0.0024030776549806045,13.0,i_t
11,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[10],a Delaware corporation;,11,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[10],a Delaware corporation;,t,0,"[0.0024030776549806045, 0.25862389118864576, 0.48255470136014195, 0.007648393471419161]",13.0,3.0,0.0024030776549806045,0.25862389118864576,0.48255470136014195,0.007648393471419161,0.0024030776549806045,13.0,i_t
12,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[11]/b,"HORIZON THERAPEUTICS USA, INC.,",12,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[11]/b,"HORIZON THERAPEUTICS USA, INC.,",t,0,"[0.0024030776549806045, 0.25862389118864576, 0.48255470136014195, 0.007648393471419161]",13.0,4.0,0.0024030776549806045,0.25862389118864576,0.48255470136014195,0.007648393471419161,0.0024030776549806045,13.0,i_t
13,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[12],a Delaware corporation;,13,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[12],a Delaware corporation;,t,0,"[0.0024030776549806045, 0.25862389118864576, 0.48255470136014195, 0.007648393471419161]",13.0,5.0,0.0024030776549806045,0.25862389118864576,0.48255470136014195,0.007648393471419161,0.0024030776549806045,13.0,i_t
14,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[13]/b,"TEIRIPIC MERGER SUB, INC.,",14,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[13]/b,"TEIRIPIC MERGER SUB, INC.,",t,0,"[0.0024030776549806045, 0.25862389118864576, 0.48255470136014195, 0.007648393471419161]",13.0,6.0,0.0024030776549806045,0.25862389118864576,0.48255470136014195,0.007648393471419161,0.0024030776549806045,13.0,i_t
15,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[14],a Delaware corporation; and,15,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[14],a Delaware corporation; and,t,0,"[0.0024030776549806045, 0.25862389118864576, 0.48255470136014195, 0.007648393471419161]",13.0,7.0,0.0024030776549806045,0.25862389118864576,0.48255470136014195,0.007648393471419161,0.0024030776549806045,13.0,i_t
16,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[15],solely for purposes of Sections 6.7 and 9.12,16,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[15],solely for purposes of Sections 6.7 and 9.12,t,0,"[0.0024030776549806045, 0.25862389118864576, 0.48255470136014195, 0.007648393471419161]",13.0,8.0,0.0024030776549806045,0.25862389118864576,0.48255470136014195,0.007648393471419161,0.0024030776549806045,13.0,i_t
17,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[16]/b,HORIZON THERAPEUTICS PLC,17,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[16]/b,HORIZON THERAPEUTICS PLC,t,0,"[0.0024030776549806045, 0.25862389118864576, 0.48255470136014195, 0.007648393471419161]",13.0,9.0,0.0024030776549806045,0.25862389118864576,0.48255470136014195,0.007648393471419161,0.0024030776549806045,13.0,i_t
18,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[16],",",18,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[16],",",t,0,"[0.0024030776549806045, 0.25862389118864576, 0.48255470136014195, 0.007648393471419161]",13.0,10.0,0.0024030776549806045,0.25862389118864576,0.48255470136014195,0.007648393471419161,0.0024030776549806045,13.0,i_t
