,xpaths,text,all_nodes_ordering,highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size,tagged_sequence
0,/html/body/document/type,EX-2.1,0,,,,,,,,,,,,,,o
1,/html/body/document/type/sequence,2,1,,,,,,,,,,,,,,o
2,/html/body/document/type/sequence/filename,tm2119488d1_ex2-1.htm,2,,,,,,,,,,,,,,o
3,/html/body/document/type/sequence/filename/description,EXHIBIT 2.1,3,,,,,,,,,,,,,,o
4,/html/body/document/type/sequence/filename/description/text/p[1]/b,Exhibit 2.1,4,,,,,,,,,,,,,,o
5,/html/body/document/type/sequence/filename/description/text/p[3]/b,Execution Version,5,,,,,,,,,,,,,,o
6,/html/body/document/type/sequence/filename/description/text/p[4]/b,CONFIDENTIAL,6,,,,,,,,,,,,,,o
7,/html/body/document/type/sequence/filename/description/text/p[7]/b,AGREEMENT AND PLAN OF MERGER,7,/html/body/document/type/sequence/filename/description/text/p[7]/b,AGREEMENT AND PLAN OF MERGER,t,0,"[0.00255516592541909, 0.005555555555555556, 0.9888888888888889, 0.003634964078002053]",6,0,0.002555166,0.005555556,0.988888889,0.003634964,0.002555166,6,b_t
8,/html/body/document/type/sequence/filename/description/text/p[9]/b,by and among,8,/html/body/document/type/sequence/filename/description/text/p[9]/b,by and among,t,0,"[0.00255516592541909, 0.005555555555555556, 0.9888888888888889, 0.003634964078002053]",6,1,0.002555166,0.005555556,0.988888889,0.003634964,0.002555166,6,i_t
9,/html/body/document/type/sequence/filename/description/text/p[11]/b,"ICONIX ACQUISITION LLC,",9,/html/body/document/type/sequence/filename/description/text/p[11]/b,"ICONIX ACQUISITION LLC,",t,0,"[0.00255516592541909, 0.005555555555555556, 0.9888888888888889, 0.003634964078002053]",6,2,0.002555166,0.005555556,0.988888889,0.003634964,0.002555166,6,i_t
10,/html/body/document/type/sequence/filename/description/text/p[13]/b,ICONIX MERGER SUB INC.,10,/html/body/document/type/sequence/filename/description/text/p[13]/b,ICONIX MERGER SUB INC.,t,0,"[0.00255516592541909, 0.005555555555555556, 0.9888888888888889, 0.003634964078002053]",6,3,0.002555166,0.005555556,0.988888889,0.003634964,0.002555166,6,i_t
11,/html/body/document/type/sequence/filename/description/text/p[15]/b,and,11,/html/body/document/type/sequence/filename/description/text/p[15]/b,and,t,0,"[0.00255516592541909, 0.005555555555555556, 0.9888888888888889, 0.003634964078002053]",6,4,0.002555166,0.005555556,0.988888889,0.003634964,0.002555166,6,i_t
12,/html/body/document/type/sequence/filename/description/text/p[17]/b,"ICONIX BRAND GROUP, INC.",12,/html/body/document/type/sequence/filename/description/text/p[17]/b,"ICONIX BRAND GROUP, INC.",t,0,"[0.00255516592541909, 0.005555555555555556, 0.9888888888888889, 0.003634964078002053]",6,5,0.002555166,0.005555556,0.988888889,0.003634964,0.002555166,6,e_t
13,/html/body/document/type/sequence/filename/description/text/p[19],"Dated as of June 11, 2021",13,,,,,,,,,,,,,,o
14,/html/body/document/type/sequence/filename/description/text/p[22]/i,"This document is intended solely to facilitate discussions among the parties identified herein. It is not intended to create, and will not be deemed to create, a legally binding or enforceable offer or agreement of any type or nature prior to the duly authorized and approved execution of this document by all such parties and the delivery of an executed copy hereof by all such parties to all other parties.",14,,,,,,,,,,,,,,o
15,/html/body/document/type/sequence/filename/description/text/p[24]/b,"THIS DOCUMENT SHALL BE KEPT CONFIDENTIAL PURSUANT TO THE TERMS OF THE CONFIDENTIALITY AGREEMENT ENTERED INTO BETWEEN THE COMPANY AND THE RECIPIENT HEREOF AND, IF APPLICABLE, ITS AFFILIATES, WITH RESPECT TO THE SUBJECT MATTER HEREOF.",15,,,,,,,,,,,,,,o
16,/html/body/document/type/sequence/filename/description/text/p[28]/b,Table of Contents,16,/html/body/document/type/sequence/filename/description/text/p[28]/b,Table of Contents,st,1,"[0.011450136845706466, 0.4651909722222222, 0.06961250000000001, 0.00032073212452959286]",1,6,0.011450137,0.465190972,0.0696125,0.000320732,0.011450137,1,s_st
17,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[1]/td[2]/b,Page,17,,,,,,,,,,,,,,o
18,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[3]/td,ARTICLE I.,18,,,,,,,,,,,,,,o
19,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[5]/td,DEFINITIONS,19,,,,,,,,,,,,,,o
20,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[7]/td[1],Section 1.1,20,,,,,,,,,,,,,,o
21,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[7]/td[2],Certain Definitions,21,,,,,,,,,,,,,,o
22,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[7]/td[3],2,22,,,,,,,,,,,,,,o
23,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[8]/td[1],Section 1.2,23,,,,,,,,,,,,,,o
24,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[8]/td[2],Additional Definitions,24,,,,,,,,,,,,,,o
25,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[8]/td[3],14,25,,,,,,,,,,,,,,o
26,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[9]/td[1],Section 1.3,26,,,,,,,,,,,,,,o
27,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[9]/td[2],Interpretation,27,,,,,,,,,,,,,,o
28,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[9]/td[3],17,28,,,,,,,,,,,,,,o
