,xpaths,text,all_nodes_ordering,highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size,tagged_sequence
0,/html/body/document/type,EX-2.1,0,,,,,,,,,,,,,,o
1,/html/body/document/type/sequence,2,1,,,,,,,,,,,,,,o
2,/html/body/document/type/sequence/filename,d16566dex21.htm,2,,,,,,,,,,,,,,o
3,/html/body/document/type/sequence/filename/description,EX-2.1,3,,,,,,,,,,,,,,o
4,/html/body/document/type/sequence/filename/description/text/title,EX-2.1,4,,,,,,,,,,,,,,o
5,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[1]/b,Exhibit 2.1,5,,,,,,,,,,,,,,o
6,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[2]/b[2]/i,Execution Version,6,,,,,,,,,,,,,,o
7,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[5]/b,AGREEMENT AND PLAN OF MERGER,7,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[5]/b,AGREEMENT AND PLAN OF MERGER,t,0,"[0.0020814529646889794, 0.21368421052631578, 0.5726315789473684, 0.0060048997034390025]",10.0,0.0,0.0020814529646889794,0.21368421052631578,0.5726315789473684,0.0060048997034390025,0.0020814529646889794,10.0,b_t
8,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[6],by and among:,8,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[6],by and among:,t,0,"[0.0020814529646889794, 0.21368421052631578, 0.5726315789473684, 0.0060048997034390025]",10.0,1.0,0.0020814529646889794,0.21368421052631578,0.5726315789473684,0.0060048997034390025,0.0020814529646889794,10.0,i_t
9,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[7]/b,"VIASAT, INC.,",9,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[7]/b,"VIASAT, INC.,",t,0,"[0.0020814529646889794, 0.21368421052631578, 0.5726315789473684, 0.0060048997034390025]",10.0,2.0,0.0020814529646889794,0.21368421052631578,0.5726315789473684,0.0060048997034390025,0.0020814529646889794,10.0,i_t
10,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[8],a Delaware corporation;,10,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[8],a Delaware corporation;,t,0,"[0.0020814529646889794, 0.21368421052631578, 0.5726315789473684, 0.0060048997034390025]",10.0,3.0,0.0020814529646889794,0.21368421052631578,0.5726315789473684,0.0060048997034390025,0.0020814529646889794,10.0,i_t
11,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[9]/b,"ROYAL ACQUISITION SUB, INC.,",11,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[9]/b,"ROYAL ACQUISITION SUB, INC.,",t,0,"[0.0020814529646889794, 0.21368421052631578, 0.5726315789473684, 0.0060048997034390025]",10.0,4.0,0.0020814529646889794,0.21368421052631578,0.5726315789473684,0.0060048997034390025,0.0020814529646889794,10.0,i_t
12,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[10],a Delaware corporation;,12,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[10],a Delaware corporation;,t,0,"[0.0020814529646889794, 0.21368421052631578, 0.5726315789473684, 0.0060048997034390025]",10.0,5.0,0.0020814529646889794,0.21368421052631578,0.5726315789473684,0.0060048997034390025,0.0020814529646889794,10.0,i_t
13,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[11],and,13,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[11],and,t,0,"[0.0020814529646889794, 0.21368421052631578, 0.5726315789473684, 0.0060048997034390025]",10.0,6.0,0.0020814529646889794,0.21368421052631578,0.5726315789473684,0.0060048997034390025,0.0020814529646889794,10.0,i_t
14,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[12]/b,"RIGNET, INC.,",14,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[12]/b,"RIGNET, INC.,",t,0,"[0.0020814529646889794, 0.21368421052631578, 0.5726315789473684, 0.0060048997034390025]",10.0,7.0,0.0020814529646889794,0.21368421052631578,0.5726315789473684,0.0060048997034390025,0.0020814529646889794,10.0,i_t
15,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[13],a Delaware corporation,15,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[13],a Delaware corporation,t,0,"[0.0020814529646889794, 0.21368421052631578, 0.5726315789473684, 0.0060048997034390025]",10.0,8.0,0.0020814529646889794,0.21368421052631578,0.5726315789473684,0.0060048997034390025,0.0020814529646889794,10.0,i_t
16,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[15],"Dated as of December 20, 2020",16,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[15],"Dated as of December 20, 2020",t,0,"[0.0020814529646889794, 0.21368421052631578, 0.5726315789473684, 0.0060048997034390025]",10.0,9.0,0.0020814529646889794,0.21368421052631578,0.5726315789473684,0.0060048997034390025,0.0020814529646889794,10.0,e_t
17,/html/body/document/type/sequence/filename/description/text/center[2]/div/p[1],TABLE OF CONTENTS,17,/html/body/document/type/sequence/filename/description/text/center[2]/div/p[1],TABLE OF CONTENTS,st,1,"[0.009581388494906888, 0.45256, 0.0948736842105263, 0.00027629906610915654]",1.0,10.0,0.009581388494906888,0.45256,0.0948736842105263,0.00027629906610915654,0.009581388494906888,1.0,s_st
18,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[2]/td[5],Page,18,,,,,,,,,,,,,,o
19,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[3]/td[1]/p,SECTION 1.,19,,,,,,,,,,,,,,o
