,xpaths,text,all_nodes_ordering,highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size,tagged_sequence
0,/html/body/document/type,EX-99.(D)(10),0,,,,,,,,,,,,,,o
1,/html/body/document/type/sequence,2,1,,,,,,,,,,,,,,o
2,/html/body/document/type/sequence/filename,d111927dex99d10.htm,2,,,,,,,,,,,,,,o
3,/html/body/document/type/sequence/filename/description,EX-99.(D)(10),3,,,,,,,,,,,,,,o
4,/html/body/document/type/sequence/filename/description/text/title,EX-99.(d)(10),4,,,,,,,,,,,,,,o
5,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[1],Exhibit (d)(10),5,,,,,,,,,,,,,,o
6,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[2],AMENDED AND RESTATED,6,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[2],AMENDED AND RESTATED,t,0,"[0.0012784630800594312, 0.21368421052631578, 0.5726315789473684, 0.0037921979199060157]",8.0,0.0,0.0012784630800594312,0.21368421052631578,0.5726315789473684,0.0037921979199060157,0.0012784630800594312,8.0,b_t
7,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[3],AGREEMENT AND PLAN OF MERGER,7,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[3],AGREEMENT AND PLAN OF MERGER,t,0,"[0.0012784630800594312, 0.21368421052631578, 0.5726315789473684, 0.0037921979199060157]",8.0,1.0,0.0012784630800594312,0.21368421052631578,0.5726315789473684,0.0037921979199060157,0.0012784630800594312,8.0,i_t
8,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[4],entered into by and among,8,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[4],entered into by and among,t,0,"[0.0012784630800594312, 0.21368421052631578, 0.5726315789473684, 0.0037921979199060157]",8.0,2.0,0.0012784630800594312,0.21368421052631578,0.5726315789473684,0.0037921979199060157,0.0012784630800594312,8.0,i_t
9,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[5],"COLLECTORS UNIVERSE, INC.,",9,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[5],"COLLECTORS UNIVERSE, INC.,",t,0,"[0.0012784630800594312, 0.21368421052631578, 0.5726315789473684, 0.0037921979199060157]",8.0,3.0,0.0012784630800594312,0.21368421052631578,0.5726315789473684,0.0037921979199060157,0.0012784630800594312,8.0,i_t
10,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[6],CARDS PARENT LP,10,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[6],CARDS PARENT LP,t,0,"[0.0012784630800594312, 0.21368421052631578, 0.5726315789473684, 0.0037921979199060157]",8.0,4.0,0.0012784630800594312,0.21368421052631578,0.5726315789473684,0.0037921979199060157,0.0012784630800594312,8.0,i_t
11,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[7],and,11,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[7],and,t,0,"[0.0012784630800594312, 0.21368421052631578, 0.5726315789473684, 0.0037921979199060157]",8.0,5.0,0.0012784630800594312,0.21368421052631578,0.5726315789473684,0.0037921979199060157,0.0012784630800594312,8.0,i_t
12,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[8],CARDS ACQUISITION INC.,12,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[8],CARDS ACQUISITION INC.,t,0,"[0.0012784630800594312, 0.21368421052631578, 0.5726315789473684, 0.0037921979199060157]",8.0,6.0,0.0012784630800594312,0.21368421052631578,0.5726315789473684,0.0037921979199060157,0.0012784630800594312,8.0,i_t
13,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[9],"Dated as of January 20, 2021",13,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[9],"Dated as of January 20, 2021",t,0,"[0.0012784630800594312, 0.21368421052631578, 0.5726315789473684, 0.0037921979199060157]",8.0,7.0,0.0012784630800594312,0.21368421052631578,0.5726315789473684,0.0037921979199060157,0.0012784630800594312,8.0,e_t
14,/html/body/document/type/sequence/filename/description/text/center[2]/div/p[1],TABLE OF CONTENTS,14,/html/body/document/type/sequence/filename/description/text/center[2]/div/p[1],TABLE OF CONTENTS,st,1,"[0.006020870045955565, 0.45256, 0.0948736842105263, 0.0002591479216336685]",1.0,8.0,0.006020870045955565,0.45256,0.0948736842105263,0.0002591479216336685,0.006020870045955565,1.0,s_st
15,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[2]/td[5],Page,15,,,,,,,,,,,,,,o
16,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[3]/td[1]/font,ARTICLE I,16,,,,,,,,,,,,,,o
17,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[5]/td[1]/font,Definitions; Interpretation and Construction,17,,,,,,,,,,,,,,o
18,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[7]/td[1]/p,1.1.,18,,,,,,,,,,,,,,o
19,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[7]/td[3],Definitions,19,,,,,,,,,,,,,,o
20,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[7]/td[6],2,20,,,,,,,,,,,,,,o
21,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[8]/td[1]/p,1.2.,21,,,,,,,,,,,,,,o
22,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[8]/td[3],Other Terms,22,,,,,,,,,,,,,,o
23,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[8]/td[6],18,23,,,,,,,,,,,,,,o
24,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[9]/td[1]/p,1.3.,24,,,,,,,,,,,,,,o
25,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[9]/td[3],Interpretation and Construction,25,,,,,,,,,,,,,,o
26,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[9]/td[6],19,26,,,,,,,,,,,,,,o
27,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[11]/td[1]/font,ARTICLE II,27,,,,,,,,,,,,,,o
28,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[13]/td[1]/font,The Offer: Closing; Certificate of Merger and Effective Time; The Merger,28,,,,,,,,,,,,,,o
29,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[15]/td[1]/p,2.1.,29,,,,,,,,,,,,,,o
30,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[15]/td[3],The Offer,30,,,,,,,,,,,,,,o
31,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[15]/td[6],21,31,,,,,,,,,,,,,,o
32,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[16]/td[1]/p,2.2.,32,,,,,,,,,,,,,,o
33,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[16]/td[3],Additional Actions,33,,,,,,,,,,,,,,o
34,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[16]/td[6],23,34,,,,,,,,,,,,,,o
35,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[17]/td[1]/p,2.3.,35,,,,,,,,,,,,,,o
36,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[17]/td[3],Stockholder Lists,36,,,,,,,,,,,,,,o
37,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[17]/td[6],25,37,,,,,,,,,,,,,,o
38,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[18]/td[1]/p,2.4.,38,,,,,,,,,,,,,,o
39,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[18]/td[3],Closing,39,,,,,,,,,,,,,,o
40,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[18]/td[6],25,40,,,,,,,,,,,,,,o
41,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[19]/td[1]/p,2.5.,41,,,,,,,,,,,,,,o
42,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[19]/td[3],Certificate of Merger and Effective Time,42,,,,,,,,,,,,,,o
43,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[19]/td[6],26,43,,,,,,,,,,,,,,o
44,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[20]/td[1]/p,2.6.,44,,,,,,,,,,,,,,o
45,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[20]/td[3],The Merger,45,,,,,,,,,,,,,,o
46,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[20]/td[6],26,46,,,,,,,,,,,,,,o
47,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[22]/td[1]/font,ARTICLE III,47,,,,,,,,,,,,,,o
48,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[24]/td[1]/font,"Certificate of Incorporation, Bylaws, Directors and Officers of the Surviving Corporation",48,,,,,,,,,,,,,,o
49,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[26]/td[1]/p,3.1.,49,,,,,,,,,,,,,,o
