,xpaths,text,all_nodes_ordering,highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size,tagged_sequence
0,/html/body/document/type,EX-2.1,0,,,,,,,,,,,,,,o
1,/html/body/document/type/sequence,2,1,,,,,,,,,,,,,,o
2,/html/body/document/type/sequence/filename,d173752dex21.htm,2,,,,,,,,,,,,,,o
3,/html/body/document/type/sequence/filename/description,EX-2.1,3,,,,,,,,,,,,,,o
4,/html/body/document/type/sequence/filename/description/text/title,EX-2.1,4,,,,,,,,,,,,,,o
5,/html/body/document/type/sequence/filename/description/text/h5[1]/a,Table of Contents,5,,,,,,,,,,,,,,o
6,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[1]/b,Exhibit 2.1,6,,,,,,,,,,,,,,o
7,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[2],EXECUTION VERSION,7,,,,,,,,,,,,,,o
8,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[6],AGREEMENT AND PLAN OF MERGER,8,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[6],AGREEMENT AND PLAN OF MERGER,t,0,"[0.008168007508715474, 0.21368421052631578, 0.5726315789473684, 0.003419147224456959]",7.0,0.0,0.008168007508715474,0.21368421052631578,0.5726315789473684,0.003419147224456959,0.008168007508715474,7.0,b_t
9,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[7],by and among,9,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[7],by and among,t,0,"[0.008168007508715474, 0.21368421052631578, 0.5726315789473684, 0.003419147224456959]",7.0,1.0,0.008168007508715474,0.21368421052631578,0.5726315789473684,0.003419147224456959,0.008168007508715474,7.0,i_t
10,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[8],"PROJECT KAFKA PARENT, LLC",10,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[8],"PROJECT KAFKA PARENT, LLC",t,0,"[0.008168007508715474, 0.21368421052631578, 0.5726315789473684, 0.003419147224456959]",7.0,2.0,0.008168007508715474,0.21368421052631578,0.5726315789473684,0.003419147224456959,0.008168007508715474,7.0,i_t
11,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[9],"PROJECT KAFKA MERGER SUB, INC.",11,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[9],"PROJECT KAFKA MERGER SUB, INC.",t,0,"[0.008168007508715474, 0.21368421052631578, 0.5726315789473684, 0.003419147224456959]",7.0,3.0,0.008168007508715474,0.21368421052631578,0.5726315789473684,0.003419147224456959,0.008168007508715474,7.0,i_t
12,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[10],and,12,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[10],and,t,0,"[0.008168007508715474, 0.21368421052631578, 0.5726315789473684, 0.003419147224456959]",7.0,4.0,0.008168007508715474,0.21368421052631578,0.5726315789473684,0.003419147224456959,0.008168007508715474,7.0,i_t
13,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[11],"PROOFPOINT, INC.",13,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[11],"PROOFPOINT, INC.",t,0,"[0.008168007508715474, 0.21368421052631578, 0.5726315789473684, 0.003419147224456959]",7.0,5.0,0.008168007508715474,0.21368421052631578,0.5726315789473684,0.003419147224456959,0.008168007508715474,7.0,i_t
14,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[12],"Dated as of April 25, 2021",14,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[12],"Dated as of April 25, 2021",t,0,"[0.008168007508715474, 0.21368421052631578, 0.5726315789473684, 0.003419147224456959]",7.0,6.0,0.008168007508715474,0.21368421052631578,0.5726315789473684,0.003419147224456959,0.008168007508715474,7.0,e_t
15,/html/body/document/type/sequence/filename/description/text/h5[2]/a,Table of Contents,15,,,,,,,,,,,,,,o
16,/html/body/document/type/sequence/filename/description/text/center[2]/div/p[1]/b,TABLE OF CONTENTS,16,/html/body/document/type/sequence/filename/description/text/center[2]/div/p[1]/b,TABLE OF CONTENTS,st,1,"[0.020643604183427193, 0.45009894736842104, 0.09980280701754385, 0.000251407884151247]",1.0,7.0,0.020643604183427193,0.45009894736842104,0.09980280701754385,0.000251407884151247,0.020643604183427193,1.0,s_st
17,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[2]/td[5]/b,Page,17,,,,,,,,,,,,,,o
18,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[4]/td[1],Article 1,18,,,,,,,,,,,,,,o
19,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[6]/td[1],THE MERGER,19,,,,,,,,,,,,,,o
20,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[8]/td[1],Section 1.1,20,,,,,,,,,,,,,,o
21,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[8]/td[3],The Merger,21,,,,,,,,,,,,,,o
22,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[8]/td[6],2,22,,,,,,,,,,,,,,o
23,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[9]/td[1],Section 1.2,23,,,,,,,,,,,,,,o
24,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[9]/td[3],Effective Time of Merger,24,,,,,,,,,,,,,,o
25,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[9]/td[6],2,25,,,,,,,,,,,,,,o
26,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[10]/td[1],Section 1.3,26,,,,,,,,,,,,,,o
