,xpaths,text,all_nodes_ordering,highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size,tagged_sequence
0,/html/body/document/type,EX-2.1,0,,,,,,,,,,,,,,o
1,/html/body/document/type/sequence,2,1,,,,,,,,,,,,,,o
2,/html/body/document/type/sequence/filename,exhibit21mergeragreement.htm,2,,,,,,,,,,,,,,o
3,/html/body/document/type/sequence/filename/description,MERGER AGREEMENT,3,,,,,,,,,,,,,,o
4,/html/body/document/type/sequence/filename/description/text/title,Document,4,,,,,,,,,,,,,,o
5,/html/body/document/type/sequence/filename/description/text/div[4]/font[1],AGREEMENT AND PLAN OF MERGER,5,/html/body/document/type/sequence/filename/description/text/div[4]/font[1],AGREEMENT AND PLAN OF MERGER,t,0,"[0.001540697424431354, 0.005555555555555556, 0.9888888888888889, 0.002394526379154663]",7.0,0.0,0.001540697424431354,0.005555555555555556,0.9888888888888889,0.002394526379154663,0.001540697424431354,7.0,b_t
6,/html/body/document/type/sequence/filename/description/text/div[4]/font[1],by and among,6,/html/body/document/type/sequence/filename/description/text/div[4]/font[1],by and among,t,0,"[0.001540697424431354, 0.005555555555555556, 0.9888888888888889, 0.002394526379154663]",7.0,1.0,0.001540697424431354,0.005555555555555556,0.9888888888888889,0.002394526379154663,0.001540697424431354,7.0,i_t
7,/html/body/document/type/sequence/filename/description/text/div[4]/font[3],"ENTERPRISE FINANCIAL SERVICES CORP,",7,/html/body/document/type/sequence/filename/description/text/div[4]/font[3],"ENTERPRISE FINANCIAL SERVICES CORP,",t,0,"[0.001540697424431354, 0.005555555555555556, 0.9888888888888889, 0.002394526379154663]",7.0,2.0,0.001540697424431354,0.005555555555555556,0.9888888888888889,0.002394526379154663,0.001540697424431354,7.0,i_t
8,/html/body/document/type/sequence/filename/description/text/div[5]/font,"ENTERPRISE BANK & TRUST,",8,/html/body/document/type/sequence/filename/description/text/div[5]/font,"ENTERPRISE BANK & TRUST,",t,0,"[0.001540697424431354, 0.005555555555555556, 0.9888888888888889, 0.002394526379154663]",7.0,3.0,0.001540697424431354,0.005555555555555556,0.9888888888888889,0.002394526379154663,0.001540697424431354,7.0,i_t
9,/html/body/document/type/sequence/filename/description/text/div[5]/font,FIRST CHOICE BANCORP,9,/html/body/document/type/sequence/filename/description/text/div[5]/font,FIRST CHOICE BANCORP,t,0,"[0.001540697424431354, 0.005555555555555556, 0.9888888888888889, 0.002394526379154663]",7.0,4.0,0.001540697424431354,0.005555555555555556,0.9888888888888889,0.002394526379154663,0.001540697424431354,7.0,i_t
10,/html/body/document/type/sequence/filename/description/text/div[6]/font,and,10,/html/body/document/type/sequence/filename/description/text/div[6]/font,and,t,0,"[0.001540697424431354, 0.005555555555555556, 0.9888888888888889, 0.002394526379154663]",7.0,5.0,0.001540697424431354,0.005555555555555556,0.9888888888888889,0.002394526379154663,0.001540697424431354,7.0,i_t
11,/html/body/document/type/sequence/filename/description/text/div[7]/font,FIRST CHOICE BANK,11,/html/body/document/type/sequence/filename/description/text/div[7]/font,FIRST CHOICE BANK,t,0,"[0.001540697424431354, 0.005555555555555556, 0.9888888888888889, 0.002394526379154663]",7.0,6.0,0.001540697424431354,0.005555555555555556,0.9888888888888889,0.002394526379154663,0.001540697424431354,7.0,e_t
12,/html/body/document/type/sequence/filename/description/text/div[8]/font,"April 26, 2021",12,,,,,,,,,,,,,,o
13,/html/body/document/type/sequence/filename/description/text/div[15]/font,TABLE OF CONTENTS,13,/html/body/document/type/sequence/filename/description/text/div[15]/font,TABLE OF CONTENTS,st,1,"[0.007798974502300383, 0.4407277777777778, 0.11854375, 0.00019349013200326785]",1.0,7.0,0.007798974502300383,0.4407277777777778,0.11854375,0.00019349013200326785,0.007798974502300383,1.0,s_st
14,/html/body/document/type/sequence/filename/description/text/div[16]/font,Page,14,,,,,,,,,,,,,,o
15,/html/body/document/type/sequence/filename/description/text/div[17]/table/tbody/tr[2]/td/div/font[1],ARTICLE 1,15,,,,,,,,,,,,,,o
16,/html/body/document/type/sequence/filename/description/text/div[17]/table/tbody/tr[2]/td/div/font[2],THE MERGER,16,,,,,,,,,,,,,,o
17,/html/body/document/type/sequence/filename/description/text/div[17]/table/tbody/tr[3]/td[1]/div/font[1],Section 1.01,17,,,,,,,,,,,,,,o
18,/html/body/document/type/sequence/filename/description/text/div[17]/table/tbody/tr[3]/td[1]/div/font[3],The Merger,18,,,,,,,,,,,,,,o
19,/html/body/document/type/sequence/filename/description/text/div[17]/table/tbody/tr[3]/td[2]/div/font,2,19,,,,,,,,,,,,,,o
20,/html/body/document/type/sequence/filename/description/text/div[17]/table/tbody/tr[4]/td[1]/div/font[1],Section 1.02,20,,,,,,,,,,,,,,o
21,/html/body/document/type/sequence/filename/description/text/div[17]/table/tbody/tr[4]/td[1]/div/font[3],Certificate of Incorporation and Bylaws,21,,,,,,,,,,,,,,o
22,/html/body/document/type/sequence/filename/description/text/div[17]/table/tbody/tr[4]/td[2]/div/font,2,22,,,,,,,,,,,,,,o
23,/html/body/document/type/sequence/filename/description/text/div[17]/table/tbody/tr[5]/td[1]/div/font[1],Section 1.03,23,,,,,,,,,,,,,,o
24,/html/body/document/type/sequence/filename/description/text/div[17]/table/tbody/tr[5]/td[1]/div/font[3],Directors and Officers of Surviving Entity,24,,,,,,,,,,,,,,o
25,/html/body/document/type/sequence/filename/description/text/div[17]/table/tbody/tr[5]/td[2]/div/font,2,25,,,,,,,,,,,,,,o
26,/html/body/document/type/sequence/filename/description/text/div[17]/table/tbody/tr[6]/td[1]/div/font[1],Section 1.04,26,,,,,,,,,,,,,,o
