,xpaths,text,all_nodes_ordering,highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size,tagged_sequence
0,/html/body/document/type,EX-2.1,0,,,,,,,,,,,,,,o
1,/html/body/document/type/sequence,2,1,,,,,,,,,,,,,,o
2,/html/body/document/type/sequence/filename,d28897dex21.htm,2,,,,,,,,,,,,,,o
3,/html/body/document/type/sequence/filename/description,EX-2.1,3,,,,,,,,,,,,,,o
4,/html/body/document/type/sequence/filename/description/text/title,EX-2.1,4,,,,,,,,,,,,,,o
5,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[1]/b,Exhibit 2.1,5,,,,,,,,,,,,,,o
6,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[2]/b/i,Execution Version,6,,,,,,,,,,,,,,o
7,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[4],AGREEMENT AND PLAN OF MERGER,7,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[4],AGREEMENT AND PLAN OF MERGER,t,1,"[0.004346650713554943, 0.25862389118864576, 0.48255470136014195, 0.00545643239868907]",7.0,0.0,0.004346650713554943,0.25862389118864576,0.48255470136014195,0.00545643239868907,0.004346650713554943,7.0,b_t
8,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[5],by and among,8,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[5],by and among,t,1,"[0.004346650713554943, 0.25862389118864576, 0.48255470136014195, 0.00545643239868907]",7.0,1.0,0.004346650713554943,0.25862389118864576,0.48255470136014195,0.00545643239868907,0.004346650713554943,7.0,i_t
9,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[6],"CHANGE HEALTHCARE INC.,",9,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[6],"CHANGE HEALTHCARE INC.,",t,1,"[0.004346650713554943, 0.25862389118864576, 0.48255470136014195, 0.00545643239868907]",7.0,2.0,0.004346650713554943,0.25862389118864576,0.48255470136014195,0.00545643239868907,0.004346650713554943,7.0,i_t
10,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[7],UNITEDHEALTH GROUP INCORPORATED,10,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[7],UNITEDHEALTH GROUP INCORPORATED,t,1,"[0.004346650713554943, 0.25862389118864576, 0.48255470136014195, 0.00545643239868907]",7.0,3.0,0.004346650713554943,0.25862389118864576,0.48255470136014195,0.00545643239868907,0.004346650713554943,7.0,i_t
11,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[8],and,11,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[8],and,t,1,"[0.004346650713554943, 0.25862389118864576, 0.48255470136014195, 0.00545643239868907]",7.0,4.0,0.004346650713554943,0.25862389118864576,0.48255470136014195,0.00545643239868907,0.004346650713554943,7.0,i_t
12,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[9],CAMBRIDGE MERGER SUB INC.,12,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[9],CAMBRIDGE MERGER SUB INC.,t,1,"[0.004346650713554943, 0.25862389118864576, 0.48255470136014195, 0.00545643239868907]",7.0,5.0,0.004346650713554943,0.25862389118864576,0.48255470136014195,0.00545643239868907,0.004346650713554943,7.0,i_t
13,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[10],"Dated as of January 5, 2021",13,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[10],"Dated as of January 5, 2021",t,1,"[0.004346650713554943, 0.25862389118864576, 0.48255470136014195, 0.00545643239868907]",7.0,6.0,0.004346650713554943,0.25862389118864576,0.48255470136014195,0.00545643239868907,0.004346650713554943,7.0,e_t
14,/html/body/document/type/sequence/filename/description/text/center[2]/div/p[1],TABLE OF CONTENTS,14,/html/body/document/type/sequence/filename/description/text/center[2]/div/p[1],TABLE OF CONTENTS,st,3,"[0.010756784407567324, 0.4599166173861621, 0.079969840331165, 0.0002543255475211986]",1.0,7.0,0.010756784407567324,0.4599166173861621,0.079969840331165,0.0002543255475211986,0.010756784407567324,1.0,s_st
15,/html/body/document/type/sequence/filename/description/text/center[2]/div/p[2],Page,15,,,,,,,,,,,,,,o
16,/html/body/document/type/sequence/filename/description/text/center[2]/div/p[3],ARTICLE I,16,,,,,,,,,,,,,,o
17,/html/body/document/type/sequence/filename/description/text/center[2]/div/p[4],Definitions,17,,,,,,,,,,,,,,o
18,/html/body/document/type/sequence/filename/description/text/center[2]/div/table[1]/tbody/tr[2]/td[1],1.1.,18,,,,,,,,,,,,,,o
19,/html/body/document/type/sequence/filename/description/text/center[2]/div/table[1]/tbody/tr[2]/td[3]/p,Certain Definitions,19,,,,,,,,,,,,,,o
20,/html/body/document/type/sequence/filename/description/text/center[2]/div/table[1]/tbody/tr[2]/td[6],1,20,,,,,,,,,,,,,,o
21,/html/body/document/type/sequence/filename/description/text/center[2]/div/table[1]/tbody/tr[3]/td[1],1.2.,21,,,,,,,,,,,,,,o
22,/html/body/document/type/sequence/filename/description/text/center[2]/div/table[1]/tbody/tr[3]/td[3]/p,Terms Defined Elsewhere,22,,,,,,,,,,,,,,o
23,/html/body/document/type/sequence/filename/description/text/center[2]/div/table[1]/tbody/tr[3]/td[6],2,23,,,,,,,,,,,,,,o
24,/html/body/document/type/sequence/filename/description/text/center[2]/div/p[6],ARTICLE II,24,,,,,,,,,,,,,,o
25,/html/body/document/type/sequence/filename/description/text/center[2]/div/p[7],Closing; Certificate of Merger and Effective Time; The Merger,25,,,,,,,,,,,,,,o
26,/html/body/document/type/sequence/filename/description/text/center[2]/div/table[2]/tbody/tr[2]/td[1],2.1.,26,,,,,,,,,,,,,,o
