,xpaths,text,all_nodes_ordering,highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size,tagged_sequence
0,/html/body/document/type,EX-2.1,0,,,,,,,,,,,,,,o
1,/html/body/document/type/sequence,2,1,,,,,,,,,,,,,,o
2,/html/body/document/type/sequence/filename,tm212717d3_ex2-1.htm,2,,,,,,,,,,,,,,o
3,/html/body/document/type/sequence/filename/description,EXHIBIT 2.1,3,,,,,,,,,,,,,,o
4,/html/body/document/type/sequence/filename/description/text/p[1]/b,Exhibit 2.1,4,,,,,,,,,,,,,,o
5,/html/body/document/type/sequence/filename/description/text/p[3]/font/b,AGREEMENT AND PLAN OF MERGER,5,/html/body/document/type/sequence/filename/description/text/p[3]/font/b,AGREEMENT AND PLAN OF MERGER,t,0,"[0.0012287528158918697, 0.004730928444707274, 0.9903429923122413, 0.005916217261701595]",9.0,0.0,0.0012287528158918697,0.004730928444707274,0.9903429923122413,0.005916217261701595,0.0012287528158918697,9.0,b_t
6,/html/body/document/type/sequence/filename/description/text/p[5]/font,by and among,6,/html/body/document/type/sequence/filename/description/text/p[5]/font,by and among,t,0,"[0.0012287528158918697, 0.004730928444707274, 0.9903429923122413, 0.005916217261701595]",9.0,1.0,0.0012287528158918697,0.004730928444707274,0.9903429923122413,0.005916217261701595,0.0012287528158918697,9.0,i_t
7,/html/body/document/type/sequence/filename/description/text/p[7]/font/b,"STERIS plc,",7,/html/body/document/type/sequence/filename/description/text/p[7]/font/b,"STERIS plc,",t,0,"[0.0012287528158918697, 0.004730928444707274, 0.9903429923122413, 0.005916217261701595]",9.0,2.0,0.0012287528158918697,0.004730928444707274,0.9903429923122413,0.005916217261701595,0.0012287528158918697,9.0,i_t
8,/html/body/document/type/sequence/filename/description/text/p[9]/font/b,"Solar New US Holding Co, LLC,",8,/html/body/document/type/sequence/filename/description/text/p[9]/font/b,"Solar New US Holding Co, LLC,",t,0,"[0.0012287528158918697, 0.004730928444707274, 0.9903429923122413, 0.005916217261701595]",9.0,3.0,0.0012287528158918697,0.004730928444707274,0.9903429923122413,0.005916217261701595,0.0012287528158918697,9.0,i_t
9,/html/body/document/type/sequence/filename/description/text/p[11]/font/b,"Crystal Merger Sub 1, LLC",9,/html/body/document/type/sequence/filename/description/text/p[11]/font/b,"Crystal Merger Sub 1, LLC",t,0,"[0.0012287528158918697, 0.004730928444707274, 0.9903429923122413, 0.005916217261701595]",9.0,4.0,0.0012287528158918697,0.004730928444707274,0.9903429923122413,0.005916217261701595,0.0012287528158918697,9.0,i_t
10,/html/body/document/type/sequence/filename/description/text/p[13]/font,and,10,/html/body/document/type/sequence/filename/description/text/p[13]/font,and,t,0,"[0.0012287528158918697, 0.004730928444707274, 0.9903429923122413, 0.005916217261701595]",9.0,5.0,0.0012287528158918697,0.004730928444707274,0.9903429923122413,0.005916217261701595,0.0012287528158918697,9.0,i_t
11,/html/body/document/type/sequence/filename/description/text/p[15]/font/b,Cantel Medical Corp.,11,/html/body/document/type/sequence/filename/description/text/p[15]/font/b,Cantel Medical Corp.,t,0,"[0.0012287528158918697, 0.004730928444707274, 0.9903429923122413, 0.005916217261701595]",9.0,6.0,0.0012287528158918697,0.004730928444707274,0.9903429923122413,0.005916217261701595,0.0012287528158918697,9.0,i_t
12,/html/body/document/type/sequence/filename/description/text/p[17],dated as of,12,/html/body/document/type/sequence/filename/description/text/p[17],dated as of,t,0,"[0.0012287528158918697, 0.004730928444707274, 0.9903429923122413, 0.005916217261701595]",9.0,7.0,0.0012287528158918697,0.004730928444707274,0.9903429923122413,0.005916217261701595,0.0012287528158918697,9.0,i_t
13,/html/body/document/type/sequence/filename/description/text/p[19],"January 12, 2021",13,/html/body/document/type/sequence/filename/description/text/p[19],"January 12, 2021",t,0,"[0.0012287528158918697, 0.004730928444707274, 0.9903429923122413, 0.005916217261701595]",9.0,8.0,0.0012287528158918697,0.004730928444707274,0.9903429923122413,0.005916217261701595,0.0012287528158918697,9.0,e_t
14,/html/body/document/type/sequence/filename/description/text/p[23]/font/b/u,TABLE OF CONTENTS,14,/html/body/document/type/sequence/filename/description/text/p[23]/font/b/u,TABLE OF CONTENTS,st,1,"[0.009147382073861697, 0.4578344175044352, 0.0841277350680071, 0.00033373609120076456]",1.0,9.0,0.009147382073861697,0.4578344175044352,0.0841277350680071,0.00033373609120076456,0.009147382073861697,1.0,s_st
15,/html/body/document/type/sequence/filename/description/text/p[25]/b/u,Page,15,,,,,,,,,,,,,,o
16,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[1]/td[1]/font,Article I     THE MERGERS,16,,,,,,,,,,,,,,o
17,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[1]/td[2]/font,6,17,,,,,,,,,,,,,,o
18,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[3]/td[1]/font,Section 1.1,18,,,,,,,,,,,,,,o
19,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[3]/td[2]/font,The Mergers,19,,,,,,,,,,,,,,o
20,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[3]/td[3]/font,6,20,,,,,,,,,,,,,,o
21,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[4]/td[1]/font,Section 1.2,21,,,,,,,,,,,,,,o
22,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[4]/td[2]/font,Closing,22,,,,,,,,,,,,,,o
23,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[4]/td[3],6,23,,,,,,,,,,,,,,o
