,xpaths,text,all_nodes_ordering,highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size,tagged_sequence
0,/html/body/document/type,EX-2.1,0,,,,,,,,,,,,,,o
1,/html/body/document/type/sequence,2,1,,,,,,,,,,,,,,o
2,/html/body/document/type/sequence/filename,d135195dex21.htm,2,,,,,,,,,,,,,,o
3,/html/body/document/type/sequence/filename/description,EX-2.1,3,,,,,,,,,,,,,,o
4,/html/body/document/type/sequence/filename/description/text/title,EX-2.1,4,,,,,,,,,,,,,,o
5,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[1]/b,EXHIBIT 2.1,5,,,,,,,,,,,,,,o
6,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[4]/b,AGREEMENT AND PLAN OF MERGER,6,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[4]/b,AGREEMENT AND PLAN OF MERGER,t,0,"[0.001192594329631759, 0.21368421052631578, 0.5726315789473684, 0.00445550546158734]",35.0,0.0,0.001192594329631759,0.21368421052631578,0.5726315789473684,0.00445550546158734,0.001192594329631759,35.0,b_t
7,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[5],among:,7,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[5],among:,t,0,"[0.001192594329631759, 0.21368421052631578, 0.5726315789473684, 0.00445550546158734]",35.0,1.0,0.001192594329631759,0.21368421052631578,0.5726315789473684,0.00445550546158734,0.001192594329631759,35.0,i_t
8,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[6]/b,C,8,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[6]/b,C,t,0,"[0.001192594329631759, 0.21368421052631578, 0.5726315789473684, 0.00445550546158734]",35.0,2.0,0.001192594329631759,0.21368421052631578,0.5726315789473684,0.00445550546158734,0.001192594329631759,35.0,i_t
9,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[6]/b/small[1],ORNERSTONE,9,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[6]/b/small[1],ORNERSTONE,t,0,"[0.001192594329631759, 0.21368421052631578, 0.5726315789473684, 0.00445550546158734]",35.0,3.0,0.001192594329631759,0.21368421052631578,0.5726315789473684,0.00445550546158734,0.001192594329631759,35.0,i_t
10,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[6]/b,O,10,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[6]/b,O,t,0,"[0.001192594329631759, 0.21368421052631578, 0.5726315789473684, 0.00445550546158734]",35.0,4.0,0.001192594329631759,0.21368421052631578,0.5726315789473684,0.00445550546158734,0.001192594329631759,35.0,i_t
11,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[6]/b/small[2],N,11,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[6]/b/small[2],N,t,0,"[0.001192594329631759, 0.21368421052631578, 0.5726315789473684, 0.00445550546158734]",35.0,5.0,0.001192594329631759,0.21368421052631578,0.5726315789473684,0.00445550546158734,0.001192594329631759,35.0,i_t
12,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[6]/b,D,12,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[6]/b,D,t,0,"[0.001192594329631759, 0.21368421052631578, 0.5726315789473684, 0.00445550546158734]",35.0,6.0,0.001192594329631759,0.21368421052631578,0.5726315789473684,0.00445550546158734,0.001192594329631759,35.0,i_t
13,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[6]/b/small[3],EMAND,13,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[6]/b/small[3],EMAND,t,0,"[0.001192594329631759, 0.21368421052631578, 0.5726315789473684, 0.00445550546158734]",35.0,7.0,0.001192594329631759,0.21368421052631578,0.5726315789473684,0.00445550546158734,0.001192594329631759,35.0,i_t
14,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[6]/b,", I",14,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[6]/b,", I",t,0,"[0.001192594329631759, 0.21368421052631578, 0.5726315789473684, 0.00445550546158734]",35.0,8.0,0.001192594329631759,0.21368421052631578,0.5726315789473684,0.00445550546158734,0.001192594329631759,35.0,i_t
15,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[6]/b/small[4],NC,15,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[6]/b/small[4],NC,t,0,"[0.001192594329631759, 0.21368421052631578, 0.5726315789473684, 0.00445550546158734]",35.0,9.0,0.001192594329631759,0.21368421052631578,0.5726315789473684,0.00445550546158734,0.001192594329631759,35.0,i_t
16,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[6]/b,".,",16,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[6]/b,".,",t,0,"[0.001192594329631759, 0.21368421052631578, 0.5726315789473684, 0.00445550546158734]",35.0,10.0,0.001192594329631759,0.21368421052631578,0.5726315789473684,0.00445550546158734,0.001192594329631759,35.0,i_t
17,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[7],a Delaware corporation;,17,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[7],a Delaware corporation;,t,0,"[0.001192594329631759, 0.21368421052631578, 0.5726315789473684, 0.00445550546158734]",35.0,11.0,0.001192594329631759,0.21368421052631578,0.5726315789473684,0.00445550546158734,0.001192594329631759,35.0,i_t
