,xpaths,text,all_nodes_ordering,highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size,tagged_sequence
0,/html/body/document/type,EX-2.1,0,,,,,,,,,,,,,,o
1,/html/body/document/type/sequence,2,1,,,,,,,,,,,,,,o
2,/html/body/document/type/sequence/filename,d260606dex21.htm,2,,,,,,,,,,,,,,o
3,/html/body/document/type/sequence/filename/description,EX-2.1,3,,,,,,,,,,,,,,o
4,/html/body/document/type/sequence/filename/description/text/title,EX-2.1,4,,,,,,,,,,,,,,o
5,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[1]/b,Exhibit 2.1,5,,,,,,,,,,,,,,o
6,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[2]/b,AGREEMENT AND PLAN OF MERGER,6,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[2]/b,AGREEMENT AND PLAN OF MERGER,t,0,"[0.0013777703874385348, 0.21666666666666667, 0.5666666666666667, 0.006342494714587738]",11.0,0.0,0.0013777703874385348,0.21666666666666667,0.5666666666666667,0.006342494714587738,0.0013777703874385348,11.0,b_t
7,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[3],among:,7,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[3],among:,t,0,"[0.0013777703874385348, 0.21666666666666667, 0.5666666666666667, 0.006342494714587738]",11.0,1.0,0.0013777703874385348,0.21666666666666667,0.5666666666666667,0.006342494714587738,0.0013777703874385348,11.0,i_t
8,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[4]/b,"NOVO NORDISK A/S,",8,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[4]/b,"NOVO NORDISK A/S,",t,0,"[0.0013777703874385348, 0.21666666666666667, 0.5666666666666667, 0.006342494714587738]",11.0,2.0,0.0013777703874385348,0.21666666666666667,0.5666666666666667,0.006342494714587738,0.0013777703874385348,11.0,i_t
9,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[5],a Danish,9,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[5],a Danish,t,0,"[0.0013777703874385348, 0.21666666666666667, 0.5666666666666667, 0.006342494714587738]",11.0,3.0,0.0013777703874385348,0.21666666666666667,0.5666666666666667,0.006342494714587738,0.0013777703874385348,11.0,i_t
10,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[5]/i,aktieselskab,10,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[5]/i,aktieselskab,t,0,"[0.0013777703874385348, 0.21666666666666667, 0.5666666666666667, 0.006342494714587738]",11.0,4.0,0.0013777703874385348,0.21666666666666667,0.5666666666666667,0.006342494714587738,0.0013777703874385348,11.0,i_t
11,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[5],;,11,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[5],;,t,0,"[0.0013777703874385348, 0.21666666666666667, 0.5666666666666667, 0.006342494714587738]",11.0,5.0,0.0013777703874385348,0.21666666666666667,0.5666666666666667,0.006342494714587738,0.0013777703874385348,11.0,i_t
12,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[6]/b,"NNUS NEW RESEARCH, INC.,",12,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[6]/b,"NNUS NEW RESEARCH, INC.,",t,0,"[0.0013777703874385348, 0.21666666666666667, 0.5666666666666667, 0.006342494714587738]",11.0,6.0,0.0013777703874385348,0.21666666666666667,0.5666666666666667,0.006342494714587738,0.0013777703874385348,11.0,i_t
13,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[7],a Delaware corporation; and,13,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[7],a Delaware corporation; and,t,0,"[0.0013777703874385348, 0.21666666666666667, 0.5666666666666667, 0.006342494714587738]",11.0,7.0,0.0013777703874385348,0.21666666666666667,0.5666666666666667,0.006342494714587738,0.0013777703874385348,11.0,i_t
14,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[8]/b,"DICERNA PHARMACEUTICALS, INC.,",14,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[8]/b,"DICERNA PHARMACEUTICALS, INC.,",t,0,"[0.0013777703874385348, 0.21666666666666667, 0.5666666666666667, 0.006342494714587738]",11.0,8.0,0.0013777703874385348,0.21666666666666667,0.5666666666666667,0.006342494714587738,0.0013777703874385348,11.0,i_t
15,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[9],a Delaware corporation,15,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[9],a Delaware corporation,t,0,"[0.0013777703874385348, 0.21666666666666667, 0.5666666666666667, 0.006342494714587738]",11.0,9.0,0.0013777703874385348,0.21666666666666667,0.5666666666666667,0.006342494714587738,0.0013777703874385348,11.0,i_t
16,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[10],"Dated as of November 17, 2021",16,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[10],"Dated as of November 17, 2021",t,0,"[0.0013777703874385348, 0.21666666666666667, 0.5666666666666667, 0.006342494714587738]",11.0,10.0,0.0013777703874385348,0.21666666666666667,0.5666666666666667,0.006342494714587738,0.0013777703874385348,11.0,e_t
17,/html/body/document/type/sequence/filename/description/text/center[2]/div/p[1]/b,Table of Contents,17,/html/body/document/type/sequence/filename/description/text/center[2]/div/p[1]/b,Table of Contents,st,1,"[0.008812979547236146, 0.4651909722222222, 0.06961250000000001, 0.00035631992778582794]",1.0,11.0,0.008812979547236146,0.4651909722222222,0.06961250000000001,0.00035631992778582794,0.008812979547236146,1.0,s_st
