,xpaths,text,all_nodes_ordering,highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size,tagged_sequence
0,/html/body/document/type,EX-2.1,0,,,,,,,,,,,,,,o
1,/html/body/document/type/sequence,2,1,,,,,,,,,,,,,,o
2,/html/body/document/type/sequence/filename,d104875dex21.htm,2,,,,,,,,,,,,,,o
3,/html/body/document/type/sequence/filename/description,EX-2.1,3,,,,,,,,,,,,,,o
4,/html/body/document/type/sequence/filename/description/text/title,EX-2.1,4,,,,,,,,,,,,,,o
5,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[1],Exhibit 2.1,5,,,,,,,,,,,,,,o
6,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[4]/b,AGREEMENT AND PLAN OF MERGER,6,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[4]/b,AGREEMENT AND PLAN OF MERGER,t,0,"[0.0018274318434718102, 0.21368421052631578, 0.5726315789473684, 0.00693156528189911]",29.0,0.0,0.0018274318434718102,0.21368421052631578,0.5726315789473684,0.00693156528189911,0.0018274318434718102,29.0,b_t
7,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[5],among:,7,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[5],among:,t,0,"[0.0018274318434718102, 0.21368421052631578, 0.5726315789473684, 0.00693156528189911]",29.0,1.0,0.0018274318434718102,0.21368421052631578,0.5726315789473684,0.00693156528189911,0.0018274318434718102,29.0,i_t
8,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[6]/b,C,8,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[6]/b,C,t,0,"[0.0018274318434718102, 0.21368421052631578, 0.5726315789473684, 0.00693156528189911]",29.0,2.0,0.0018274318434718102,0.21368421052631578,0.5726315789473684,0.00693156528189911,0.0018274318434718102,29.0,i_t
9,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[6]/b/small[1],ONSTELLATION,9,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[6]/b/small[1],ONSTELLATION,t,0,"[0.0018274318434718102, 0.21368421052631578, 0.5726315789473684, 0.00693156528189911]",29.0,3.0,0.0018274318434718102,0.21368421052631578,0.5726315789473684,0.00693156528189911,0.0018274318434718102,29.0,i_t
10,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[6]/b,P,10,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[6]/b,P,t,0,"[0.0018274318434718102, 0.21368421052631578, 0.5726315789473684, 0.00693156528189911]",29.0,4.0,0.0018274318434718102,0.21368421052631578,0.5726315789473684,0.00693156528189911,0.0018274318434718102,29.0,i_t
11,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[6]/b/small[2],HARMACEUTICALS,11,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[6]/b/small[2],HARMACEUTICALS,t,0,"[0.0018274318434718102, 0.21368421052631578, 0.5726315789473684, 0.00693156528189911]",29.0,5.0,0.0018274318434718102,0.21368421052631578,0.5726315789473684,0.00693156528189911,0.0018274318434718102,29.0,i_t
12,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[6]/b,", I",12,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[6]/b,", I",t,0,"[0.0018274318434718102, 0.21368421052631578, 0.5726315789473684, 0.00693156528189911]",29.0,6.0,0.0018274318434718102,0.21368421052631578,0.5726315789473684,0.00693156528189911,0.0018274318434718102,29.0,i_t
13,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[6]/b/small[3],NC,13,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[6]/b/small[3],NC,t,0,"[0.0018274318434718102, 0.21368421052631578, 0.5726315789473684, 0.00693156528189911]",29.0,7.0,0.0018274318434718102,0.21368421052631578,0.5726315789473684,0.00693156528189911,0.0018274318434718102,29.0,i_t
14,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[6]/b,".,",14,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[6]/b,".,",t,0,"[0.0018274318434718102, 0.21368421052631578, 0.5726315789473684, 0.00693156528189911]",29.0,8.0,0.0018274318434718102,0.21368421052631578,0.5726315789473684,0.00693156528189911,0.0018274318434718102,29.0,i_t
15,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[7],a Delaware corporation;,15,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[7],a Delaware corporation;,t,0,"[0.0018274318434718102, 0.21368421052631578, 0.5726315789473684, 0.00693156528189911]",29.0,9.0,0.0018274318434718102,0.21368421052631578,0.5726315789473684,0.00693156528189911,0.0018274318434718102,29.0,i_t
16,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[8]/b,M,16,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[8]/b,M,t,0,"[0.0018274318434718102, 0.21368421052631578, 0.5726315789473684, 0.00693156528189911]",29.0,10.0,0.0018274318434718102,0.21368421052631578,0.5726315789473684,0.00693156528189911,0.0018274318434718102,29.0,i_t
17,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[8]/b/small[1],ORPHO,17,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[8]/b/small[1],ORPHO,t,0,"[0.0018274318434718102, 0.21368421052631578, 0.5726315789473684, 0.00693156528189911]",29.0,11.0,0.0018274318434718102,0.21368421052631578,0.5726315789473684,0.00693156528189911,0.0018274318434718102,29.0,i_t
