,xpaths,text,all_nodes_ordering,highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size,tagged_sequence
0,/html/body/document/type,EX-2.1,0,,,,,,,,,,,,,,o
1,/html/body/document/type/sequence,2,1,,,,,,,,,,,,,,o
2,/html/body/document/type/sequence/filename,d227861dex21.htm,2,,,,,,,,,,,,,,o
3,/html/body/document/type/sequence/filename/description,EX-2.1,3,,,,,,,,,,,,,,o
4,/html/body/document/type/sequence/filename/description/text/title,EX-2.1,4,,,,,,,,,,,,,,o
5,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[1]/b,Exhibit 2.1,5,,,,,,,,,,,,,,o
6,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[2]/b/i,Confidential,6,,,,,,,,,,,,,,o
7,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[6]/b,AGREEMENT AND PLAN OF MERGER,7,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[6]/b,AGREEMENT AND PLAN OF MERGER,t,0,"[0.0021696547831812625, 0.21666666666666667, 0.5666666666666667, 0.0038284263004421033]",8.0,0.0,0.0021696547831812625,0.21666666666666667,0.5666666666666667,0.0038284263004421033,0.0021696547831812625,8.0,b_t
8,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[7]/b,among:,8,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[7]/b,among:,t,0,"[0.0021696547831812625, 0.21666666666666667, 0.5666666666666667, 0.0038284263004421033]",8.0,1.0,0.0021696547831812625,0.21666666666666667,0.5666666666666667,0.0038284263004421033,0.0021696547831812625,8.0,i_t
9,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[8]/b,"ROCHE HOLDINGS, INC.,",9,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[8]/b,"ROCHE HOLDINGS, INC.,",t,0,"[0.0021696547831812625, 0.21666666666666667, 0.5666666666666667, 0.0038284263004421033]",8.0,2.0,0.0021696547831812625,0.21666666666666667,0.5666666666666667,0.0038284263004421033,0.0021696547831812625,8.0,i_t
10,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[9]/b,"a Delaware corporation,",10,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[9]/b,"a Delaware corporation,",t,0,"[0.0021696547831812625, 0.21666666666666667, 0.5666666666666667, 0.0038284263004421033]",8.0,3.0,0.0021696547831812625,0.21666666666666667,0.5666666666666667,0.0038284263004421033,0.0021696547831812625,8.0,i_t
11,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[10]/b,"GERONIMO ACQUISITION CORP.,",11,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[10]/b,"GERONIMO ACQUISITION CORP.,",t,0,"[0.0021696547831812625, 0.21666666666666667, 0.5666666666666667, 0.0038284263004421033]",8.0,4.0,0.0021696547831812625,0.21666666666666667,0.5666666666666667,0.0038284263004421033,0.0021696547831812625,8.0,i_t
12,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[11]/b,"a Delaware corporation, and",12,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[11]/b,"a Delaware corporation, and",t,0,"[0.0021696547831812625, 0.21666666666666667, 0.5666666666666667, 0.0038284263004421033]",8.0,5.0,0.0021696547831812625,0.21666666666666667,0.5666666666666667,0.0038284263004421033,0.0021696547831812625,8.0,i_t
13,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[12]/b,"GENMARK DIAGNOSTICS, INC.,",13,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[12]/b,"GENMARK DIAGNOSTICS, INC.,",t,0,"[0.0021696547831812625, 0.21666666666666667, 0.5666666666666667, 0.0038284263004421033]",8.0,6.0,0.0021696547831812625,0.21666666666666667,0.5666666666666667,0.0038284263004421033,0.0021696547831812625,8.0,i_t
14,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[13]/b,a Delaware corporation,14,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[13]/b,a Delaware corporation,t,0,"[0.0021696547831812625, 0.21666666666666667, 0.5666666666666667, 0.0038284263004421033]",8.0,7.0,0.0021696547831812625,0.21666666666666667,0.5666666666666667,0.0038284263004421033,0.0021696547831812625,8.0,e_t
15,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[15]/b,"Dated as of March 12, 2021",15,,,,,,,,,,,,,,o
16,/html/body/document/type/sequence/filename/description/text/center[2]/div/p[1]/b/u,TABLE OF CONTENTS,16,/html/body/document/type/sequence/filename/description/text/center[2]/div/p[1]/b/u,TABLE OF CONTENTS,st,1,"[0.008161565233750352, 0.45061874999999996, 0.09876319444444444, 0.0002821935847991722]",1.0,8.0,0.008161565233750352,0.45061874999999996,0.09876319444444444,0.0002821935847991722,0.008161565233750352,1.0,s_st
17,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[2]/td[5]/b,Page,17,,,,,,,,,,,,,,o
18,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[3]/td[1]/p,A,18,,,,,,,,,,,,,,o
19,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[3]/td[1]/p/small[1],RTICLE,19,,,,,,,,,,,,,,o
20,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[3]/td[1]/p,I. T,20,,,,,,,,,,,,,,o
21,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[3]/td[1]/p/small[2],HE,21,,,,,,,,,,,,,,o
22,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[3]/td[1]/p,O,22,,,,,,,,,,,,,,o
