,xpaths,text,all_nodes_ordering,highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size,tagged_sequence
0,/html/body/document/type,EX-2.1,0,,,,,,,,,,,,,,o
1,/html/body/document/type/sequence,2,1,,,,,,,,,,,,,,o
2,/html/body/document/type/sequence/filename,d23566dex21.htm,2,,,,,,,,,,,,,,o
3,/html/body/document/type/sequence/filename/description,EX-2.1,3,,,,,,,,,,,,,,o
4,/html/body/document/type/sequence/filename/description/text/title,EX-2.1,4,,,,,,,,,,,,,,o
5,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[1]/b,Exhibit 2.1,5,,,,,,,,,,,,,,o
6,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[2]/b,EXECUTION VERSION,6,,,,,,,,,,,,,,o
7,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[6]/b,A,7,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[6]/b,A,t,0,"[0.0008093931376195724, 0.4267361111111111, 0.14652222222222222, 0.00010527276172563112]",8,0,0.000809393,0.426736111,0.146522222,0.000105273,0.000809393,8,b_t
8,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[6]/b/small[1],GREEMENT,8,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[6]/b/small[1],GREEMENT,t,0,"[0.0008093931376195724, 0.4267361111111111, 0.14652222222222222, 0.00010527276172563112]",8,1,0.000809393,0.426736111,0.146522222,0.000105273,0.000809393,8,i_t
9,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[6]/b/small[2],AND,9,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[6]/b/small[2],AND,t,0,"[0.0008093931376195724, 0.4267361111111111, 0.14652222222222222, 0.00010527276172563112]",8,2,0.000809393,0.426736111,0.146522222,0.000105273,0.000809393,8,i_t
10,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[6]/b,P,10,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[6]/b,P,t,0,"[0.0008093931376195724, 0.4267361111111111, 0.14652222222222222, 0.00010527276172563112]",8,3,0.000809393,0.426736111,0.146522222,0.000105273,0.000809393,8,i_t
11,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[6]/b/small[3],LAN,11,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[6]/b/small[3],LAN,t,0,"[0.0008093931376195724, 0.4267361111111111, 0.14652222222222222, 0.00010527276172563112]",8,4,0.000809393,0.426736111,0.146522222,0.000105273,0.000809393,8,i_t
12,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[6]/b/small[4],OF,12,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[6]/b/small[4],OF,t,0,"[0.0008093931376195724, 0.4267361111111111, 0.14652222222222222, 0.00010527276172563112]",8,5,0.000809393,0.426736111,0.146522222,0.000105273,0.000809393,8,i_t
13,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[6]/b,M,13,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[6]/b,M,t,0,"[0.0008093931376195724, 0.4267361111111111, 0.14652222222222222, 0.00010527276172563112]",8,6,0.000809393,0.426736111,0.146522222,0.000105273,0.000809393,8,i_t
14,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[6]/b/small[5],ERGER,14,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[6]/b/small[5],ERGER,t,0,"[0.0008093931376195724, 0.4267361111111111, 0.14652222222222222, 0.00010527276172563112]",8,7,0.000809393,0.426736111,0.146522222,0.000105273,0.000809393,8,e_t
15,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[7]/b,B,15,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[7]/b,B,t,1,"[0.0010304659372433976, 0.46793055555555557, 0.06413305555555555, 0.00010527276172563112]",5,8,0.001030466,0.467930556,0.064133056,0.000105273,0.001030466,5,b_t
16,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[7]/b/small[1],Y,16,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[7]/b/small[1],Y,t,1,"[0.0010304659372433976, 0.46793055555555557, 0.06413305555555555, 0.00010527276172563112]",5,9,0.001030466,0.467930556,0.064133056,0.000105273,0.001030466,5,i_t
17,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[7]/b/small[2],AND,17,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[7]/b/small[2],AND,t,1,"[0.0010304659372433976, 0.46793055555555557, 0.06413305555555555, 0.00010527276172563112]",5,10,0.001030466,0.467930556,0.064133056,0.000105273,0.001030466,5,i_t
18,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[7]/b,A,18,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[7]/b,A,t,1,"[0.0010304659372433976, 0.46793055555555557, 0.06413305555555555, 0.00010527276172563112]",5,11,0.001030466,0.467930556,0.064133056,0.000105273,0.001030466,5,i_t
19,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[7]/b/small[3],MONG,19,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[7]/b/small[3],MONG,t,1,"[0.0010304659372433976, 0.46793055555555557, 0.06413305555555555, 0.00010527276172563112]",5,12,0.001030466,0.467930556,0.064133056,0.000105273,0.001030466,5,e_t
