,xpaths,text,all_nodes_ordering,highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size,tagged_sequence
0,/html/body/document/type,EX-2.1,0,,,,,,,,,,,,,,o
1,/html/body/document/type/sequence,2,1,,,,,,,,,,,,,,o
2,/html/body/document/type/sequence/filename,tm2118073d1_ex2-1.htm,2,,,,,,,,,,,,,,o
3,/html/body/document/type/sequence/filename/description,EXHIBIT 2.1,3,,,,,,,,,,,,,,o
4,/html/body/document/type/sequence/filename/description/text/p[3]/b,Exhibit 2.1,4,,,,,,,,,,,,,,o
5,/html/body/document/type/sequence/filename/description/text/p[5]/b,AGREEMENT AND PLAN OF MERGER AND REORGANIZATION,5,/html/body/document/type/sequence/filename/description/text/p[5]/b,AGREEMENT AND PLAN OF MERGER AND REORGANIZATION,t,0,"[0.0017301038062283738, 0.005614035087719298, 0.9887719298245614, 0.004201680672268907]",6.0,0.0,0.0017301038062283738,0.005614035087719298,0.9887719298245614,0.004201680672268907,0.0017301038062283738,6.0,b_t
6,/html/body/document/type/sequence/filename/description/text/p[7],By and Between,6,/html/body/document/type/sequence/filename/description/text/p[7],By and Between,t,0,"[0.0017301038062283738, 0.005614035087719298, 0.9887719298245614, 0.004201680672268907]",6.0,1.0,0.0017301038062283738,0.005614035087719298,0.9887719298245614,0.004201680672268907,0.0017301038062283738,6.0,i_t
7,/html/body/document/type/sequence/filename/description/text/p[9]/b,"SELECT BANCORP, INC.",7,/html/body/document/type/sequence/filename/description/text/p[9]/b,"SELECT BANCORP, INC.",t,0,"[0.0017301038062283738, 0.005614035087719298, 0.9887719298245614, 0.004201680672268907]",6.0,2.0,0.0017301038062283738,0.005614035087719298,0.9887719298245614,0.004201680672268907,0.0017301038062283738,6.0,i_t
8,/html/body/document/type/sequence/filename/description/text/p[11],And,8,/html/body/document/type/sequence/filename/description/text/p[11],And,t,0,"[0.0017301038062283738, 0.005614035087719298, 0.9887719298245614, 0.004201680672268907]",6.0,3.0,0.0017301038062283738,0.005614035087719298,0.9887719298245614,0.004201680672268907,0.0017301038062283738,6.0,i_t
9,/html/body/document/type/sequence/filename/description/text/p[13]/b,FIRST BANCORP,9,/html/body/document/type/sequence/filename/description/text/p[13]/b,FIRST BANCORP,t,0,"[0.0017301038062283738, 0.005614035087719298, 0.9887719298245614, 0.004201680672268907]",6.0,4.0,0.0017301038062283738,0.005614035087719298,0.9887719298245614,0.004201680672268907,0.0017301038062283738,6.0,i_t
10,/html/body/document/type/sequence/filename/description/text/p[15],"June 1, 2021",10,/html/body/document/type/sequence/filename/description/text/p[15],"June 1, 2021",t,0,"[0.0017301038062283738, 0.005614035087719298, 0.9887719298245614, 0.004201680672268907]",6.0,5.0,0.0017301038062283738,0.005614035087719298,0.9887719298245614,0.004201680672268907,0.0017301038062283738,6.0,e_t
11,/html/body/document/type/sequence/filename/description/text/p[19]/b,TABLE OF CONTENTS,11,/html/body/document/type/sequence/filename/description/text/p[19]/b,TABLE OF CONTENTS,st,1,"[0.008106772120612952, 0.45009894736842104, 0.09980280701754385, 0.0003707365299060801]",1.0,6.0,0.008106772120612952,0.45009894736842104,0.09980280701754385,0.0003707365299060801,0.008106772120612952,1.0,s_st
12,/html/body/document/type/sequence/filename/description/text/p[22]/b/u,Page,12,,,,,,,,,,,,,,o
13,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[1]/td[1],LIST OF EXHIBITS,13,,,,,,,,,,,,,,o
14,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[1]/td[2],iv,14,,,,,,,,,,,,,,o
15,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[2]/td[1],AGREEMENT AND PLAN OF MERGER,15,,,,,,,,,,,,,,o
16,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[2]/td[2],1,16,,,,,,,,,,,,,,o
17,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[3]/td[1],ARTICLE 1 TRANSACTIONS AND TERMS OF MERGER and reorganization,17,,,,,,,,,,,,,,o
18,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[3]/td[2],1,18,,,,,,,,,,,,,,o
19,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[4]/td[1],1.1       Merger,19,,,,,,,,,,,,,,o
20,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[4]/td[2],1,20,,,,,,,,,,,,,,o
21,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[5]/td[1],1.2       Time and Place of Closing,21,,,,,,,,,,,,,,o
22,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[5]/td[2],2,22,,,,,,,,,,,,,,o
23,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[6]/td[1],1.3       Effective Time,23,,,,,,,,,,,,,,o
24,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[6]/td[2],2,24,,,,,,,,,,,,,,o
25,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[7]/td[1],1.4       Restructure of Transactions,25,,,,,,,,,,,,,,o
26,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[7]/td[2],2,26,,,,,,,,,,,,,,o
27,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[8]/td[1],1.5       Bank Merger,27,,,,,,,,,,,,,,o
28,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[8]/td[2],2,28,,,,,,,,,,,,,,o
29,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[9]/td[1],1.6       Tax Treatment of the Merger,29,,,,,,,,,,,,,,o
