,xpaths,text,all_nodes_ordering,highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size,tagged_sequence
0,/html/body/document/type,EX-2.1,0,,,,,,,,,,,,,,o
1,/html/body/document/type/sequence,2,1,,,,,,,,,,,,,,o
2,/html/body/document/type/sequence/filename,d158299dex21.htm,2,,,,,,,,,,,,,,o
3,/html/body/document/type/sequence/filename/description,EX-2.1,3,,,,,,,,,,,,,,o
4,/html/body/document/type/sequence/filename/description/text/title,EX-2.1,4,,,,,,,,,,,,,,o
5,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[1]/b,Exhibit 2.1,5,,,,,,,,,,,,,,o
6,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[5]/b,AGREEMENT AND PLAN OF MERGER,6,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[5]/b,AGREEMENT AND PLAN OF MERGER,t,1,"[0.0011596726890407548, 0.4156520833333333, 0.16869583333333332, 0.000207509061229007]",1.0,0.0,0.0011596726890407548,0.4156520833333333,0.16869583333333332,0.000207509061229007,0.0011596726890407548,1.0,s_t
7,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[6],by and among:,7,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[6],by and among:,t,2,"[0.001595440334227928, 0.47248819444444445, 0.055018472222222226, 0.000207509061229007]",1.0,1.0,0.001595440334227928,0.47248819444444445,0.055018472222222226,0.000207509061229007,0.001595440334227928,1.0,s_t
8,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[7]/b,"BIOVENTUS INC.,",8,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[7]/b,"BIOVENTUS INC.,",t,3,"[0.002031209362808843, 0.460775, 0.07844513888888889, 0.000207509061229007]",1.0,2.0,0.002031209362808843,0.460775,0.07844513888888889,0.000207509061229007,0.002031209362808843,1.0,s_t
9,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[8],a Delaware corporation;,9,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[8],a Delaware corporation;,t,4,"[0.0022456353927454834, 0.4552791666666666, 0.0894423611111111, 0.000207509061229007]",1.0,3.0,0.0022456353927454834,0.4552791666666666,0.0894423611111111,0.000207509061229007,0.0022456353927454834,1.0,s_t
10,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[9]/b,"OYSTER MERGER SUB I, INC.,",10,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[9]/b,"OYSTER MERGER SUB I, INC.,",t,5,"[0.002681404421326398, 0.4327416666666667, 0.13451041666666666, 0.000207509061229007]",1.0,4.0,0.002681404421326398,0.4327416666666667,0.13451041666666666,0.000207509061229007,0.002681404421326398,1.0,s_t
11,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[10],a Delaware corporation;,11,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[10],a Delaware corporation;,t,6,"[0.0028958304512630385, 0.4552791666666666, 0.0894423611111111, 0.000207509061229007]",1.0,5.0,0.0028958304512630385,0.4552791666666666,0.0894423611111111,0.000207509061229007,0.0028958304512630385,1.0,s_t
12,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[11]/b,"OYSTER MERGER SUB II, LLC,",12,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[11]/b,"OYSTER MERGER SUB II, LLC,",t,7,"[0.0033315994798439534, 0.4310708333333333, 0.13785833333333333, 0.000207509061229007]",1.0,6.0,0.0033315994798439534,0.4310708333333333,0.13785833333333333,0.000207509061229007,0.0033315994798439534,1.0,s_t
13,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[12],a Delaware limited liability company;,13,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[12],a Delaware limited liability company;,t,8,"[0.0035460255097805936, 0.4298229166666667, 0.14035347222222222, 0.000207509061229007]",1.0,7.0,0.0035460255097805936,0.4298229166666667,0.14035347222222222,0.000207509061229007,0.0035460255097805936,1.0,s_t
14,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[13],and,14,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[13],and,t,9,"[0.0039817945383615085, 0.49331597222222223, 0.013368055555555555, 0.000207509061229007]",1.0,8.0,0.0039817945383615085,0.49331597222222223,0.013368055555555555,0.000207509061229007,0.0039817945383615085,1.0,s_t
15,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[14]/b,"MISONIX, INC.",15,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[14]/b,"MISONIX, INC.",t,10,"[0.004417563566942423, 0.46720902777777773, 0.06557618055555556, 0.000207509061229007]",1.0,9.0,0.004417563566942423,0.46720902777777773,0.06557618055555556,0.000207509061229007,0.004417563566942423,1.0,s_t
16,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[15],a Delaware corporation,16,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[15],a Delaware corporation,t,11,"[0.004631989596879063, 0.45656458333333333, 0.08686527777777778, 0.000207509061229007]",1.0,10.0,0.004631989596879063,0.45656458333333333,0.08686527777777778,0.000207509061229007,0.004631989596879063,1.0,s_t
17,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[17],"Dated as of July 29, 2021",17,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[17],"Dated as of July 29, 2021",t,12,"[0.005448191904379824, 0.4526909722222222, 0.09461249999999999, 0.000207509061229007]",1.0,11.0,0.005448191904379824,0.4526909722222222,0.09461249999999999,0.000207509061229007,0.005448191904379824,1.0,s_t
