,xpaths,text,all_nodes_ordering,highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size,tagged_sequence
0,/html/body/document/type,EX-2.1,0,,,,,,,,,,,,,,o
1,/html/body/document/type/sequence,2,1,,,,,,,,,,,,,,o
2,/html/body/document/type/sequence/filename,tm2024343d1_ex2-1.htm,2,,,,,,,,,,,,,,o
3,/html/body/document/type/sequence/filename/description,EXHIBIT 2.1,3,,,,,,,,,,,,,,o
4,/html/body/document/type/sequence/filename/description/text/p[1]/b,Exhibit 2.1,4,,,,,,,,,,,,,,o
5,/html/body/document/type/sequence/filename/description/text/p[3]/font/b,Execution Version,5,,,,,,,,,,,,,,o
6,/html/body/document/type/sequence/filename/description/text/p[5]/b,AGREEMENT AND PLAN OF MERGER,6,/html/body/document/type/sequence/filename/description/text/p[5]/b,AGREEMENT AND PLAN OF MERGER,t,0,"[0.0020470216433633405, 0.4156520833333333, 0.16869583333333332, 0.00035912660409883164]",1.0,0.0,0.0020470216433633405,0.4156520833333333,0.16869583333333332,0.00035912660409883164,0.0020470216433633405,1.0,s_t
7,/html/body/document/type/sequence/filename/description/text/p[7]/b,among,7,/html/body/document/type/sequence/filename/description/text/p[7]/b,among,t,1,"[0.0027892166251675924, 0.48662638888888887, 0.026746944444444445, 0.00035912660409883164]",1.0,1.0,0.0027892166251675924,0.48662638888888887,0.026746944444444445,0.00035912660409883164,0.0027892166251675924,1.0,s_t
8,/html/body/document/type/sequence/filename/description/text/p[9]/b,"THE ALLSTATE CORPORATION,",8,/html/body/document/type/sequence/filename/description/text/p[9]/b,"THE ALLSTATE CORPORATION,",t,2,"[0.0035314116069718447, 0.4281138888888889, 0.14377152777777777, 0.00035912660409883164]",1.0,2.0,0.0035314116069718447,0.4281138888888889,0.14377152777777777,0.00035912660409883164,0.0035314116069718447,1.0,s_t
9,/html/body/document/type/sequence/filename/description/text/p[11]/b,BLUEBIRD ACQUISITION CORP.,9,/html/body/document/type/sequence/filename/description/text/p[11]/b,BLUEBIRD ACQUISITION CORP.,t,3,"[0.0042736065887760966, 0.42828263888888884, 0.14343541666666668, 0.00035912660409883164]",1.0,3.0,0.0042736065887760966,0.42828263888888884,0.14343541666666668,0.00035912660409883164,0.0042736065887760966,1.0,s_t
10,/html/body/document/type/sequence/filename/description/text/p[13]/b,and,10,/html/body/document/type/sequence/filename/description/text/p[13]/b,and,t,4,"[0.005015801570580349, 0.4925347222222222, 0.014925138888888889, 0.00035912660409883164]",1.0,4.0,0.005015801570580349,0.4925347222222222,0.014925138888888889,0.00035912660409883164,0.005015801570580349,1.0,s_t
11,/html/body/document/type/sequence/filename/description/text/p[15]/b,NATIONAL GENERAL HOLDINGS CORP.,11,/html/body/document/type/sequence/filename/description/text/p[15]/b,NATIONAL GENERAL HOLDINGS CORP.,t,5,"[0.0057579965523846, 0.4107527777777778, 0.17849375, 0.00035912660409883164]",1.0,5.0,0.0057579965523846,0.4107527777777778,0.17849375,0.00035912660409883164,0.0057579965523846,1.0,s_t
12,/html/body/document/type/sequence/filename/description/text/p[17]/b,"Dated as of July 7, 2020",12,/html/body/document/type/sequence/filename/description/text/p[17]/b,"Dated as of July 7, 2020",t,6,"[0.006500191534188853, 0.4531958333333333, 0.09360347222222222, 0.00035912660409883164]",1.0,6.0,0.006500191534188853,0.4531958333333333,0.09360347222222222,0.00035912660409883164,0.006500191534188853,1.0,s_t
13,/html/body/document/type/sequence/filename/description/text/p[21]/b/u,TABLE OF CONTENTS,13,/html/body/document/type/sequence/filename/description/text/p[21]/b/u,TABLE OF CONTENTS,t,7,"[0.009337291706569623, 0.45061874999999996, 0.09876319444444444, 0.00035912660409883164]",1.0,7.0,0.009337291706569623,0.45061874999999996,0.09876319444444444,0.00035912660409883164,0.009337291706569623,1.0,s_t
14,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[1]/td[1]/b,ARTICLE I,14,,,,,,,,,,,,,,o
15,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[1]/td[1],THE MERGER,15,,,,,,,,,,,,,,o
16,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[1]/td[2],2,16,,,,,,,,,,,,,,o
17,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[3]/td[1],Section 1.1,17,,,,,,,,,,,,,,o
18,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[3]/td[3],The Merger,18,,,,,,,,,,,,,,o
19,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[3]/td[4],2,19,,,,,,,,,,,,,,o
20,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[5]/td[1],Section 1.2,20,,,,,,,,,,,,,,o
21,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[5]/td[3],Closing,21,,,,,,,,,,,,,,o
22,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[5]/td[4],2,22,,,,,,,,,,,,,,o
23,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[7]/td[1],Section 1.3,23,,,,,,,,,,,,,,o
24,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[7]/td[3],Effective Time,24,,,,,,,,,,,,,,o
25,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[7]/td[4],2,25,,,,,,,,,,,,,,o
26,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[9]/td[1],Section 1.4,26,,,,,,,,,,,,,,o
27,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[9]/td[3],Directors and Officers of the Surviving Corporation,27,,,,,,,,,,,,,,o
