,xpaths,text,all_nodes_ordering,highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size,tagged_sequence
0,/html/body/document/type,EX-2.1,0,,,,,,,,,,,,,,o
1,/html/body/document/type/sequence,2,1,,,,,,,,,,,,,,o
2,/html/body/document/type/sequence/filename,tm2117341d1_ex2-1.htm,2,,,,,,,,,,,,,,o
3,/html/body/document/type/sequence/filename/description,EXHIBIT 2.1,3,,,,,,,,,,,,,,o
4,/html/body/document/type/sequence/filename/description/text/p[1]/b,Exhibit 2.1,4,,,,,,,,,,,,,,o
5,/html/body/document/type/sequence/filename/description/text/p[3]/font,EXECUTION VERSION,5,,,,,,,,,,,,,,o
6,/html/body/document/type/sequence/filename/description/text/p[5]/b,AGREEMENT AND PLAN OF MERGER,6,/html/body/document/type/sequence/filename/description/text/p[5]/b,AGREEMENT AND PLAN OF MERGER,t,0,"[0.001471398086322021, 0.005614035087719298, 0.9887719298245614, 0.0034590762029324705]",7.0,0.0,0.001471398086322021,0.005614035087719298,0.9887719298245614,0.0034590762029324705,0.001471398086322021,7.0,b_t
7,/html/body/document/type/sequence/filename/description/text/p[7]/b,among,7,/html/body/document/type/sequence/filename/description/text/p[7]/b,among,t,0,"[0.001471398086322021, 0.005614035087719298, 0.9887719298245614, 0.0034590762029324705]",7.0,1.0,0.001471398086322021,0.005614035087719298,0.9887719298245614,0.0034590762029324705,0.001471398086322021,7.0,i_t
8,/html/body/document/type/sequence/filename/description/text/p[9]/b,"CABOT OIL & GAS CORPORATION,",8,/html/body/document/type/sequence/filename/description/text/p[9]/b,"CABOT OIL & GAS CORPORATION,",t,0,"[0.001471398086322021, 0.005614035087719298, 0.9887719298245614, 0.0034590762029324705]",7.0,2.0,0.001471398086322021,0.005614035087719298,0.9887719298245614,0.0034590762029324705,0.001471398086322021,7.0,i_t
9,/html/body/document/type/sequence/filename/description/text/p[11]/b,"DOUBLE C MERGER SUB, INC.",9,/html/body/document/type/sequence/filename/description/text/p[11]/b,"DOUBLE C MERGER SUB, INC.",t,0,"[0.001471398086322021, 0.005614035087719298, 0.9887719298245614, 0.0034590762029324705]",7.0,3.0,0.001471398086322021,0.005614035087719298,0.9887719298245614,0.0034590762029324705,0.001471398086322021,7.0,i_t
10,/html/body/document/type/sequence/filename/description/text/p[13]/b,and,10,/html/body/document/type/sequence/filename/description/text/p[13]/b,and,t,0,"[0.001471398086322021, 0.005614035087719298, 0.9887719298245614, 0.0034590762029324705]",7.0,4.0,0.001471398086322021,0.005614035087719298,0.9887719298245614,0.0034590762029324705,0.001471398086322021,7.0,i_t
11,/html/body/document/type/sequence/filename/description/text/p[15]/b,CIMAREX ENERGY CO.,11,/html/body/document/type/sequence/filename/description/text/p[15]/b,CIMAREX ENERGY CO.,t,0,"[0.001471398086322021, 0.005614035087719298, 0.9887719298245614, 0.0034590762029324705]",7.0,5.0,0.001471398086322021,0.005614035087719298,0.9887719298245614,0.0034590762029324705,0.001471398086322021,7.0,i_t
12,/html/body/document/type/sequence/filename/description/text/p[17]/b,"Dated as of May 23, 2021",12,/html/body/document/type/sequence/filename/description/text/p[17]/b,"Dated as of May 23, 2021",t,0,"[0.001471398086322021, 0.005614035087719298, 0.9887719298245614, 0.0034590762029324705]",7.0,6.0,0.001471398086322021,0.005614035087719298,0.9887719298245614,0.0034590762029324705,0.001471398086322021,7.0,e_t
13,/html/body/document/type/sequence/filename/description/text/p[20]/b,TABLE OF CONTENTS,13,/html/body/document/type/sequence/filename/description/text/p[20]/b,TABLE OF CONTENTS,st,1,"[0.00671164039374957, 0.45009894736842104, 0.09980280701754385, 0.00025814001514421424]",1.0,7.0,0.00671164039374957,0.45009894736842104,0.09980280701754385,0.00025814001514421424,0.00671164039374957,1.0,s_st
14,/html/body/document/type/sequence/filename/description/text/p[22]/b/u,Page,14,,,,,,,,,,,,,,o
15,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[1]/td[1]/font[1],Article I,15,,,,,,,,,,,,,,o
16,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[1]/td[1]/font[2],CERTAIN DEFINITIONS,16,,,,,,,,,,,,,,o
17,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[1]/td[2]/font,2,17,,,,,,,,,,,,,,o
18,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[3]/td[1]/font,1.1,18,,,,,,,,,,,,,,o
19,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[3]/td[2]/font,Certain Definitions,19,,,,,,,,,,,,,,o
20,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[3]/td[3]/font,2,20,,,,,,,,,,,,,,o
21,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[5]/td[1]/font,1.2,21,,,,,,,,,,,,,,o
22,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[5]/td[2]/font,Terms Defined Elsewhere,22,,,,,,,,,,,,,,o
23,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[5]/td[3]/font,2,23,,,,,,,,,,,,,,o
24,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[7]/td[1]/font[1],Article II,24,,,,,,,,,,,,,,o
25,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[7]/td[1]/font[2],THE MERGER,25,,,,,,,,,,,,,,o
26,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[7]/td[2]/font,4,26,,,,,,,,,,,,,,o
