,xpaths,text,all_nodes_ordering,highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size,tagged_sequence
0,/html/body/document/type,EX-2.1,0,,,,,,,,,,,,,,o
1,/html/body/document/type/sequence,2,1,,,,,,,,,,,,,,o
2,/html/body/document/type/sequence/filename,nc10019356x4_ex2-1.htm,2,,,,,,,,,,,,,,o
3,/html/body/document/type/sequence/filename/description,EXHIBIT 2.1,3,,,,,,,,,,,,,,o
4,/html/body/document/type/sequence/filename/description/text/div/div/div[1],Exhibit 2.1,4,,,,,,,,,,,,,,o
5,/html/body/document/type/sequence/filename/description/text/div/div/div[3]/u,EXECUTION VERSION,5,,,,,,,,,,,,,,o
6,/html/body/document/type/sequence/filename/description/text/div/div/div[4],AGREEMENT AND PLAN OF MERGER,6,/html/body/document/type/sequence/filename/description/text/div/div/div[4],AGREEMENT AND PLAN OF MERGER,t,2,"[0.002575271106213529, 0.4156520833333333, 0.16869583333333332, 0.0003756668085852388]",1.0,0.0,0.002575271106213529,0.4156520833333333,0.16869583333333332,0.0003756668085852388,0.002575271106213529,1.0,s_t
7,/html/body/document/type/sequence/filename/description/text/div/div/div[6],BY AND AMONG,7,/html/body/document/type/sequence/filename/description/text/div/div/div[6],BY AND AMONG,t,3,"[0.0033516491772896894, 0.46365555555555554, 0.07268888888888889, 0.0003756668085852388]",1.0,1.0,0.0033516491772896894,0.46365555555555554,0.07268888888888889,0.0003756668085852388,0.0033516491772896894,1.0,s_t
8,/html/body/document/type/sequence/filename/description/text/div/div/div[8],PERSPECTA INC.,8,/html/body/document/type/sequence/filename/description/text/div/div/div[8],PERSPECTA INC.,t,4,"[0.00412802724836585, 0.46227777777777773, 0.07543958333333332, 0.0003756668085852388]",1.0,2.0,0.00412802724836585,0.46227777777777773,0.07543958333333332,0.0003756668085852388,0.00412802724836585,1.0,s_t
9,/html/body/document/type/sequence/filename/description/text/div/div/div[10],JAGUAR PARENTCO INC.,9,/html/body/document/type/sequence/filename/description/text/div/div/div[10],JAGUAR PARENTCO INC.,t,5,"[0.00490440531944201, 0.4431263888888889, 0.1137423611111111, 0.0003756668085852388]",1.0,3.0,0.00490440531944201,0.4431263888888889,0.1137423611111111,0.0003756668085852388,0.00490440531944201,1.0,s_t
10,/html/body/document/type/sequence/filename/description/text/div/div/div[12],AND,10,/html/body/document/type/sequence/filename/description/text/div/div/div[12],AND,t,6,"[0.00568078339051817, 0.48996874999999995, 0.0200575, 0.0003756668085852388]",1.0,4.0,0.00568078339051817,0.48996874999999995,0.0200575,0.0003756668085852388,0.00568078339051817,1.0,s_t
11,/html/body/document/type/sequence/filename/description/text/div/div/div[14],JAGUAR MERGER SUB INC.,11,/html/body/document/type/sequence/filename/description/text/div/div/div[14],JAGUAR MERGER SUB INC.,t,7,"[0.006457161461594329, 0.43776597222222224, 0.12446319444444445, 0.0003756668085852388]",1.0,5.0,0.006457161461594329,0.43776597222222224,0.12446319444444445,0.0003756668085852388,0.006457161461594329,1.0,s_t
12,/html/body/document/type/sequence/filename/description/text/div/div/div[16],"Dated as of January 27, 2021",12,/html/body/document/type/sequence/filename/description/text/div/div/div[16],"Dated as of January 27, 2021",t,8,"[0.007233539532670489, 0.44291458333333333, 0.11417083333333333, 0.0003756668085852388]",1.0,6.0,0.007233539532670489,0.44291458333333333,0.11417083333333333,0.0003756668085852388,0.007233539532670489,1.0,s_t
13,/html/body/document/type/sequence/filename/description/text/div/div/div[19]/u,TABLE OF CONTENTS,13,/html/body/document/type/sequence/filename/description/text/div/div/div[19]/u,TABLE OF CONTENTS,t,9,"[0.00872759147486789, 0.4530541666666667, 0.09388541666666667, 0.0003756668085852388]",1.0,7.0,0.00872759147486789,0.4530541666666667,0.09388541666666667,0.0003756668085852388,0.00872759147486789,1.0,s_t
14,/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[1]/td[1]/div,ARTICLE I DEFINITIONS,14,,,,,,,,,,,,,,o
15,/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[1]/td[2]/div,2,15,,,,,,,,,,,,,,o
16,/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[2]/td[2]/div,Section 1.1,16,,,,,,,,,,,,,,o
17,/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[2]/td[3]/div,Certain Definitions,17,,,,,,,,,,,,,,o
18,/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[2]/td[4]/div,2,18,,,,,,,,,,,,,,o
19,/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[3]/td[2]/div,Section 1.2,19,,,,,,,,,,,,,,o
20,/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[3]/td[3]/div,Interpretation,20,,,,,,,,,,,,,,o
21,/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[3]/td[4]/div,17,21,,,,,,,,,,,,,,o
22,/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[4]/td[1]/div,ARTICLE II THE MERGER; EFFECTS OF THE MERGER,22,,,,,,,,,,,,,,o
23,/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[4]/td[2]/div,18,23,,,,,,,,,,,,,,o
24,/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[5]/td[2]/div,Section 2.1,24,,,,,,,,,,,,,,o
