,xpaths,text,all_nodes_ordering,highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size,tagged_sequence
0,/html/body/document/type,EX-2.1,0,,,,,,,,,,,,,,o
1,/html/body/document/type/sequence,2,1,,,,,,,,,,,,,,o
2,/html/body/document/type/sequence/filename,d171571dex21.htm,2,,,,,,,,,,,,,,o
3,/html/body/document/type/sequence/filename/description,EX-2.1,3,,,,,,,,,,,,,,o
4,/html/body/document/type/sequence/filename/description/text/title,EX-2.1,4,,,,,,,,,,,,,,o
5,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[1]/b,Exhibit 2.1,5,,,,,,,,,,,,,,o
6,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[2]/b/u,Execution Version,6,,,,,,,,,,,,,,o
7,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[3]/b,AGREEMENT AND PLAN OF MERGER,7,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[3]/b,AGREEMENT AND PLAN OF MERGER,t,0.0,"[0.0013763090313552416, 0.4156520833333333, 0.16869583333333332, 0.00023066631810423043]",1.0,0.0,0.001376309,0.415652083,0.168695833,0.000230666,0.001376309,1.0,s_t
8,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[4],By and Among,8,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[4],By and Among,t,1.0,"[0.0018607082993741253, 0.47196736111111115, 0.056060138888888895, 0.00023066631810423043]",1.0,1.0,0.001860708,0.471967361,0.056060139,0.000230666,0.001860708,1.0,s_t
9,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[5]/b,CREATION TECHNOLOGIES INTERNATIONAL INC.,9,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[5]/b,CREATION TECHNOLOGIES INTERNATIONAL INC.,t,2.0,"[0.0023451075673930092, 0.3855472222222222, 0.22890625, 0.00023066631810423043]",1.0,2.0,0.002345108,0.385547222,0.22890625,0.000230666,0.002345108,1.0,s_t
10,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[6]/b,"CTI ACQUISITION CORP.,",10,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[6]/b,"CTI ACQUISITION CORP.,",t,4.0,"[0.002829506835411893, 0.4430715277777778, 0.11385625, 0.00023066631810423043]",1.0,3.0,0.002829507,0.443071528,0.11385625,0.000230666,0.002829507,1.0,s_t
11,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[7]/b,"CREATION TECHNOLOGIES INC.,",11,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[7]/b,"CREATION TECHNOLOGIES INC.,",t,5.0,"[0.003313906103430777, 0.4245548611111111, 0.15088958333333333, 0.00023066631810423043]",1.0,4.0,0.003313906,0.424554861,0.150889583,0.000230666,0.003313906,1.0,s_t
12,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[8],and,12,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[8],and,t,6.0,"[0.003798305371449661, 0.49331597222222223, 0.013368055555555555, 0.00023066631810423043]",1.0,5.0,0.003798305,0.493315972,0.013368056,0.000230666,0.003798305,1.0,s_t
13,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[9]/b,IEC ELECTRONICS CORP.,13,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[9]/b,IEC ELECTRONICS CORP.,t,7.0,"[0.004282704639468545, 0.4419111111111111, 0.11617291666666665, 0.00023066631810423043]",1.0,6.0,0.004282705,0.441911111,0.116172917,0.000230666,0.004282705,1.0,s_t
14,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[10],dated as of,14,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[10],dated as of,t,8.0,"[0.004767103907487429, 0.47994791666666664, 0.040098749999999996, 0.00023066631810423043]",1.0,7.0,0.004767104,0.479947917,0.04009875,0.000230666,0.004767104,1.0,s_t
15,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[11],"August 12, 2021",15,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[11],"August 12, 2021",t,9.0,"[0.005251503175506313, 0.46927083333333336, 0.06145833333333333, 0.00023066631810423043]",1.0,8.0,0.005251503,0.469270833,0.061458333,0.000230666,0.005251503,1.0,s_t
16,/html/body/document/type/sequence/filename/description/text/center[2]/div/p[1]/b,TABLE OF CONTENTS,16,/html/body/document/type/sequence/filename/description/text/center[2]/div/p[1]/b,TABLE OF CONTENTS,t,10.0,"[0.005905057743468299, 0.45061874999999996, 0.09876319444444444, 0.00023066631810423043]",1.0,9.0,0.005905058,0.45061875,0.098763194,0.000230666,0.005905058,1.0,s_t
17,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[2]/td[1]/p,ARTICLE I. The Offer,17,,,,,,,,,,,,,,o
18,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[2]/td[4],2,18,,,,,,,,,,,,,,o
19,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[4]/td[1]/p,Section 1.01,19,,,,,,,,,,,,,,o
20,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[4]/td[3],The Offer.,20,,,,,,,,,,,,,,o
21,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[4]/td[6],2,21,,,,,,,,,,,,,,o
22,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[6]/td[1]/p,Section 1.02,22,,,,,,,,,,,,,,o
23,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[6]/td[3],Company Actions.,23,,,,,,,,,,,,,,o
