,xpaths,text,all_nodes_ordering,highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size,tagged_sequence
0,/html/body/document/type,EX-2.1,0,,,,,,,,,,,,,,o
1,/html/body/document/type/sequence,2,1,,,,,,,,,,,,,,o
2,/html/body/document/type/sequence/filename,exhibit21mergeragreement.htm,2,,,,,,,,,,,,,,o
3,/html/body/document/type/sequence/filename/description,EX-2.1,3,,,,,,,,,,,,,,o
4,/html/body/document/type/sequence/filename/description/text/title,Document,4,,,,,,,,,,,,,,o
5,/html/body/document/type/sequence/filename/description/text/div[13]/font,AGREEMENT AND PLAN OF MERGER,5,/html/body/document/type/sequence/filename/description/text/div[13]/font,AGREEMENT AND PLAN OF MERGER,t,0,"[0.005977722050504461, 0.005291005291005291, 0.9894179894179894, 0.004653700355747361]",7.0,0.0,0.005977722050504461,0.005291005291005291,0.9894179894179894,0.004653700355747361,0.005977722050504461,7.0,b_t
6,/html/body/document/type/sequence/filename/description/text/div[15]/font,dated as of,6,/html/body/document/type/sequence/filename/description/text/div[15]/font,dated as of,t,0,"[0.005977722050504461, 0.005291005291005291, 0.9894179894179894, 0.004653700355747361]",7.0,1.0,0.005977722050504461,0.005291005291005291,0.9894179894179894,0.004653700355747361,0.005977722050504461,7.0,i_t
7,/html/body/document/type/sequence/filename/description/text/div[17]/font,"March 26, 2021",7,/html/body/document/type/sequence/filename/description/text/div[17]/font,"March 26, 2021",t,0,"[0.005977722050504461, 0.005291005291005291, 0.9894179894179894, 0.004653700355747361]",7.0,2.0,0.005977722050504461,0.005291005291005291,0.9894179894179894,0.004653700355747361,0.005977722050504461,7.0,i_t
8,/html/body/document/type/sequence/filename/description/text/div[19]/font,by and between,8,/html/body/document/type/sequence/filename/description/text/div[19]/font,by and between,t,0,"[0.005977722050504461, 0.005291005291005291, 0.9894179894179894, 0.004653700355747361]",7.0,3.0,0.005977722050504461,0.005291005291005291,0.9894179894179894,0.004653700355747361,0.005977722050504461,7.0,i_t
9,/html/body/document/type/sequence/filename/description/text/div[21]/font,PEOPLES BANCORP INC.,9,/html/body/document/type/sequence/filename/description/text/div[21]/font,PEOPLES BANCORP INC.,t,0,"[0.005977722050504461, 0.005291005291005291, 0.9894179894179894, 0.004653700355747361]",7.0,4.0,0.005977722050504461,0.005291005291005291,0.9894179894179894,0.004653700355747361,0.005977722050504461,7.0,i_t
10,/html/body/document/type/sequence/filename/description/text/div[23]/font,and,10,/html/body/document/type/sequence/filename/description/text/div[23]/font,and,t,0,"[0.005977722050504461, 0.005291005291005291, 0.9894179894179894, 0.004653700355747361]",7.0,5.0,0.005977722050504461,0.005291005291005291,0.9894179894179894,0.004653700355747361,0.005977722050504461,7.0,i_t
11,/html/body/document/type/sequence/filename/description/text/div[25]/font,"Premier Financial Bancorp, Inc.",11,/html/body/document/type/sequence/filename/description/text/div[25]/font,"Premier Financial Bancorp, Inc.",t,0,"[0.005977722050504461, 0.005291005291005291, 0.9894179894179894, 0.004653700355747361]",7.0,6.0,0.005977722050504461,0.005291005291005291,0.9894179894179894,0.004653700355747361,0.005977722050504461,7.0,e_t
12,/html/body/document/type/sequence/filename/description/text/div[30]/div/div/font,1,12,/html/body/document/type/sequence/filename/description/text/div[30]/div/div/font,1,n,1,"[0.013642600260492603, 0.4977936507936508, 0.004412619047619047, 0.0002915961975855835]",1.0,7.0,0.013642600260492603,0.4977936507936508,0.004412619047619047,0.0002915961975855835,0.013642600260492603,1.0,s_n
13,/html/body/document/type/sequence/filename/description/text/div[33]/font,TABLE OF CONTENTS,13,/html/body/document/type/sequence/filename/description/text/div[33]/font,TABLE OF CONTENTS,st,2,"[0.016160047432981474, 0.4435502645502646, 0.11289880952380953, 0.0003499154371027002]",1.0,8.0,0.016160047432981474,0.4435502645502646,0.11289880952380953,0.0003499154371027002,0.016160047432981474,1.0,s_st
14,/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[2]/td[3]/font,Page,14,,,,,,,,,,,,,,o
15,/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[3]/td[1]/div/font/a,Article I – Certain Definitions,15,,,,,,,,,,,,,,o
16,/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[3]/td[2]/div/font/a,2,16,,,,,,,,,,,,,,o
17,/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[4]/td[2]/div/font/a,1.01      Certain Definitions,17,,,,,,,,,,,,,,o
18,/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[4]/td[3]/div/font/a,2,18,,,,,,,,,,,,,,o
19,/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[5]/td[1]/div/font/a,Article II – The Merger,19,,,,,,,,,,,,,,o
20,/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[5]/td[2]/div/font/a,9,20,,,,,,,,,,,,,,o
21,/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[6]/td[2]/div/font/a,2.01      The Parent Merger,21,,,,,,,,,,,,,,o
22,/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[6]/td[3]/div/font/a,9,22,,,,,,,,,,,,,,o
23,/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[7]/td[2]/div/font/a,2.02      Effectiveness of Parent Merger,23,,,,,,,,,,,,,,o
24,/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[7]/td[3]/div/font/a,10,24,,,,,,,,,,,,,,o
