highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size
/html/body/document/type/sequence/filename/description/text/div[1]/div[2],AGREEMENT AND PLAN OF MERGER,t,0,"[0.0017096467261048796, 0.004730928444707274, 0.9903429923122413, 0.005496428913814591]",7,0,0.0017096467261048796,0.004730928444707274,0.9903429923122413,0.005496428913814591,0.0017096467261048796,7
/html/body/document/type/sequence/filename/description/text/div[1]/div[5],by and among,t,0,"[0.0017096467261048796, 0.004730928444707274, 0.9903429923122413, 0.005496428913814591]",7,1,0.0017096467261048796,0.004730928444707274,0.9903429923122413,0.005496428913814591,0.0017096467261048796,7
/html/body/document/type/sequence/filename/description/text/div[1]/div[7],"AMRYT PHARMA PLC,",t,0,"[0.0017096467261048796, 0.004730928444707274, 0.9903429923122413, 0.005496428913814591]",7,2,0.0017096467261048796,0.004730928444707274,0.9903429923122413,0.005496428913814591,0.0017096467261048796,7
/html/body/document/type/sequence/filename/description/text/div[1]/div[9],"ACORN MERGER SUB, INC.",t,0,"[0.0017096467261048796, 0.004730928444707274, 0.9903429923122413, 0.005496428913814591]",7,3,0.0017096467261048796,0.004730928444707274,0.9903429923122413,0.005496428913814591,0.0017096467261048796,7
/html/body/document/type/sequence/filename/description/text/div[1]/div[11],and,t,0,"[0.0017096467261048796, 0.004730928444707274, 0.9903429923122413, 0.005496428913814591]",7,4,0.0017096467261048796,0.004730928444707274,0.9903429923122413,0.005496428913814591,0.0017096467261048796,7
/html/body/document/type/sequence/filename/description/text/div[1]/div[13],"CHIASMA, INC.",t,0,"[0.0017096467261048796, 0.004730928444707274, 0.9903429923122413, 0.005496428913814591]",7,5,0.0017096467261048796,0.004730928444707274,0.9903429923122413,0.005496428913814591,0.0017096467261048796,7
/html/body/document/type/sequence/filename/description/text/div[1]/div[16],"Dated as of May 4, 2021",t,0,"[0.0017096467261048796, 0.004730928444707274, 0.9903429923122413, 0.005496428913814591]",7,6,0.0017096467261048796,0.004730928444707274,0.9903429923122413,0.005496428913814591,0.0017096467261048796,7
/html/body/document/type/sequence/filename/description/text/div[1]/div[18],TABLE OF CONTENTS,t,1,"[0.007909117054932413, 0.4578344175044352, 0.0841277350680071, 0.00035151711245326434]",1,7,0.007909117054932413,0.4578344175044352,0.0841277350680071,0.00035151711245326434,0.007909117054932413,1
/html/body/document/type/sequence/filename/description/text/div[1]/div[47],ARTICLE I.,sn,2,"[0.07797262966158566, 0.47856889414547604, 0.04266457717327025, 0.00035151711245326434]",1,8,0.07797262966158566,0.47856889414547604,0.04266457717327025,0.00035151711245326434,0.07797262966158566,1
/html/body/document/type/sequence/filename/description/text/div[1]/div[48],DEFINITIONS AND INTERPRETATIONS,st,3,"[0.07834028376953313, 0.4259994086339444, 0.14780484920165582, 0.00035151711245326434]",1,9,0.07834028376953313,0.4259994086339444,0.14780484920165582,0.00035151711245326434,0.07834028376953313,1
/html/body/document/type/sequence/filename/description/text/div[1]/div[50]/font[1],Section 1.01,ssn,159,"[0.07907511264500047, 0.03311649911295092, 0.03942442341809581, 0.0003515147157511265]",1,10,0.07907511264500047,0.03311649911295092,0.03942442341809581,0.0003515147157511265,0.07907511264500047,1
/html/body/document/type/sequence/filename/description/text/div[1]/div[50]/font[2]/u,Definitions,sst,158,"[0.07907511264500047, 0.09225310467179183, 0.03548196333530455, 0.0003515147157511265]",1,11,0.07907511264500047,0.09225310467179183,0.03548196333530455,0.0003515147157511265,0.07907511264500047,1
/html/body/document/type/sequence/filename/description/text/div[1]/div[59]/div[1]/font,2,n,4,"[0.08417217908158374, 0.4983246599645181, 0.003153938497930219, 0.0002716254433898955]",1,12,0.08417217908158374,0.4983246599645181,0.003153938497930219,0.0002716254433898955,0.08417217908158374,1
/html/body/document/type/sequence/filename/description/text/div[1]/div[69]/div[1]/font,3,n,5,"[0.09075520084363915, 0.4983246599645181, 0.003153938497930219, 0.0002716254433898955]",1,13,0.09075520084363915,0.4983246599645181,0.003153938497930219,0.0002716254433898955,0.09075520084363915,1
/html/body/document/type/sequence/filename/description/text/div[1]/div[95]/div[1]/font,4,n,6,"[0.10211556897708753, 0.4983246599645181, 0.003153938497930219, 0.0002716254433898955]",1,14,0.10211556897708753,0.4983246599645181,0.003153938497930219,0.0002716254433898955,0.10211556897708753,1
/html/body/document/type/sequence/filename/description/text/div[1]/div[113]/div[1]/font,5,n,7,"[0.11163838558143994, 0.4983246599645181, 0.003153938497930219, 0.0002716254433898955]",1,15,0.11163838558143994,0.4983246599645181,0.003153938497930219,0.0002716254433898955,0.11163838558143994,1
/html/body/document/type/sequence/filename/description/text/div[1]/div[135]/div[1]/font,6,n,8,"[0.12226368516920717, 0.4983246599645181, 0.003153938497930219, 0.0002716254433898955]",1,16,0.12226368516920717,0.4983246599645181,0.003153938497930219,0.0002716254433898955,0.12226368516920717,1
/html/body/document/type/sequence/filename/description/text/div[1]/div[159]/div[1]/font,7,n,9,"[0.13362405330265553, 0.4983246599645181, 0.003153938497930219, 0.0002716254433898955]",1,17,0.13362405330265553,0.4983246599645181,0.003153938497930219,0.0002716254433898955,0.13362405330265553,1
/html/body/document/type/sequence/filename/description/text/div[1]/div[171]/div[1]/font,8,n,10,"[0.14314710957722174, 0.4983246599645181, 0.003153938497930219, 0.0002716254433898955]",1,18,0.14314710957722174,0.4983246599645181,0.003153938497930219,0.0002716254433898955,0.14314710957722174,1
/html/body/document/type/sequence/filename/description/text/div[1]/div[179]/div[1]/font,9,n,11,"[0.151934857635893, 0.4983246599645181, 0.003153938497930219, 0.0002716254433898955]",1,19,0.151934857635893,0.4983246599645181,0.003153938497930219,0.0002716254433898955,0.151934857635893,1
/html/body/document/type/sequence/filename/description/text/div[1]/div[191]/div[1]/font,10,n,12,"[0.15815046496021476, 0.4967474866942638, 0.006307924305144885, 0.0002716254433898955]",1,20,0.15815046496021476,0.4967474866942638,0.006307924305144885,0.0002716254433898955,0.15815046496021476,1
/html/body/document/type/sequence/filename/description/text/div[1]/div[211]/div[1]/font,11,n,13,"[0.1684083501102483, 0.49686457717327026, 0.0060738024837374335, 0.0002716254433898955]",1,21,0.1684083501102483,0.49686457717327026,0.0060738024837374335,0.0002716254433898955,0.1684083501102483,1
/html/body/document/type/sequence/filename/description/text/div[1]/div[229]/div[1]/font,12,n,14,"[0.17829858115233438, 0.4967474866942638, 0.006307924305144885, 0.0002716254433898955]",1,22,0.17829858115233438,0.4967474866942638,0.006307924305144885,0.0002716254433898955,0.17829858115233438,1
/html/body/document/type/sequence/filename/description/text/div[1]/div[237]/div[1]/font,13,n,15,"[0.18598408589780463, 0.4967474866942638, 0.006307924305144885, 0.0002716254433898955]",1,23,0.18598408589780463,0.4967474866942638,0.006307924305144885,0.0002716254433898955,0.18598408589780463,1
/html/body/document/type/sequence/filename/description/text/div[1]/div[253]/div[1]/font,14,n,16,"[0.19513948806442336, 0.4967474866942638, 0.006307924305144885, 0.0002716254433898955]",1,24,0.19513948806442336,0.4967474866942638,0.006307924305144885,0.0002716254433898955,0.19513948806442336,1
/html/body/document/type/sequence/filename/description/text/div[1]/div[267]/div[1]/font,15,n,17,"[0.20392747579330842, 0.4967474866942638, 0.006307924305144885, 0.0002716254433898955]",1,25,0.20392747579330842,0.4967474866942638,0.006307924305144885,0.0002716254433898955,0.20392747579330842,1
/html/body/document/type/sequence/filename/description/text/div[1]/div[279]/div[1]/font,16,n,18,"[0.21749280989358644, 0.4967474866942638, 0.006307924305144885, 0.0002716254433898955]",1,26,0.21749280989358644,0.4967474866942638,0.006307924305144885,0.0002716254433898955,0.21749280989358644,1
/html/body/document/type/sequence/filename/description/text/div[1]/div[280]/div[1]/font,17,n,19,"[0.23289545585274662, 0.4967474866942638, 0.006307924305144885, 0.0002716254433898955]",1,27,0.23289545585274662,0.4967474866942638,0.006307924305144885,0.0002716254433898955,0.23289545585274662,1
