highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size
/html/body/document/type/sequence/filename/description/text/div/div[3],AGREEMENT AND PLAN OF MERGER,t,0,"[0.0020100209878270606, 0.005555555555555556, 0.9888888888888889, 0.004757240800335805]",6,0,0.0020100209878270606,0.005555555555555556,0.9888888888888889,0.004757240800335805,0.0020100209878270606,6
/html/body/document/type/sequence/filename/description/text/div/div[5],BY AND AMONG:,t,0,"[0.0020100209878270606, 0.005555555555555556, 0.9888888888888889, 0.004757240800335805]",6,1,0.0020100209878270606,0.005555555555555556,0.9888888888888889,0.004757240800335805,0.0020100209878270606,6
/html/body/document/type/sequence/filename/description/text/div/div[7],SANOFI,t,0,"[0.0020100209878270606, 0.005555555555555556, 0.9888888888888889, 0.004757240800335805]",6,2,0.0020100209878270606,0.005555555555555556,0.9888888888888889,0.004757240800335805,0.0020100209878270606,6
/html/body/document/type/sequence/filename/description/text/div/div[9],"LATOUR MERGER SUB, INC.",t,0,"[0.0020100209878270606, 0.005555555555555556, 0.9888888888888889, 0.004757240800335805]",6,3,0.0020100209878270606,0.005555555555555556,0.9888888888888889,0.004757240800335805,0.0020100209878270606,6
/html/body/document/type/sequence/filename/description/text/div/div[11],AND,t,0,"[0.0020100209878270606, 0.005555555555555556, 0.9888888888888889, 0.004757240800335805]",6,4,0.0020100209878270606,0.005555555555555556,0.9888888888888889,0.004757240800335805,0.0020100209878270606,6
/html/body/document/type/sequence/filename/description/text/div/div[13],"KADMON HOLDINGS, INC.",t,0,"[0.0020100209878270606, 0.005555555555555556, 0.9888888888888889, 0.004757240800335805]",6,5,0.0020100209878270606,0.005555555555555556,0.9888888888888889,0.004757240800335805,0.0020100209878270606,6
/html/body/document/type/sequence/filename/description/text/div/div[20]/font/u,TABLE OF CONTENTS,st,1,"[0.009751895900377781, 0.45061874999999996, 0.09876319444444444, 0.00041975654120610047]",1,6,0.009751895900377781,0.45061874999999996,0.09876319444444444,0.00041975654120610047,0.009751895900377781,1
/html/body/document/type/sequence/filename/description/text/div/div[21]/div[2]/font,i,n,2,"[0.024494529173079614, 0.49870902777777776, 0.0025770416666666667, 0.00041975654120610047]",1,7,0.024494529173079614,0.49870902777777776,0.0025770416666666667,0.00041975654120610047,0.024494529173079614,1
/html/body/document/type/sequence/filename/description/text/div/div[22]/font/u,TABLE OF CONTENTS,st,3,"[0.025469175877990764, 0.45061874999999996, 0.09876319444444444, 0.000853504967119071]",2,8,0.025469175877990764,0.45061874999999996,0.09876319444444444,0.000853504967119071,0.025469175877990764,2
/html/body/document/type/sequence/filename/description/text/div/div[23],(continued),st,3,"[0.025469175877990764, 0.45061874999999996, 0.09876319444444444, 0.000853504967119071]",2,9,0.025469175877990764,0.45061874999999996,0.09876319444444444,0.000853504967119071,0.025469175877990764,2
