highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size
/html/body/document/type/sequence/filename/description/text/center[1]/div/p[3],AGREEMENT AND PLAN OF MERGER,t,0,"[0.0014075196444162236, 0.25862389118864576, 0.48255470136014195, 0.0032171918406222718]",7,0,0.0014075196444162236,0.25862389118864576,0.48255470136014195,0.0032171918406222718,0.0014075196444162236,7
/html/body/document/type/sequence/filename/description/text/center[1]/div/p[4],by and among,t,0,"[0.0014075196444162236, 0.25862389118864576, 0.48255470136014195, 0.0032171918406222718]",7,1,0.0014075196444162236,0.25862389118864576,0.48255470136014195,0.0032171918406222718,0.0014075196444162236,7
/html/body/document/type/sequence/filename/description/text/center[1]/div/p[5],"BUILDERS FIRSTSOURCE, INC.,",t,0,"[0.0014075196444162236, 0.25862389118864576, 0.48255470136014195, 0.0032171918406222718]",7,2,0.0014075196444162236,0.25862389118864576,0.48255470136014195,0.0032171918406222718,0.0014075196444162236,7
/html/body/document/type/sequence/filename/description/text/center[1]/div/p[6],"BOSTON MERGER SUB I INC.,",t,0,"[0.0014075196444162236, 0.25862389118864576, 0.48255470136014195, 0.0032171918406222718]",7,3,0.0014075196444162236,0.25862389118864576,0.48255470136014195,0.0032171918406222718,0.0014075196444162236,7
/html/body/document/type/sequence/filename/description/text/center[1]/div/p[7],and,t,0,"[0.0014075196444162236, 0.25862389118864576, 0.48255470136014195, 0.0032171918406222718]",7,4,0.0014075196444162236,0.25862389118864576,0.48255470136014195,0.0032171918406222718,0.0014075196444162236,7
/html/body/document/type/sequence/filename/description/text/center[1]/div/p[8],"BMC STOCK HOLDINGS, INC.",t,0,"[0.0014075196444162236, 0.25862389118864576, 0.48255470136014195, 0.0032171918406222718]",7,5,0.0014075196444162236,0.25862389118864576,0.48255470136014195,0.0032171918406222718,0.0014075196444162236,7
/html/body/document/type/sequence/filename/description/text/center[1]/div/p[9],"Dated as of August 26, 2020",t,0,"[0.0014075196444162236, 0.25862389118864576, 0.48255470136014195, 0.0032171918406222718]",7,6,0.0014075196444162236,0.25862389118864576,0.48255470136014195,0.0032171918406222718,0.0014075196444162236,7
/html/body/document/type/sequence/filename/description/text/center[2]/div/p[1],TABLE OF CONTENTS,t,2,"[0.013519596793396302, 0.4599166173861621, 0.079969840331165, 0.00023282323993967775]",1,7,0.013519596793396302,0.4599166173861621,0.079969840331165,0.00023282323993967775,0.013519596793396302,1
/html/body/document/type/sequence/filename/description/text/center[7]/div/p[2]/b,ARTICLE I,sn,3,"[0.05835383760615922, 0.47955470136014194, 0.04069337670017741, 0.00023282323993967775]",1,8,0.05835383760615922,0.47955470136014194,0.04069337670017741,0.00023282323993967775,0.05835383760615922,1
/html/body/document/type/sequence/filename/description/text/center[7]/div/p[3]/b,THE MERGER,st,4,"[0.05885117866497341, 0.472846244825547, 0.054109994086339444, 0.00023282323993967775]",1,9,0.05885117866497341,0.472846244825547,0.054109994086339444,0.00023282323993967775,0.05885117866497341,1
/html/body/document/type/sequence/filename/description/text/center[7]/div/p[4],Section 1.1,ssn,398,"[0.059348678466544964, 0.2779237137788291, 0.03548196333530455, 0.00023282323993967775]",1,10,0.059348678466544964,0.2779237137788291,0.03548196333530455,0.00023282323993967775,0.059348678466544964,1
