highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size
/html/body/document/type/sequence/filename/description/text/p[3]/b,AGREEMENT AND PLAN OF MERGER,t,0,"[0.0014080100125156445, 0.010404376108811356, 0.9789946777054997, 0.0051800949103045476]",7,0,0.0014080100125156445,0.010404376108811356,0.9789946777054997,0.0051800949103045476,0.0014080100125156445,7
/html/body/document/type/sequence/filename/description/text/p[5]/b,by and among,t,0,"[0.0014080100125156445, 0.010404376108811356, 0.9789946777054997, 0.0051800949103045476]",7,1,0.0014080100125156445,0.010404376108811356,0.9789946777054997,0.0051800949103045476,0.0014080100125156445,7
/html/body/document/type/sequence/filename/description/text/p[7]/b,"ALASKA COMMUNICATIONS SYSTEMS GROUP, INC.,",t,0,"[0.0014080100125156445, 0.010404376108811356, 0.9789946777054997, 0.0051800949103045476]",7,2,0.0014080100125156445,0.010404376108811356,0.9789946777054997,0.0051800949103045476,0.0014080100125156445,7
/html/body/document/type/sequence/filename/description/text/p[9]/b,"PROJECT 8 BUYER, LLC,",t,0,"[0.0014080100125156445, 0.010404376108811356, 0.9789946777054997, 0.0051800949103045476]",7,3,0.0014080100125156445,0.010404376108811356,0.9789946777054997,0.0051800949103045476,0.0014080100125156445,7
/html/body/document/type/sequence/filename/description/text/p[11]/b,and,t,0,"[0.0014080100125156445, 0.010404376108811356, 0.9789946777054997, 0.0051800949103045476]",7,4,0.0014080100125156445,0.010404376108811356,0.9789946777054997,0.0051800949103045476,0.0014080100125156445,7
/html/body/document/type/sequence/filename/description/text/p[13]/b,"PROJECT 8 MERGERSUB, INC.",t,0,"[0.0014080100125156445, 0.010404376108811356, 0.9789946777054997, 0.0051800949103045476]",7,5,0.0014080100125156445,0.010404376108811356,0.9789946777054997,0.0051800949103045476,0.0014080100125156445,7
/html/body/document/type/sequence/filename/description/text/p[15]/b,"December 31, 2020",t,0,"[0.0014080100125156445, 0.010404376108811356, 0.9789946777054997, 0.0051800949103045476]",7,6,0.0014080100125156445,0.010404376108811356,0.9789946777054997,0.0051800949103045476,0.0014080100125156445,7
/html/body/document/type/sequence/filename/description/text/p[18]/b,TABLE OF CONTENTS,t,1,"[0.00860450563204005, 0.4578344175044352, 0.0841277350680071, 0.0003824233416770964]",1,7,0.00860450563204005,0.4578344175044352,0.0841277350680071,0.0003824233416770964,0.00860450563204005,1
/html/body/document/type/sequence/filename/description/text/div[2]/div[1]/div/div,i,n,108,"[0.02219787755527743, 0.49880484920165585, 0.0021929686575990538, 0.0003824233416770964]",1,8,0.02219787755527743,0.49880484920165585,0.0021929686575990538,0.0003824233416770964,0.02219787755527743,1
/html/body/document/type/sequence/filename/description/text/div[3]/div[1]/div/div,ii,n,107,"[0.03699076971214018, 0.4977084565345949, 0.004385978710821999, 0.0003824207342511473]",1,9,0.03699076971214018,0.4977084565345949,0.004385978710821999,0.0003824207342511473,0.03699076971214018,1
/html/body/document/type/sequence/filename/description/text/div[4]/div[1]/div/div,iii,n,106,"[0.051783479349186486, 0.496612063867534, 0.006572797161442933, 0.0003824233416770964]",1,10,0.051783479349186486,0.496612063867534,0.006572797161442933,0.0003824233416770964,0.051783479349186486,1
/html/body/document/type/sequence/filename/description/text/div[5]/div[1]/div/div,iv,n,105,"[0.061778525239883184, 0.4968338261383796, 0.006135422826729746, 0.0003824233416770964]",1,11,0.061778525239883184,0.4968338261383796,0.006135422826729746,0.0003824233416770964,0.061778525239883184,1
/html/body/document/type/sequence/filename/description/text/p[33]/b,AGREEMENT AND PLAN OF MERGER,t,2,"[0.06337792031706299, 0.4280567711413365, 0.1436895328208161, 0.0003824233416770964]",1,12,0.06337792031706299,0.4280567711413365,0.1436895328208161,0.0003824233416770964,0.06337792031706299,1
/html/body/document/type/sequence/filename/description/text/p[47]/b,ARTICLE 1,sn,3,"[0.0717738318731748, 0.4791176818450621, 0.04156812536960379, 0.0003824233416770964]",1,13,0.0717738318731748,0.4791176818450621,0.04156812536960379,0.0003824233416770964,0.0717738318731748,1
