highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size
/html/body/document/type/sequence/filename/description/text/center[1]/div/p[2]/b,AGREEMENT AND PLAN OF MERGER,t,0,"[0.0019296205662561834, 0.25862389118864576, 0.48255470136014195, 0.006157246605620461]",8,0,0.0019296205662561834,0.25862389118864576,0.48255470136014195,0.006157246605620461,0.0019296205662561834,8
/html/body/document/type/sequence/filename/description/text/center[1]/div/p[3]/b,by and among,t,0,"[0.0019296205662561834, 0.25862389118864576, 0.48255470136014195, 0.006157246605620461]",8,1,0.0019296205662561834,0.25862389118864576,0.48255470136014195,0.006157246605620461,0.0019296205662561834,8
/html/body/document/type/sequence/filename/description/text/center[1]/div/p[4]/b,"EASTERN BANKSHARES, INC.,",t,0,"[0.0019296205662561834, 0.25862389118864576, 0.48255470136014195, 0.006157246605620461]",8,2,0.0019296205662561834,0.25862389118864576,0.48255470136014195,0.006157246605620461,0.0019296205662561834,8
/html/body/document/type/sequence/filename/description/text/center[1]/div/p[5]/b,"CLARION ACQUISITION CORP.,",t,0,"[0.0019296205662561834, 0.25862389118864576, 0.48255470136014195, 0.006157246605620461]",8,3,0.0019296205662561834,0.25862389118864576,0.48255470136014195,0.006157246605620461,0.0019296205662561834,8
/html/body/document/type/sequence/filename/description/text/center[1]/div/p[6]/b,"CENTURY BANCORP, INC.",t,0,"[0.0019296205662561834, 0.25862389118864576, 0.48255470136014195, 0.006157246605620461]",8,4,0.0019296205662561834,0.25862389118864576,0.48255470136014195,0.006157246605620461,0.0019296205662561834,8
/html/body/document/type/sequence/filename/description/text/center[1]/div/p[7]/b,and,t,0,"[0.0019296205662561834, 0.25862389118864576, 0.48255470136014195, 0.006157246605620461]",8,5,0.0019296205662561834,0.25862389118864576,0.48255470136014195,0.006157246605620461,0.0019296205662561834,8
/html/body/document/type/sequence/filename/description/text/center[1]/div/p[8]/b,CENTURY BANK AND TRUST COMPANY,t,0,"[0.0019296205662561834, 0.25862389118864576, 0.48255470136014195, 0.006157246605620461]",8,6,0.0019296205662561834,0.25862389118864576,0.48255470136014195,0.006157246605620461,0.0019296205662561834,8
/html/body/document/type/sequence/filename/description/text/center[1]/div/p[9]/b,"Dated as of April 7, 2021",t,0,"[0.0019296205662561834, 0.25862389118864576, 0.48255470136014195, 0.006157246605620461]",8,7,0.0019296205662561834,0.25862389118864576,0.48255470136014195,0.006157246605620461,0.0019296205662561834,8
/html/body/document/type/sequence/filename/description/text/center[2]/div/p[1]/b,TABLE OF CONTENTS,t,1,"[0.008797310809388486, 0.4578344175044352, 0.0841277350680071, 0.000385925165772024]",1,8,0.008797310809388486,0.4578344175044352,0.0841277350680071,0.000385925165772024,0.008797310809388486,1
/html/body/document/type/sequence/filename/description/text/center[8]/div/p[7]/b,ARTICLE I,sn,4,"[0.1308722766024629, 0.47955470136014194, 0.04069337670017741, 0.000385925165772024]",1,9,0.1308722766024629,0.47955470136014194,0.04069337670017741,0.000385925165772024,0.1308722766024629,1
