highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size
/html/body/document/type/sequence/filename/description/text/p[7]/b,AGREEMENT AND PLAN OF MERGER,t,0,"[0.00255516592541909, 0.005555555555555556, 0.9888888888888889, 0.003634964078002053]",6,0,0.00255516592541909,0.005555555555555556,0.9888888888888889,0.003634964078002053,0.00255516592541909,6
/html/body/document/type/sequence/filename/description/text/p[9]/b,by and among,t,0,"[0.00255516592541909, 0.005555555555555556, 0.9888888888888889, 0.003634964078002053]",6,1,0.00255516592541909,0.005555555555555556,0.9888888888888889,0.003634964078002053,0.00255516592541909,6
/html/body/document/type/sequence/filename/description/text/p[11]/b,"ICONIX ACQUISITION LLC,",t,0,"[0.00255516592541909, 0.005555555555555556, 0.9888888888888889, 0.003634964078002053]",6,2,0.00255516592541909,0.005555555555555556,0.9888888888888889,0.003634964078002053,0.00255516592541909,6
/html/body/document/type/sequence/filename/description/text/p[13]/b,ICONIX MERGER SUB INC.,t,0,"[0.00255516592541909, 0.005555555555555556, 0.9888888888888889, 0.003634964078002053]",6,3,0.00255516592541909,0.005555555555555556,0.9888888888888889,0.003634964078002053,0.00255516592541909,6
/html/body/document/type/sequence/filename/description/text/p[15]/b,and,t,0,"[0.00255516592541909, 0.005555555555555556, 0.9888888888888889, 0.003634964078002053]",6,4,0.00255516592541909,0.005555555555555556,0.9888888888888889,0.003634964078002053,0.00255516592541909,6
/html/body/document/type/sequence/filename/description/text/p[17]/b,"ICONIX BRAND GROUP, INC.",t,0,"[0.00255516592541909, 0.005555555555555556, 0.9888888888888889, 0.003634964078002053]",6,5,0.00255516592541909,0.005555555555555556,0.9888888888888889,0.003634964078002053,0.00255516592541909,6
/html/body/document/type/sequence/filename/description/text/p[28]/b,Table of Contents,st,1,"[0.011450136845706466, 0.4651909722222222, 0.06961250000000001, 0.00032073212452959286]",1,6,0.011450136845706466,0.4651909722222222,0.06961250000000001,0.00032073212452959286,0.011450136845706466,1
/html/body/document/type/sequence/filename/description/text/div[3]/table/tbody/tr/td[2],-,n,2,"[0.028363410879233664, 0.49561666666666665, 0.00875111111111111, 0.00032073212452959286]",5,7,0.028363410879233664,0.49561666666666665,0.00875111111111111,0.00032073212452959286,0.028363410879233664,3
/html/body/document/type/sequence/filename/description/text/div[3]/table/tbody/tr/td[2],i,n,2,"[0.028363410879233664, 0.49561666666666665, 0.00875111111111111, 0.00032073212452959286]",5,8,0.028363410879233664,0.49561666666666665,0.00875111111111111,0.00032073212452959286,0.028363410879233664,3
/html/body/document/type/sequence/filename/description/text/div[3]/table/tbody/tr/td[2],-,n,2,"[0.028363410879233664, 0.49561666666666665, 0.00875111111111111, 0.00032073212452959286]",5,9,0.028363410879233664,0.49561666666666665,0.00875111111111111,0.00032073212452959286,0.028363410879233664,3
/html/body/document/type/sequence/filename/description/text/p[33]/b,Table of Contents,st,3,"[0.029892234006158057, 0.4651909722222222, 0.06961250000000001, 0.0006521553198768388]",2,10,0.029892234006158057,0.4651909722222222,0.06961250000000001,0.0006521553198768388,0.029892234006158057,2
/html/body/document/type/sequence/filename/description/text/p[34]/b,(continued),st,3,"[0.029892234006158057, 0.4651909722222222, 0.06961250000000001, 0.0006521553198768388]",2,11,0.029892234006158057,0.4651909722222222,0.06961250000000001,0.0006521553198768388,0.029892234006158057,2
/html/body/document/type/sequence/filename/description/text/div[5]/table/tbody/tr/td[2],-,n,4,"[0.04680550803968526, 0.49433055555555555, 0.011322708333333334, 0.00032073212452959286]",5,12,0.04680550803968526,0.49433055555555555,0.011322708333333334,0.00032073212452959286,0.04680550803968526,3
/html/body/document/type/sequence/filename/description/text/div[5]/table/tbody/tr/td[2],ii,n,4,"[0.04680550803968526, 0.49433055555555555, 0.011322708333333334, 0.00032073212452959286]",5,13,0.04680550803968526,0.49433055555555555,0.011322708333333334,0.00032073212452959286,0.04680550803968526,3
/html/body/document/type/sequence/filename/description/text/div[5]/table/tbody/tr/td[2],-,n,4,"[0.04680550803968526, 0.49433055555555555, 0.011322708333333334, 0.00032073212452959286]",5,14,0.04680550803968526,0.49433055555555555,0.011322708333333334,0.00032073212452959286,0.04680550803968526,3
/html/body/document/type/sequence/filename/description/text/p[39]/b,Table of Contents,st,5,"[0.04833433116660965, 0.4651909722222222, 0.06961250000000001, 0.0006521553198768388]",2,15,0.04833433116660965,0.4651909722222222,0.06961250000000001,0.0006521553198768388,0.04833433116660965,2
/html/body/document/type/sequence/filename/description/text/p[40]/b,(continued),st,5,"[0.04833433116660965, 0.4651909722222222, 0.06961250000000001, 0.0006521553198768388]",2,16,0.04833433116660965,0.4651909722222222,0.06961250000000001,0.0006521553198768388,0.04833433116660965,2
