highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size
/html/body/document/type/sequence/filename/description/text/center[1]/div/p[6],AGREEMENT AND PLAN OF MERGER,t,0,"[0.00210596977644561, 0.2856016815554388, 0.42879663688912245, 0.004371175221681029]",6,0,0.00210596977644561,0.2856016815554388,0.42879663688912245,0.004371175221681029,0.00210596977644561,6
/html/body/document/type/sequence/filename/description/text/center[1]/div/p[7],"dated as of March 22, 2021",t,0,"[0.00210596977644561, 0.2856016815554388, 0.42879663688912245, 0.004371175221681029]",6,1,0.00210596977644561,0.2856016815554388,0.42879663688912245,0.004371175221681029,0.00210596977644561,6
/html/body/document/type/sequence/filename/description/text/center[1]/div/p[8],by and between,t,0,"[0.00210596977644561, 0.2856016815554388, 0.42879663688912245, 0.004371175221681029]",6,2,0.00210596977644561,0.2856016815554388,0.42879663688912245,0.004371175221681029,0.00210596977644561,6
/html/body/document/type/sequence/filename/description/text/center[1]/div/p[9],"BANC OF CALIFORNIA, INC.",t,0,"[0.00210596977644561, 0.2856016815554388, 0.42879663688912245, 0.004371175221681029]",6,3,0.00210596977644561,0.2856016815554388,0.42879663688912245,0.004371175221681029,0.00210596977644561,6
/html/body/document/type/sequence/filename/description/text/center[1]/div/p[10],and,t,0,"[0.00210596977644561, 0.2856016815554388, 0.42879663688912245, 0.004371175221681029]",6,4,0.00210596977644561,0.2856016815554388,0.42879663688912245,0.004371175221681029,0.00210596977644561,6
/html/body/document/type/sequence/filename/description/text/center[1]/div/p[11],PACIFIC MERCANTILE BANCORP,t,0,"[0.00210596977644561, 0.2856016815554388, 0.42879663688912245, 0.004371175221681029]",6,5,0.00210596977644561,0.2856016815554388,0.42879663688912245,0.004371175221681029,0.00210596977644561,6
/html/body/document/type/sequence/filename/description/text/center[2]/div/p[1]/b,TABLE OF CONTENTS,st,1,"[0.0078337704508555, 0.4626332107199159, 0.07473410404624277, 0.0003746721618583739]",1,6,0.0078337704508555,0.4626332107199159,0.07473410404624277,0.0003746721618583739,0.0078337704508555,1
/html/body/document/type/sequence/filename/description/text/center[2]/div/p[4],-i-,n,2,"[0.024431747221181466, 0.496691014188124, 0.006617866526537047, 0.0003746721618583739]",1,7,0.024431747221181466,0.496691014188124,0.006617866526537047,0.0003746721618583739,0.024431747221181466,1
/html/body/document/type/sequence/filename/description/text/center[4]/div/p[2]/b,RECITALS,st,3,"[0.04628749843886599, 0.4823468208092485, 0.03529789805570152, 0.0003746721618583739]",1,8,0.04628749843886599,0.4823468208092485,0.03529789805570152,0.0003746721618583739,0.04628749843886599,1
/html/body/document/type/sequence/filename/description/text/center[5]/div/p[2],ARTICLE 1,sn,4,"[0.06055001873360809, 0.482790331056227, 0.03441114030478192, 0.0003746721618583739]",1,9,0.06055001873360809,0.482790331056227,0.03441114030478192,0.0003746721618583739,0.06055001873360809,1
/html/body/document/type/sequence/filename/description/text/center[5]/div/p[3],CERTAIN DEFINITIONS,st,5,"[0.06134931934557262, 0.4626410930110352, 0.07470940620073568, 0.0003746721618583739]",1,10,0.06134931934557262,0.4626410930110352,0.07470940620073568,0.0003746721618583739,0.06134931934557262,1
/html/body/document/type/sequence/filename/description/text/center[5]/div/p[4],1.01,ssn,6,"[0.06214861995753715, 0.32419232790331054, 0.01401571203363111, 0.0003746721618583739]",1,11,0.06214861995753715,0.32419232790331054,0.01401571203363111,0.0003746721618583739,0.06214861995753715,1
/html/body/document/type/sequence/filename/description/text/center[5]/div/p[4]/i,Certain Definitions,sst,7,"[0.06214861995753715, 0.3382075669994745, 0.05428901734104046, 0.0003746721618583739]",1,12,0.06214861995753715,0.3382075669994745,0.05428901734104046,0.0003746721618583739,0.06214861995753715,1
/html/body/document/type/sequence/filename/description/text/center[5]/div/p[16],-2-,n,8,"[0.0724146371924566, 0.4959111928533894, 0.008169679453494482, 0.0003746721618583739]",1,13,0.0724146371924566,0.4959111928533894,0.008169679453494482,0.0003746721618583739,0.0724146371924566,1
/html/body/document/type/sequence/filename/description/text/center[6]/div/p[22],-3-,n,13,"[0.08675209191957037, 0.4959111928533894, 0.008169679453494482, 0.0003746721618583739]",1,14,0.08675209191957037,0.4959111928533894,0.008169679453494482,0.0003746721618583739,0.08675209191957037,1
/html/body/document/type/sequence/filename/description/text/center[7]/div/p[12],-4-,n,14,"[0.10029024603471962, 0.4959111928533894, 0.008169679453494482, 0.0003746721618583739]",1,15,0.10029024603471962,0.4959111928533894,0.008169679453494482,0.0003746721618583739,0.10029024603471962,1
/html/body/document/type/sequence/filename/description/text/center[8]/div/p[15],-5-,n,15,"[0.11362857499687773, 0.4959111928533894, 0.008169679453494482, 0.0003746721618583739]",1,16,0.11362857499687773,0.4959111928533894,0.008169679453494482,0.0003746721618583739,0.11362857499687773,1
/html/body/document/type/sequence/filename/description/text/center[9]/div/p[20],-6-,n,16,"[0.1267670788060447, 0.4959111928533894, 0.008169679453494482, 0.0003746721618583739]",1,17,0.1267670788060447,0.4959111928533894,0.008169679453494482,0.0003746721618583739,0.1267670788060447,1
/html/body/document/type/sequence/filename/description/text/center[10]/div/p[19],-7-,n,17,"[0.14090470838016736, 0.4959111928533894, 0.008169679453494482, 0.0003746721618583739]",1,18,0.14090470838016736,0.4959111928533894,0.008169679453494482,0.0003746721618583739,0.14090470838016736,1
/html/body/document/type/sequence/filename/description/text/center[11]/div/p[20],-8-,n,18,"[0.15524216310728112, 0.4959111928533894, 0.008169679453494482, 0.0003746721618583739]",1,19,0.15524216310728112,0.4959111928533894,0.008169679453494482,0.0003746721618583739,0.15524216310728112,1
/html/body/document/type/sequence/filename/description/text/center[12]/div/p[6],-9-,n,19,"[0.16798101661046583, 0.4959111928533894, 0.008169679453494482, 0.0003746721618583739]",1,20,0.16798101661046583,0.4959111928533894,0.008169679453494482,0.0003746721618583739,0.16798101661046583,1
/html/body/document/type/sequence/filename/description/text/center[13]/div/p[19],-10-,n,9,"[0.18291794679655302, 0.49416237519705725, 0.01167566999474514, 0.0003746721618583739]",1,21,0.18291794679655302,0.49416237519705725,0.01167566999474514,0.0003746721618583739,0.18291794679655302,1
/html/body/document/type/sequence/filename/description/text/center[14]/div/p[12],-11-,n,21,"[0.19605645060572, 0.494293746715712, 0.01141292695743563, 0.0003746721618583739]",1,22,0.19605645060572,0.494293746715712,0.01141292695743563,0.0003746721618583739,0.19605645060572,1
/html/body/document/type/sequence/filename/description/text/center[15]/div/p[9],ARTICLE 2,sn,10,"[0.20692194329961286, 0.482790331056227, 0.03441114030478192, 0.0003746721618583739]",1,23,0.20692194329961286,0.482790331056227,0.03441114030478192,0.0003746721618583739,0.20692194329961286,1
/html/body/document/type/sequence/filename/description/text/center[15]/div/p[10],THE MERGER,st,22,"[0.2077212439115774, 0.47771623751970577, 0.044559590120861796, 0.0003746721618583739]",1,24,0.2077212439115774,0.47771623751970577,0.044559590120861796,0.0003746721618583739,0.2077212439115774,1
/html/body/document/type/sequence/filename/description/text/center[15]/div/p[11],2.01,ssn,23,"[0.20852054452354193, 0.32419232790331054, 0.01225859169732002, 0.0003746721618583739]",1,25,0.20852054452354193,0.32419232790331054,0.01225859169732002,0.0003746721618583739,0.20852054452354193,1
/html/body/document/type/sequence/filename/description/text/center[15]/div/p[11]/i,The Merger,sst,24,"[0.20852054452354193, 0.3382075669994745, 0.03300709406200736, 0.0003746721618583739]",1,26,0.20852054452354193,0.3382075669994745,0.03300709406200736,0.0003746721618583739,0.20852054452354193,1
/html/body/document/type/sequence/filename/description/text/center[15]/div/p[14],-12-,n,25,"[0.21099338079180718, 0.49416237519705725, 0.01167566999474514, 0.0003746721618583739]",1,27,0.21099338079180718,0.49416237519705725,0.01167566999474514,0.0003746721618583739,0.21099338079180718,1
/html/body/document/type/sequence/filename/description/text/center[16]/div/p[1],(b),ssn,27,"[0.21206744098913452, 0.32419232790331054, 0.008169679453494482, 0.0003746721618583739]",1,28,0.21206744098913452,0.32419232790331054,0.008169679453494482,0.0003746721618583739,0.21206744098913452,1
/html/body/document/type/sequence/filename/description/text/center[16]/div/p[1]/u,Charter and Bylaws,sst,26,"[0.21206744098913452, 0.3341187598528639, 0.05563583815028902, 0.0003746721618583739]",1,29,0.21206744098913452,0.3341187598528639,0.05563583815028902,0.0003746721618583739,0.21206744098913452,1
/html/body/document/type/sequence/filename/description/text/center[16]/div/p[2],(c),ssn,28,"[0.21386586736605473, 0.32419232790331054, 0.0077755648975302155, 0.0003746721618583739]",1,30,0.21386586736605473,0.32419232790331054,0.0077755648975302155,0.0003746721618583739,0.21386586736605473,1
/html/body/document/type/sequence/filename/description/text/center[16]/div/p[2]/u,Effect of the Merger,sst,29,"[0.21386586736605473, 0.3337246452968996, 0.056736205990541244, 0.0003746721618583739]",1,31,0.21386586736605473,0.3337246452968996,0.056736205990541244,0.0003746721618583739,0.21386586736605473,1
/html/body/document/type/sequence/filename/description/text/center[16]/div/p[3],2.02,sssn,12,"[0.21606394404895718, 0.32419232790331054, 0.01225859169732002, 0.0003746721618583739]",1,32,0.21606394404895718,0.32419232790331054,0.01225859169732002,0.0003746721618583739,0.21606394404895718,1
/html/body/document/type/sequence/filename/description/text/center[16]/div/p[3]/u,Closing; Effective Time,ssst,11,"[0.21606394404895718, 0.3382075669994745, 0.06719653179190752, 0.0003746721618583739]",1,33,0.21606394404895718,0.3382075669994745,0.06719653179190752,0.0003746721618583739,0.21606394404895718,1
/html/body/document/type/sequence/filename/description/text/center[16]/div/p[4],ARTICLE 3,sn,30,"[0.22085974772074438, 0.482790331056227, 0.03441114030478192, 0.0003746721618583739]",1,34,0.22085974772074438,0.482790331056227,0.03441114030478192,0.0003746721618583739,0.22085974772074438,1
/html/body/document/type/sequence/filename/description/text/center[16]/div/p[5],CONSIDERATION; EXCHANGE PROCEDURES,st,31,"[0.2216590483327089, 0.42722017866526535, 0.14555123489227534, 0.0003746721618583739]",1,35,0.2216590483327089,0.42722017866526535,0.14555123489227534,0.0003746721618583739,0.2216590483327089,1
/html/body/document/type/sequence/filename/description/text/center[16]/div/p[6],3.01,ssn,32,"[0.22245834894467342, 0.32419232790331054, 0.01225859169732002, 0.0003746721618583739]",1,36,0.22245834894467342,0.32419232790331054,0.01225859169732002,0.0003746721618583739,0.22245834894467342,1
/html/body/document/type/sequence/filename/description/text/center[16]/div/p[6]/i,Effect on Capital Stock,st,33,"[0.22245834894467342, 0.3382075669994745, 0.06478244876510773, 0.0003746721618583739]",1,37,0.22245834894467342,0.3382075669994745,0.06478244876510773,0.0003746721618583739,0.22245834894467342,1
/html/body/document/type/sequence/filename/description/text/center[16]/div/p[7],(a),sssn,34,"[0.22305782440364683, 0.32419232790331054, 0.0077755648975302155, 0.0003746721618583739]",1,38,0.22305782440364683,0.32419232790331054,0.0077755648975302155,0.0003746721618583739,0.22305782440364683,1
/html/body/document/type/sequence/filename/description/text/center[16]/div/p[7]/u,Outstanding Company Common Stock,ssst,35,"[0.22305782440364683, 0.3337246452968996, 0.10877561744613767, 0.0003746721618583739]",1,39,0.22305782440364683,0.3337246452968996,0.10877561744613767,0.0003746721618583739,0.22305782440364683,1
/html/body/document/type/sequence/filename/description/text/center[16]/div/p[9],-13-,n,36,"[0.2249311852129387, 0.49416237519705725, 0.01167566999474514, 0.0003746721618583739]",1,40,0.2249311852129387,0.49416237519705725,0.01167566999474514,0.0003746721618583739,0.2249311852129387,1
