highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size
/html/body/document/type/sequence/filename/description/text/center[1]/div/p[3],AGREEMENT AND PLAN OF MERGER,t,0,"[0.0016763752832980577, 0.21666666666666667, 0.5666666666666667, 0.004411020996834554]",8,0,0.0016763752832980577,0.21666666666666667,0.5666666666666667,0.004411020996834554,0.0016763752832980577,8
/html/body/document/type/sequence/filename/description/text/center[1]/div/p[4],by and among,t,0,"[0.0016763752832980577, 0.21666666666666667, 0.5666666666666667, 0.004411020996834554]",8,1,0.0016763752832980577,0.21666666666666667,0.5666666666666667,0.004411020996834554,0.0016763752832980577,8
/html/body/document/type/sequence/filename/description/text/center[1]/div/p[5],"LEARNING TECHNOLOGIES GROUP PLC,",t,0,"[0.0016763752832980577, 0.21666666666666667, 0.5666666666666667, 0.004411020996834554]",8,2,0.0016763752832980577,0.21666666666666667,0.5666666666666667,0.004411020996834554,0.0016763752832980577,8
/html/body/document/type/sequence/filename/description/text/center[1]/div/p[6],"GRAVITY MERGER SUB, INC.,",t,0,"[0.0016763752832980577, 0.21666666666666667, 0.5666666666666667, 0.004411020996834554]",8,3,0.0016763752832980577,0.21666666666666667,0.5666666666666667,0.004411020996834554,0.0016763752832980577,8
/html/body/document/type/sequence/filename/description/text/center[1]/div/p[7],"LEARNING TECHNOLOGIES ACQUISITION CORPORATION,",t,0,"[0.0016763752832980577, 0.21666666666666667, 0.5666666666666667, 0.004411020996834554]",8,4,0.0016763752832980577,0.21666666666666667,0.5666666666666667,0.004411020996834554,0.0016763752832980577,8
/html/body/document/type/sequence/filename/description/text/center[1]/div/p[8],and,t,0,"[0.0016763752832980577, 0.21666666666666667, 0.5666666666666667, 0.004411020996834554]",8,5,0.0016763752832980577,0.21666666666666667,0.5666666666666667,0.004411020996834554,0.0016763752832980577,8
/html/body/document/type/sequence/filename/description/text/center[1]/div/p[9],GP STRATEGIES CORPORATION,t,0,"[0.0016763752832980577, 0.21666666666666667, 0.5666666666666667, 0.004411020996834554]",8,6,0.0016763752832980577,0.21666666666666667,0.5666666666666667,0.004411020996834554,0.0016763752832980577,8
/html/body/document/type/sequence/filename/description/text/center[1]/div/p[10],"Dated as of July 15, 2021",t,0,"[0.0016763752832980577, 0.21666666666666667, 0.5666666666666667, 0.004411020996834554]",8,7,0.0016763752832980577,0.21666666666666667,0.5666666666666667,0.004411020996834554,0.0016763752832980577,8
/html/body/document/type/sequence/filename/description/text/center[2]/div/p[1]/b,TABLE OF CONTENTS,st,1,"[0.006602483657682294, 0.45061874999999996, 0.09876319444444444, 0.00028095675139073594]",1,8,0.006602483657682294,0.45061874999999996,0.09876319444444444,0.00028095675139073594,0.006602483657682294,1
/html/body/document/type/sequence/filename/description/text/center[5]/div/p[1]/b,AGREEMENT AND PLAN OF MERGER,st,2,"[0.03722676955927251, 0.4156520833333333, 0.16869583333333332, 0.00028095675139073594]",1,9,0.03722676955927251,0.4156520833333333,0.16869583333333332,0.00028095675139073594,0.03722676955927251,1
/html/body/document/type/sequence/filename/description/text/center[5]/div/p[3],RECITALS,sst,3,"[0.03957744104590833, 0.47825555555555554, 0.04348958333333333, 0.00028095675139073594]",1,10,0.03957744104590833,0.47825555555555554,0.04348958333333333,0.00028095675139073594,0.03957744104590833,1
/html/body/document/type/sequence/filename/description/text/center[6]/div/p[4],ARTICLE I,sn,4,"[0.0512090505534848, 0.47803819444444445, 0.04392361111111111, 0.00028095675139073594]",1,11,0.0512090505534848,0.47803819444444445,0.04392361111111111,0.00028095675139073594,0.0512090505534848,1
/html/body/document/type/sequence/filename/description/text/center[6]/div/p[5]/u,THE MERGER,st,5,"[0.05149937252992189, 0.4705569444444444, 0.05888673611111111, 0.00028095675139073594]",1,12,0.05149937252992189,0.4705569444444444,0.05888673611111111,0.00028095675139073594,0.05149937252992189,1
/html/body/document/type/sequence/filename/description/text/center[6]/div/p[6],1.1,ssn,6,"[0.05208938170784244, 0.2393284722222222, 0.011572291666666668, 0.00028095675139073594]",1,13,0.05208938170784244,0.2393284722222222,0.011572291666666668,0.00028095675139073594,0.05208938170784244,1
/html/body/document/type/sequence/filename/description/text/center[6]/div/p[6]/u,The Merger,sst,7,"[0.05208938170784244, 0.25999375, 0.04558916666666667, 0.00028095675139073594]",2,14,0.05208938170784244,0.25999375,0.04558916666666667,0.00028095675139073594,0.05208938170784244,1
/html/body/document/type/sequence/filename/description/text/center[6]/div/p[7],1.2,ssn,8,"[0.05296971286220008, 0.2393284722222222, 0.011572291666666668, 0.00028095675139073594]",1,15,0.05296971286220008,0.2393284722222222,0.011572291666666668,0.00028095675139073594,0.05296971286220008,1
/html/body/document/type/sequence/filename/description/text/center[6]/div/p[7]/u[1],Effective Time of the Merger,sst,9,"[0.05296971286220008, 0.26016180555555557, 0.10995555555555557, 0.00028095675139073594]",2,16,0.05296971286220008,0.26016180555555557,0.10995555555555557,0.00028095675139073594,0.05296971286220008,1
/html/body/document/type/sequence/filename/description/text/center[6]/div/p[8],1.3,ssn,10,"[0.05530165389874319, 0.2393284722222222, 0.011572291666666668, 0.00028095675139073594]",1,17,0.05530165389874319,0.2393284722222222,0.011572291666666668,0.00028095675139073594,0.05530165389874319,1
/html/body/document/type/sequence/filename/description/text/center[6]/div/p[8]/u[1],Closing,sst,11,"[0.05530165389874319, 0.26016180555555557, 0.031125208333333335, 0.00028095675139073594]",2,18,0.05530165389874319,0.26016180555555557,0.031125208333333335,0.00028095675139073594,0.05530165389874319,1
/html/body/document/type/sequence/filename/description/text/center[6]/div/p[9],1.4,ssn,12,"[0.05705295098241211, 0.2393284722222222, 0.011572291666666668, 0.00028095675139073594]",1,19,0.05705295098241211,0.2393284722222222,0.011572291666666668,0.00028095675139073594,0.05705295098241211,1
/html/body/document/type/sequence/filename/description/text/center[6]/div/p[9]/u[1],Effects of the Merger,sst,13,"[0.05705295098241211, 0.26016180555555557, 0.08089166666666667, 0.00028095675139073594]",2,20,0.05705295098241211,0.26016180555555557,0.08089166666666667,0.00028095675139073594,0.05705295098241211,1
/html/body/document/type/sequence/filename/description/text/center[6]/div/p[11],2,n,14,"[0.05814868231283598, 0.4976833333333333, 0.00463325, 0.00028095675139073594]",1,21,0.05814868231283598,0.4976833333333333,0.00463325,0.00028095675139073594,0.05814868231283598,1
/html/body/document/type/sequence/filename/description/text/center[7]/div/p[2],1.5,ssn,15,"[0.060696023525445314, 0.2393284722222222, 0.011572291666666668, 0.00028095675139073594]",1,22,0.060696023525445314,0.2393284722222222,0.011572291666666668,0.00028095675139073594,0.060696023525445314,1
/html/body/document/type/sequence/filename/description/text/center[7]/div/p[2]/u,Directors and Officers of the Surviving Corporation,sst,16,"[0.060696023525445314, 0.26016180555555557, 0.1944388888888889, 0.00028095675139073594]",2,23,0.060696023525445314,0.26016180555555557,0.1944388888888889,0.00028095675139073594,0.060696023525445314,1
/html/body/document/type/sequence/filename/description/text/center[7]/div/p[3],ARTICLE II,sn,17,"[0.0627470078105977, 0.4764972222222222, 0.04700520833333333, 0.00028095675139073594]",1,24,0.0627470078105977,0.4764972222222222,0.04700520833333333,0.00028095675139073594,0.0627470078105977,1
/html/body/document/type/sequence/filename/description/text/center[7]/div/p[4]/u,TREATMENT OF COMPANY SECURITIES,st,18,"[0.06303732978703479, 0.41440416666666663, 0.17119166666666666, 0.00028095675139073594]",1,25,0.06303732978703479,0.41440416666666663,0.17119166666666666,0.00028095675139073594,0.06303732978703479,1
/html/body/document/type/sequence/filename/description/text/center[7]/div/p[5],2.1,ssn,19,"[0.06362733896495533, 0.2393284722222222, 0.011572291666666668, 0.00028095675139073594]",1,26,0.06362733896495533,0.2393284722222222,0.011572291666666668,0.00028095675139073594,0.06362733896495533,1
/html/body/document/type/sequence/filename/description/text/center[7]/div/p[5]/u,Conversion of Capital Stock,sst,20,"[0.06362733896495533, 0.26016180555555557, 0.10747638888888889, 0.00028095675139073594]",2,27,0.06362733896495533,0.26016180555555557,0.10747638888888889,0.00028095675139073594,0.06362733896495533,1
/html/body/document/type/sequence/filename/description/text/center[7]/div/p[6],(a),sssn,21,"[0.06450767011931297, 0.26766527777777777, 0.010275625, 0.00028095675139073594]",1,28,0.06450767011931297,0.26766527777777777,0.010275625,0.00028095675139073594,0.06450767011931297,1
/html/body/document/type/sequence/filename/description/text/center[7]/div/p[6]/u[1],Capital Stock of,ssst,22,"[0.06450767011931297, 0.2871958333333333, 0.10859375, 0.00028095675139073594]",3,29,0.06450767011931297,0.2871958333333333,0.10859375,0.00028095675139073594,0.06450767011931297,2
/html/body/document/type/sequence/filename/description/text/center[7]/div/p[6]/u[2],Merger Sub,ssst,22,"[0.06450767011931297, 0.2871958333333333, 0.10859375, 0.00028095675139073594]",3,30,0.06450767011931297,0.2871958333333333,0.10859375,0.00028095675139073594,0.06450767011931297,2
/html/body/document/type/sequence/filename/description/text/center[7]/div/p[7],(b),sssn,23,"[0.0656783232501077, 0.26766527777777777, 0.010796458333333333, 0.00028095675139073594]",1,31,0.0656783232501077,0.26766527777777777,0.010796458333333333,0.00028095675139073594,0.0656783232501077,1
/html/body/document/type/sequence/filename/description/text/center[7]/div/p[7]/u,Cancellation of Treasury Stock and Parent-Owned Stock,ssst,27,"[0.0656783232501077, 0.2877166666666667, 0.21210416666666668, 0.00028095675139073594]",2,32,0.0656783232501077,0.2877166666666667,0.21210416666666668,0.00028095675139073594,0.0656783232501077,1
/html/body/document/type/sequence/filename/description/text/center[7]/div/p[8],(c),sssn,25,"[0.06713929835733953, 0.26766527777777777, 0.010275625, 0.00028095675139073594]",1,33,0.06713929835733953,0.26766527777777777,0.010275625,0.00028095675139073594,0.06713929835733953,1
/html/body/document/type/sequence/filename/description/text/center[7]/div/p[8]/u[1],Merger Consideration,ssst,26,"[0.06713929835733953, 0.2871958333333333, 0.19524722222222224, 0.00028095675139073594]",4,34,0.06713929835733953,0.2871958333333333,0.19524722222222224,0.00028095675139073594,0.06713929835733953,3
/html/body/document/type/sequence/filename/description/text/center[7]/div/p[8]/u[2],for,ssst,26,"[0.06713929835733953, 0.2871958333333333, 0.19524722222222224, 0.00028095675139073594]",4,35,0.06713929835733953,0.2871958333333333,0.19524722222222224,0.00028095675139073594,0.06713929835733953,3
/html/body/document/type/sequence/filename/description/text/center[7]/div/p[8]/u[3],Company Common Stock,ssst,26,"[0.06713929835733953, 0.2871958333333333, 0.19524722222222224, 0.00028095675139073594]",4,36,0.06713929835733953,0.2871958333333333,0.19524722222222224,0.00028095675139073594,0.06713929835733953,3
/html/body/document/type/sequence/filename/description/text/center[7]/div/p[10],3,n,28,"[0.06939631759351177, 0.4976833333333333, 0.00463325, 0.00028095675139073594]",1,37,0.06939631759351177,0.4976833333333333,0.00463325,0.00028095675139073594,0.06939631759351177,1
/html/body/document/type/sequence/filename/description/text/center[8]/div/p[1],(d),sssn,29,"[0.07019236172245219, 0.26766527777777777, 0.010796458333333333, 0.00028095675139073594]",1,38,0.07019236172245219,0.26766527777777777,0.010796458333333333,0.00028095675139073594,0.07019236172245219,1
/html/body/document/type/sequence/filename/description/text/center[8]/div/p[1]/u[1],Adjustments to,ssst,30,"[0.07019236172245219, 0.28720694444444445, 0.14227430555555556, 0.00028095675139073594]",3,39,0.07019236172245219,0.28720694444444445,0.14227430555555556,0.00028095675139073594,0.07019236172245219,2
/html/body/document/type/sequence/filename/description/text/center[8]/div/p[1]/u[2],Merger Consideration,ssst,30,"[0.07019236172245219, 0.28720694444444445, 0.14227430555555556, 0.00028095675139073594]",3,40,0.07019236172245219,0.28720694444444445,0.14227430555555556,0.00028095675139073594,0.07019236172245219,2
/html/body/document/type/sequence/filename/description/text/center[8]/div/p[2],2.2,ssn,31,"[0.07209350240686284, 0.2393284722222222, 0.011572291666666668, 0.00028095675139073594]",1,41,0.07209350240686284,0.2393284722222222,0.011572291666666668,0.00028095675139073594,0.07209350240686284,1
/html/body/document/type/sequence/filename/description/text/center[8]/div/p[2]/u,Surrender of Certificates,sst,32,"[0.07209350240686284, 0.26016180555555557, 0.09382083333333334, 0.00028095675139073594]",2,42,0.07209350240686284,0.26016180555555557,0.09382083333333334,0.00028095675139073594,0.07209350240686284,1
/html/body/document/type/sequence/filename/description/text/center[8]/div/p[3],(a),sssn,33,"[0.07253366798404165, 0.26766527777777777, 0.010275625, 0.00028095675139073594]",1,43,0.07253366798404165,0.26766527777777777,0.010275625,0.00028095675139073594,0.07253366798404165,1
/html/body/document/type/sequence/filename/description/text/center[8]/div/p[3]/u[1],Paying Agent,ssst,34,"[0.07253366798404165, 0.2871958333333333, 0.05245770833333334, 0.00028095675139073594]",2,44,0.07253366798404165,0.2871958333333333,0.05245770833333334,0.00028095675139073594,0.07253366798404165,1
/html/body/document/type/sequence/filename/description/text/center[8]/div/p[4],(b),sssn,35,"[0.07660754087920733, 0.26766527777777777, 0.010796458333333333, 0.00028095675139073594]",1,45,0.07660754087920733,0.26766527777777777,0.010796458333333333,0.00028095675139073594,0.07660754087920733,1
/html/body/document/type/sequence/filename/description/text/center[8]/div/p[4]/u[1],Exchange Procedures,ssst,36,"[0.07660754087920733, 0.2877166666666667, 0.08225347222222222, 0.00028095675139073594]",2,46,0.07660754087920733,0.2877166666666667,0.08225347222222222,0.00028095675139073594,0.07660754087920733,1
/html/body/document/type/sequence/filename/description/text/center[8]/div/p[6],4,n,37,"[0.07915488209181666, 0.4976833333333333, 0.00463325, 0.00028095675139073594]",1,47,0.07915488209181666,0.4976833333333333,0.00463325,0.00028095675139073594,0.07915488209181666,1
/html/body/document/type/sequence/filename/description/text/center[9]/div/p[2],(c),sssn,38,"[0.08228286725730019, 0.26766527777777777, 0.010275625, 0.00028095675139073594]",1,48,0.08228286725730019,0.26766527777777777,0.010275625,0.00028095675139073594,0.08228286725730019,1
/html/body/document/type/sequence/filename/description/text/center[9]/div/p[2]/u[1],Surrender of Certificates or Book-Entry Shares,ssst,39,"[0.08228286725730019, 0.2871958333333333, 0.1768611111111111, 0.00028095675139073594]",2,49,0.08228286725730019,0.2871958333333333,0.1768611111111111,0.00028095675139073594,0.08228286725730019,1
/html/body/document/type/sequence/filename/description/text/center[9]/div/p[3],(d),sssn,40,"[0.08722770608177714, 0.26766527777777777, 0.010796458333333333, 0.00028095675139073594]",1,50,0.08722770608177714,0.26766527777777777,0.010796458333333333,0.00028095675139073594,0.08722770608177714,1
/html/body/document/type/sequence/filename/description/text/center[9]/div/p[3]/u[1],No Further Ownership Rights in,ssst,41,"[0.08722770608177714, 0.2877166666666667, 0.2206270833333333, 0.00028095675139073594]",3,51,0.08722770608177714,0.2877166666666667,0.2206270833333333,0.00028095675139073594,0.08722770608177714,2
