highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size
/html/body/document/type/sequence/filename/description/text/div[2]/div/p[5],AGREEMENT AND PLAN OF MERGER,t,0,"[0.002309752059358584, 0.12184791666666668, 0.7563055555555555, 0.006424626453815179]",9,0,0.002309752059358584,0.12184791666666668,0.7563055555555555,0.006424626453815179,0.002309752059358584,9
/html/body/document/type/sequence/filename/description/text/div[2]/div/p[6],among,t,0,"[0.002309752059358584, 0.12184791666666668, 0.7563055555555555, 0.006424626453815179]",9,1,0.002309752059358584,0.12184791666666668,0.7563055555555555,0.006424626453815179,0.002309752059358584,9
/html/body/document/type/sequence/filename/description/text/div[2]/div/p[7],"STOCK YARDS BANCORP, INC.,",t,0,"[0.002309752059358584, 0.12184791666666668, 0.7563055555555555, 0.006424626453815179]",9,2,0.002309752059358584,0.12184791666666668,0.7563055555555555,0.006424626453815179,0.002309752059358584,9
/html/body/document/type/sequence/filename/description/text/div[2]/div/p[8],"a Kentucky corporation,",t,0,"[0.002309752059358584, 0.12184791666666668, 0.7563055555555555, 0.006424626453815179]",9,3,0.002309752059358584,0.12184791666666668,0.7563055555555555,0.006424626453815179,0.002309752059358584,9
/html/body/document/type/sequence/filename/description/text/div[2]/div/p[9],"H. MEYER MERGER SUBSIDIARY, INC.,",t,0,"[0.002309752059358584, 0.12184791666666668, 0.7563055555555555, 0.006424626453815179]",9,4,0.002309752059358584,0.12184791666666668,0.7563055555555555,0.006424626453815179,0.002309752059358584,9
/html/body/document/type/sequence/filename/description/text/div[2]/div/p[10],"a Kentucky corporation,",t,0,"[0.002309752059358584, 0.12184791666666668, 0.7563055555555555, 0.006424626453815179]",9,5,0.002309752059358584,0.12184791666666668,0.7563055555555555,0.006424626453815179,0.002309752059358584,9
/html/body/document/type/sequence/filename/description/text/div[2]/div/p[11],and,t,0,"[0.002309752059358584, 0.12184791666666668, 0.7563055555555555, 0.006424626453815179]",9,6,0.002309752059358584,0.12184791666666668,0.7563055555555555,0.006424626453815179,0.002309752059358584,9
/html/body/document/type/sequence/filename/description/text/div[2]/div/p[12],"KENTUCKY BANCSHARES, INC.",t,0,"[0.002309752059358584, 0.12184791666666668, 0.7563055555555555, 0.006424626453815179]",9,7,0.002309752059358584,0.12184791666666668,0.7563055555555555,0.006424626453815179,0.002309752059358584,9
/html/body/document/type/sequence/filename/description/text/div[2]/div/p[13],a Kentucky corporation,t,0,"[0.002309752059358584, 0.12184791666666668, 0.7563055555555555, 0.006424626453815179]",9,8,0.002309752059358584,0.12184791666666668,0.7563055555555555,0.006424626453815179,0.002309752059358584,9
/html/body/document/type/sequence/filename/description/text/div[3]/div/p[1]/font,Index to Defined Terms,st,1,"[0.011795167916930686, 0.44756388888888887, 0.10486666666666668, 0.00037814524865605135]",1,9,0.011795167916930686,0.44756388888888887,0.10486666666666668,0.00037814524865605135,0.011795167916930686,1
