highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size
/html/body/document/type/sequence/filename/description/text/div/div[3],AGREEMENT AND PLAN OF MERGER,t,0,"[0.0016763794886256813, 0.004730928444707274, 0.9903429923122413, 0.006830865764241398]",10,0,0.0016763794886256813,0.004730928444707274,0.9903429923122413,0.006830865764241398,0.0016763794886256813,10
/html/body/document/type/sequence/filename/description/text/div/div[5],dated as of,t,0,"[0.0016763794886256813, 0.004730928444707274, 0.9903429923122413, 0.006830865764241398]",10,1,0.0016763794886256813,0.004730928444707274,0.9903429923122413,0.006830865764241398,0.0016763794886256813,10
/html/body/document/type/sequence/filename/description/text/div/div[7],"December 12, 2020",t,0,"[0.0016763794886256813, 0.004730928444707274, 0.9903429923122413, 0.006830865764241398]",10,2,0.0016763794886256813,0.004730928444707274,0.9903429923122413,0.006830865764241398,0.0016763794886256813,10
/html/body/document/type/sequence/filename/description/text/div/div[9],among,t,0,"[0.0016763794886256813, 0.004730928444707274, 0.9903429923122413, 0.006830865764241398]",10,3,0.0016763794886256813,0.004730928444707274,0.9903429923122413,0.006830865764241398,0.0016763794886256813,10
/html/body/document/type/sequence/filename/description/text/div/div[11],"ASTRAZENECA PLC,",t,0,"[0.0016763794886256813, 0.004730928444707274, 0.9903429923122413, 0.006830865764241398]",10,4,0.0016763794886256813,0.004730928444707274,0.9903429923122413,0.006830865764241398,0.0016763794886256813,10
/html/body/document/type/sequence/filename/description/text/div/div[13],"DELTA OMEGA SUB HOLDINGS INC.,",t,0,"[0.0016763794886256813, 0.004730928444707274, 0.9903429923122413, 0.006830865764241398]",10,5,0.0016763794886256813,0.004730928444707274,0.9903429923122413,0.006830865764241398,0.0016763794886256813,10
/html/body/document/type/sequence/filename/description/text/div/div[15],"DELTA OMEGA SUB HOLDINGS INC. 1,",t,0,"[0.0016763794886256813, 0.004730928444707274, 0.9903429923122413, 0.006830865764241398]",10,6,0.0016763794886256813,0.004730928444707274,0.9903429923122413,0.006830865764241398,0.0016763794886256813,10
/html/body/document/type/sequence/filename/description/text/div/div[17],DELTA OMEGA SUB HOLDINGS LLC 2,t,0,"[0.0016763794886256813, 0.004730928444707274, 0.9903429923122413, 0.006830865764241398]",10,7,0.0016763794886256813,0.004730928444707274,0.9903429923122413,0.006830865764241398,0.0016763794886256813,10
/html/body/document/type/sequence/filename/description/text/div/div[19],and,t,0,"[0.0016763794886256813, 0.004730928444707274, 0.9903429923122413, 0.006830865764241398]",10,8,0.0016763794886256813,0.004730928444707274,0.9903429923122413,0.006830865764241398,0.0016763794886256813,10
/html/body/document/type/sequence/filename/description/text/div/div[21],"ALEXION PHARMACEUTICALS, INC.",t,0,"[0.0016763794886256813, 0.004730928444707274, 0.9903429923122413, 0.006830865764241398]",10,9,0.0016763794886256813,0.004730928444707274,0.9903429923122413,0.006830865764241398,0.0016763794886256813,10
/html/body/document/type/sequence/filename/description/text/div/div[25],TABLE OF CONTENTS,t,1,"[0.009917277683775146, 0.4578344175044352, 0.0841277350680071, 0.00034467710095882685]",1,10,0.009917277683775146,0.4578344175044352,0.0841277350680071,0.00034467710095882685,0.009917277683775146,1
/html/body/document/type/sequence/filename/description/text/div/div[51]/font[1],ARTICLE I,sn,2,"[0.07098773265651438, 0.47955470136014194, 0.04069337670017741, 0.00034467710095882685]",1,11,0.07098773265651438,0.47955470136014194,0.04069337670017741,0.00034467710095882685,0.07098773265651438,1
/html/body/document/type/sequence/filename/description/text/div/div[51]/font[2],DEFINITIONS,st,3,"[0.07170826283135928, 0.47382613837965704, 0.052144943820224714, 0.00034467710095882685]",1,12,0.07170826283135928,0.47382613837965704,0.052144943820224714,0.00034467710095882685,0.07170826283135928,1
/html/body/document/type/sequence/filename/description/text/div/div[53]/font,Section 1.01,ssn,7,"[0.07242902801278436, 0.06150206978119456, 0.03942442341809581, 0.00034467710095882685]",1,13,0.07242902801278436,0.06150206978119456,0.03942442341809581,0.00034467710095882685,0.07241328257191201,1
