highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size
/html/body/document/type/sequence/filename/description/text/div[1]/div[3],AGREEMENT AND PLAN OF MERGER,t,0,"[0.0020405429372389724, 0.004730928444707274, 0.9903429923122413, 0.005683019623548258]",7,0,0.0020405429372389724,0.004730928444707274,0.9903429923122413,0.005683019623548258,0.0020405429372389724,7
/html/body/document/type/sequence/filename/description/text/div[1]/div[5],between,t,0,"[0.0020405429372389724, 0.004730928444707274, 0.9903429923122413, 0.005683019623548258]",7,1,0.0020405429372389724,0.004730928444707274,0.9903429923122413,0.005683019623548258,0.0020405429372389724,7
/html/body/document/type/sequence/filename/description/text/div[1]/div[7],"IRC SUPERMAN MIDCO, LLC,",t,0,"[0.0020405429372389724, 0.004730928444707274, 0.9903429923122413, 0.005683019623548258]",7,2,0.0020405429372389724,0.004730928444707274,0.9903429923122413,0.005683019623548258,0.0020405429372389724,7
/html/body/document/type/sequence/filename/description/text/div[1]/div[9],"SUPERMAN MERGER SUB, INC.",t,0,"[0.0020405429372389724, 0.004730928444707274, 0.9903429923122413, 0.005683019623548258]",7,3,0.0020405429372389724,0.004730928444707274,0.9903429923122413,0.005683019623548258,0.0020405429372389724,7
/html/body/document/type/sequence/filename/description/text/div[1]/div[11],and,t,0,"[0.0020405429372389724, 0.004730928444707274, 0.9903429923122413, 0.005683019623548258]",7,4,0.0020405429372389724,0.004730928444707274,0.9903429923122413,0.005683019623548258,0.0020405429372389724,7
/html/body/document/type/sequence/filename/description/text/div[1]/div[13],"AMERICAN RENAL ASSOCIATES HOLDINGS, INC.",t,0,"[0.0020405429372389724, 0.004730928444707274, 0.9903429923122413, 0.005683019623548258]",7,5,0.0020405429372389724,0.004730928444707274,0.9903429923122413,0.005683019623548258,0.0020405429372389724,7
/html/body/document/type/sequence/filename/description/text/div[1]/div[15],"Dated as of October 1, 2020",t,0,"[0.0020405429372389724, 0.004730928444707274, 0.9903429923122413, 0.005683019623548258]",7,6,0.0020405429372389724,0.004730928444707274,0.9903429923122413,0.005683019623548258,0.0020405429372389724,7
/html/body/document/type/sequence/filename/description/text/div[1]/div[18]/u,TABLE OF CONTENTS,t,1,"[0.00900128725899651, 0.4578344175044352, 0.0841277350680071, 0.0004195520338692145]",1,7,0.00900128725899651,0.4578344175044352,0.0841277350680071,0.0004195520338692145,0.00900128725899651,1
/html/body/document/type/sequence/filename/description/text/div[1]/div[47],ARTICLE I,sn,328,"[0.14306682304479662, 0.47955470136014194, 0.04069337670017741, 0.0004195520338692145]",1,8,0.14306682304479662,0.47955470136014194,0.04069337670017741,0.0004195520338692145,0.14306682304479662,1
/html/body/document/type/sequence/filename/description/text/div[1]/div[49],THE MERGER,st,327,"[0.14394416156530693, 0.472846244825547, 0.054109994086339444, 0.0004195520338692145]",1,9,0.14394416156530693,0.472846244825547,0.054109994086339444,0.0004195520338692145,0.14394416156530693,1
/html/body/document/type/sequence/filename/description/text/div[1]/div[51],Section 1.1.,ssn,2,"[0.14482150008581726, 0.03311649911295092, 0.037453163808397395, 0.0004195520338692145]",1,10,0.14482150008581726,0.03311649911295092,0.037453163808397395,0.0004195520338692145,0.14482150008581726,1
/html/body/document/type/sequence/filename/description/text/div[1]/div[51]/u[1],The Merger,sst,3,"[0.14482150008581726, 0.09014015375517445, 0.038833057362507396, 0.0004195520338692145]",2,11,0.14482150008581726,0.09014015375517445,0.038833057362507396,0.0004195520338692145,0.14482150008581726,1
