,xpaths,text,all_nodes_ordering,highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size,tagged_sequence
0,/html/body/document/type,EX-2.1,0,,,,,,,,,,,,,,o
1,/html/body/document/type/sequence,2,1,,,,,,,,,,,,,,o
2,/html/body/document/type/sequence/filename,tm2038978d5_ex2-1.htm,2,,,,,,,,,,,,,,o
3,/html/body/document/type/sequence/filename/description,EXHIBIT 2.1,3,,,,,,,,,,,,,,o
4,/html/body/document/type/sequence/filename/description/text/p[2]/b,Exhibit 2.1,4,,,,,,,,,,,,,,o
5,/html/body/document/type/sequence/filename/description/text/p[4]/b/i,Execution Version,5,,,,,,,,,,,,,,o
6,/html/body/document/type/sequence/filename/description/text/p[7]/b,AGREEMENT AND PLAN OF MERGER,6,/html/body/document/type/sequence/filename/description/text/p[7]/b,AGREEMENT AND PLAN OF MERGER,t,0,"[0.0025419676339566606, 0.005555555555555556, 0.9888888888888889, 0.005838975159187577]",8.0,0.0,0.0025419676339566606,0.005555555555555556,0.9888888888888889,0.005838975159187577,0.0025419676339566606,8.0,b_t
7,/html/body/document/type/sequence/filename/description/text/p[9]/b,BY AND AMONG,7,/html/body/document/type/sequence/filename/description/text/p[9]/b,BY AND AMONG,t,0,"[0.0025419676339566606, 0.005555555555555556, 0.9888888888888889, 0.005838975159187577]",8.0,1.0,0.0025419676339566606,0.005555555555555556,0.9888888888888889,0.005838975159187577,0.0025419676339566606,8.0,i_t
8,/html/body/document/type/sequence/filename/description/text/p[11]/b,"GAINWELL ACQUISITION CORP.,",8,/html/body/document/type/sequence/filename/description/text/p[11]/b,"GAINWELL ACQUISITION CORP.,",t,0,"[0.0025419676339566606, 0.005555555555555556, 0.9888888888888889, 0.005838975159187577]",8.0,2.0,0.0025419676339566606,0.005555555555555556,0.9888888888888889,0.005838975159187577,0.0025419676339566606,8.0,i_t
9,/html/body/document/type/sequence/filename/description/text/p[13]/b,"MUSTANG MERGERCO INC.,",9,/html/body/document/type/sequence/filename/description/text/p[13]/b,"MUSTANG MERGERCO INC.,",t,0,"[0.0025419676339566606, 0.005555555555555556, 0.9888888888888889, 0.005838975159187577]",8.0,3.0,0.0025419676339566606,0.005555555555555556,0.9888888888888889,0.005838975159187577,0.0025419676339566606,8.0,i_t
10,/html/body/document/type/sequence/filename/description/text/p[15]/font/b,GAINWELL INTERMEDIATE HOLDING CORP.,10,/html/body/document/type/sequence/filename/description/text/p[15]/font/b,GAINWELL INTERMEDIATE HOLDING CORP.,t,0,"[0.0025419676339566606, 0.005555555555555556, 0.9888888888888889, 0.005838975159187577]",8.0,4.0,0.0025419676339566606,0.005555555555555556,0.9888888888888889,0.005838975159187577,0.0025419676339566606,8.0,i_t
11,/html/body/document/type/sequence/filename/description/text/p[17]/font/b,AND,11,/html/body/document/type/sequence/filename/description/text/p[17]/font/b,AND,t,0,"[0.0025419676339566606, 0.005555555555555556, 0.9888888888888889, 0.005838975159187577]",8.0,5.0,0.0025419676339566606,0.005555555555555556,0.9888888888888889,0.005838975159187577,0.0025419676339566606,8.0,i_t
12,/html/body/document/type/sequence/filename/description/text/p[19]/font/b,HMS HOLDINGS CORP.,12,/html/body/document/type/sequence/filename/description/text/p[19]/font/b,HMS HOLDINGS CORP.,t,0,"[0.0025419676339566606, 0.005555555555555556, 0.9888888888888889, 0.005838975159187577]",8.0,6.0,0.0025419676339566606,0.005555555555555556,0.9888888888888889,0.005838975159187577,0.0025419676339566606,8.0,i_t
13,/html/body/document/type/sequence/filename/description/text/p[21],"December 20, 2020",13,/html/body/document/type/sequence/filename/description/text/p[21],"December 20, 2020",t,0,"[0.0025419676339566606, 0.005555555555555556, 0.9888888888888889, 0.005838975159187577]",8.0,7.0,0.0025419676339566606,0.005555555555555556,0.9888888888888889,0.005838975159187577,0.0025419676339566606,8.0,e_t
14,/html/body/document/type/sequence/filename/description/text/p[25]/b,TABLE OF CONTENTS,14,/html/body/document/type/sequence/filename/description/text/p[25]/b,TABLE OF CONTENTS,st,1,"[0.01098583041804042, 0.45061874999999996, 0.09876319444444444, 0.00037751994563712784]",1.0,8.0,0.01098583041804042,0.45061874999999996,0.09876319444444444,0.00037751994563712784,0.01098583041804042,1.0,s_st
15,/html/body/document/type/sequence/filename/description/text/p[27]/b,Page,15,,,,,,,,,,,,,,o
16,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[1]/td[1],Article I. DEFINITIONS,16,,,,,,,,,,,,,,o
17,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[1]/td[2],2,17,,,,,,,,,,,,,,o
18,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[3]/td[2],Section 1.01,18,,,,,,,,,,,,,,o
19,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[3]/td[3],Definitions,19,,,,,,,,,,,,,,o
20,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[3]/td[4],2,20,,,,,,,,,,,,,,o
21,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[4]/td[2],Section 1.02,21,,,,,,,,,,,,,,o
22,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[4]/td[3],Definitional and Interpretative Provisions,22,,,,,,,,,,,,,,o
23,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[4]/td[4],15,23,,,,,,,,,,,,,,o
24,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[6]/td[1],Article II. THE TRANSACTION,24,,,,,,,,,,,,,,o
