,xpaths,text,all_nodes_ordering,highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size,tagged_sequence
0,/html/body/document/type,EX-2.1,0,,,,,,,,,,,,,,o
1,/html/body/document/type/sequence,2,1,,,,,,,,,,,,,,o
2,/html/body/document/type/sequence/filename,ex2-1.htm,2,,,,,,,,,,,,,,o
3,/html/body/document/type/sequence/filename/description,AGREEMENT AND PLAN OF MERGER,3,,,,,,,,,,,,,,o
4,/html/body/document/type/sequence/filename/description/text/div[2]/font,Exhibit 2.1,4,,,,,,,,,,,,,,o
5,/html/body/document/type/sequence/filename/description/text/div[3]/div[3],AGREEMENT AND PLAN OF MERGER,5,/html/body/document/type/sequence/filename/description/text/div[3]/div[3],AGREEMENT AND PLAN OF MERGER,t,0,"[0.0021804640584672783, 0.005614035087719298, 0.9887719298245614, 0.009902128638233716]",7.0,0.0,0.0021804640584672783,0.005614035087719298,0.9887719298245614,0.009902128638233716,0.0021804640584672783,7.0,b_t
6,/html/body/document/type/sequence/filename/description/text/div[3]/div[7],"Dated as of March 13, 2020,",6,/html/body/document/type/sequence/filename/description/text/div[3]/div[7],"Dated as of March 13, 2020,",t,0,"[0.0021804640584672783, 0.005614035087719298, 0.9887719298245614, 0.009902128638233716]",7.0,1.0,0.0021804640584672783,0.005614035087719298,0.9887719298245614,0.009902128638233716,0.0021804640584672783,7.0,i_t
7,/html/body/document/type/sequence/filename/description/text/div[3]/div[11],Among,7,/html/body/document/type/sequence/filename/description/text/div[3]/div[11],Among,t,0,"[0.0021804640584672783, 0.005614035087719298, 0.9887719298245614, 0.009902128638233716]",7.0,2.0,0.0021804640584672783,0.005614035087719298,0.9887719298245614,0.009902128638233716,0.0021804640584672783,7.0,i_t
8,/html/body/document/type/sequence/filename/description/text/div[3]/div[15],"CINCINNATI BELL INC.,",8,/html/body/document/type/sequence/filename/description/text/div[3]/div[15],"CINCINNATI BELL INC.,",t,0,"[0.0021804640584672783, 0.005614035087719298, 0.9887719298245614, 0.009902128638233716]",7.0,3.0,0.0021804640584672783,0.005614035087719298,0.9887719298245614,0.009902128638233716,0.0021804640584672783,7.0,i_t
9,/html/body/document/type/sequence/filename/description/text/div[3]/div[19],RED FIBER PARENT LLC,9,/html/body/document/type/sequence/filename/description/text/div[3]/div[19],RED FIBER PARENT LLC,t,0,"[0.0021804640584672783, 0.005614035087719298, 0.9887719298245614, 0.009902128638233716]",7.0,4.0,0.0021804640584672783,0.005614035087719298,0.9887719298245614,0.009902128638233716,0.0021804640584672783,7.0,i_t
10,/html/body/document/type/sequence/filename/description/text/div[3]/div[23],and,10,/html/body/document/type/sequence/filename/description/text/div[3]/div[23],and,t,0,"[0.0021804640584672783, 0.005614035087719298, 0.9887719298245614, 0.009902128638233716]",7.0,5.0,0.0021804640584672783,0.005614035087719298,0.9887719298245614,0.009902128638233716,0.0021804640584672783,7.0,i_t
11,/html/body/document/type/sequence/filename/description/text/div[3]/div[27],RF MERGER SUB INC.,11,/html/body/document/type/sequence/filename/description/text/div[3]/div[27],RF MERGER SUB INC.,t,0,"[0.0021804640584672783, 0.005614035087719298, 0.9887719298245614, 0.009902128638233716]",7.0,6.0,0.0021804640584672783,0.005614035087719298,0.9887719298245614,0.009902128638233716,0.0021804640584672783,7.0,e_t
12,/html/body/document/type/sequence/filename/description/text/div[3]/div[32],TABLE OF CONTENTS,12,/html/body/document/type/sequence/filename/description/text/div[3]/div[32],TABLE OF CONTENTS,st,1,"[0.013998722305982163, 0.45009894736842104, 0.09980280701754385, 0.00038330820535098254]",1.0,7.0,0.013998722305982163,0.45009894736842104,0.09980280701754385,0.00038330820535098254,0.013998722305982163,1.0,s_st
13,/html/body/document/type/sequence/filename/description/text/div[3]/div[33]/u,Page,13,,,,,,,,,,,,,,o
14,/html/body/document/type/sequence/filename/description/text/div[3]/table[1]/tbody/tr[1]/td/div[1],ARTICLE I,14,,,,,,,,,,,,,,o
15,/html/body/document/type/sequence/filename/description/text/div[3]/table[1]/tbody/tr[1]/td/div[3],The Merger,15,,,,,,,,,,,,,,o
16,/html/body/document/type/sequence/filename/description/text/div[3]/table[1]/tbody/tr[3]/td[1]/div,SECTION 1.01.,16,,,,,,,,,,,,,,o
17,/html/body/document/type/sequence/filename/description/text/div[3]/table[1]/tbody/tr[3]/td[2]/div,The Merger,17,,,,,,,,,,,,,,o
18,/html/body/document/type/sequence/filename/description/text/div[3]/table[1]/tbody/tr[3]/td[3]/div,1,18,,,,,,,,,,,,,,o
19,/html/body/document/type/sequence/filename/description/text/div[3]/table[1]/tbody/tr[4]/td[1]/div,SECTION 1.02.,19,,,,,,,,,,,,,,o
20,/html/body/document/type/sequence/filename/description/text/div[3]/table[1]/tbody/tr[4]/td[2]/div,Closing,20,,,,,,,,,,,,,,o
21,/html/body/document/type/sequence/filename/description/text/div[3]/table[1]/tbody/tr[4]/td[3]/div,1,21,,,,,,,,,,,,,,o
22,/html/body/document/type/sequence/filename/description/text/div[3]/table[1]/tbody/tr[5]/td[1]/div,SECTION 1.03.,22,,,,,,,,,,,,,,o
23,/html/body/document/type/sequence/filename/description/text/div[3]/table[1]/tbody/tr[5]/td[2]/div,Effective Time,23,,,,,,,,,,,,,,o
24,/html/body/document/type/sequence/filename/description/text/div[3]/table[1]/tbody/tr[5]/td[3]/div,2,24,,,,,,,,,,,,,,o
25,/html/body/document/type/sequence/filename/description/text/div[3]/table[1]/tbody/tr[6]/td[1]/div,SECTION 1.04.,25,,,,,,,,,,,,,,o
