,highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size
0,/html/body/document/type/sequence/filename/description/text/div[4]/font[1],AGREEMENT AND PLAN OF MERGER,t,0,"[0.001540697424431354, 0.005555555555555556, 0.9888888888888889, 0.002394526379154663]",7,0,0.001540697424431354,0.005555555555555556,0.9888888888888889,0.002394526379154663,0.001540697424431354,7
1,/html/body/document/type/sequence/filename/description/text/div[4]/font[1],by and among,t,0,"[0.001540697424431354, 0.005555555555555556, 0.9888888888888889, 0.002394526379154663]",7,1,0.001540697424431354,0.005555555555555556,0.9888888888888889,0.002394526379154663,0.001540697424431354,7
2,/html/body/document/type/sequence/filename/description/text/div[4]/font[3],"ENTERPRISE FINANCIAL SERVICES CORP,",t,0,"[0.001540697424431354, 0.005555555555555556, 0.9888888888888889, 0.002394526379154663]",7,2,0.001540697424431354,0.005555555555555556,0.9888888888888889,0.002394526379154663,0.001540697424431354,7
3,/html/body/document/type/sequence/filename/description/text/div[5]/font,"ENTERPRISE BANK & TRUST,",t,0,"[0.001540697424431354, 0.005555555555555556, 0.9888888888888889, 0.002394526379154663]",7,3,0.001540697424431354,0.005555555555555556,0.9888888888888889,0.002394526379154663,0.001540697424431354,7
4,/html/body/document/type/sequence/filename/description/text/div[5]/font,FIRST CHOICE BANCORP,t,0,"[0.001540697424431354, 0.005555555555555556, 0.9888888888888889, 0.002394526379154663]",7,4,0.001540697424431354,0.005555555555555556,0.9888888888888889,0.002394526379154663,0.001540697424431354,7
5,/html/body/document/type/sequence/filename/description/text/div[6]/font,and,t,0,"[0.001540697424431354, 0.005555555555555556, 0.9888888888888889, 0.002394526379154663]",7,5,0.001540697424431354,0.005555555555555556,0.9888888888888889,0.002394526379154663,0.001540697424431354,7
6,/html/body/document/type/sequence/filename/description/text/div[7]/font,FIRST CHOICE BANK,t,0,"[0.001540697424431354, 0.005555555555555556, 0.9888888888888889, 0.002394526379154663]",7,6,0.001540697424431354,0.005555555555555556,0.9888888888888889,0.002394526379154663,0.001540697424431354,7
7,/html/body/document/type/sequence/filename/description/text/div[15]/font,TABLE OF CONTENTS,st,1,"[0.007798974502300383, 0.4407277777777778, 0.11854375, 0.00019349013200326785]",1,7,0.007798974502300383,0.4407277777777778,0.11854375,0.00019349013200326785,0.007798974502300383,1
8,/html/body/document/type/sequence/filename/description/text/div[18]/div/div/font,i,n,2,"[0.01865685600034398, 0.49845347222222225, 0.0030870208333333335, 0.00019349013200326785]",1,8,0.01865685600034398,0.49845347222222225,0.0030870208333333335,0.00019349013200326785,0.01865685600034398,1
9,/html/body/document/type/sequence/filename/description/text/div[21]/div/div/font,ii,n,3,"[0.031023885281850627, 0.49691319444444443, 0.006174041666666667, 0.00019349013200326785]",1,9,0.031023885281850627,0.49691319444444443,0.006174041666666667,0.00019349013200326785,0.031023885281850627,1
10,/html/body/document/type/sequence/filename/description/text/div[24]/div/div/font,iii,n,4,"[0.043390807068839486, 0.4953666666666666, 0.009261041666666667, 0.00019349013200326785]",1,10,0.043390807068839486,0.4953666666666666,0.009261041666666667,0.00019349013200326785,0.043390807068839486,1
